,Episode,c&c,audio,video
161,161,0.011349999999682225,0.010424999999975704,0.021919999999840557
162,162,0.016554999999670094,0.010424999999975704,0.029489999999822915
163,163,0.01275999999967894,0.010499999999975529,0.021199999999842234
164,164,0.014319999999675304,0.011474999999973257,0.025179999999832958
165,165,0.012474999999679603,0.011174999999973956,0.02686999999982902
166,166,0.015159999999673346,0.011924999999972208,0.027119999999828438
167,167,0.011019999999682995,0.008624999999979899,0.021539999999841443
168,168,0.012534999999679464,0.008174999999980948,0.022729999999838667
169,169,0.015894999999671634,0.009974999999976752,0.029929999999821887
170,170,0.020004999999662054,0.00937499999997815,0.04195999999979385
171,171,0.013704999999676736,0.018374999999957176,0.027279999999828063
172,172,0.013734999999676667,0.010274999999976053,0.02162999999984123
173,173,0.012924999999678555,0.009524999999977801,0.026139999999830722
174,174,0.01478499999967422,0.010349999999975878,0.02625999999983044
175,175,0.010719999999683694,0.010424999999975704,0.01658999999985298
176,176,0.016704999999669744,0.012149999999971683,0.03324999999981415
177,177,0.014304999999675338,0.0077999999999818215,0.026999999999828717
178,178,0.01151499999968184,0.010199999999976228,0.01933999999984657
179,179,0.012894999999678625,0.011999999999972033,0.02608999999983084
180,180,0.010464999999684288,0.012074999999971858,0.016869999999852326
181,181,0.0125199999996795,0.010049999999976578,0.021289999999842026
182,182,0.012699999999679079,0.009824999999977102,0.024069999999835546
183,183,0.013734999999676667,0.009524999999977801,0.021299999999842
184,184,0.015144999999673382,0.014474999999966265,0.028459999999825313
185,185,0.017499999999667892,0.018374999999957176,0.03307999999981455
186,186,0.015174999999673311,0.009749999999977277,0.023589999999836665
187,187,0.015759999999671946,0.010499999999975529,0.02625999999983044
188,188,0.013359999999677541,0.008849999999979374,0.024669999999834148
189,189,0.014094999999675829,0.011999999999972033,0.027309999999827993
190,190,0.015954999999671492,0.010424999999975704,0.0333999999998138
191,191,0.012774999999678904,0.00877499999997955,0.02626999999983042
192,192,0.01308999999967817,0.0092249999999785,0.02538999999983247
193,193,0.010329999999684602,0.008099999999981122,0.0183399999998489
194,194,0.013929999999676212,0.007274999999983045,0.02486999999983368
195,195,0.010809999999683484,0.00907499999997885,0.01854999999984841
196,196,0.012624999999679254,0.009974999999976752,0.02462999999983424
197,197,0.014379999999675163,0.009599999999977626,0.029209999999823565
198,198,0.016644999999669886,0.017399999999959448,0.028999999999824055
199,199,0.01317999999967796,0.009899999999976927,0.02756999999982739
200,200,0.017484999999667926,0.0092249999999785,0.03037999999982084
201,201,0.014649999999674534,0.012149999999971683,0.028209999999825895
202,202,0.014709999999674395,0.012074999999971858,0.026919999999828904
203,203,0.010824999999683449,0.010049999999976578,0.020839999999843074
204,204,0.012309999999679988,0.009899999999976927,0.021979999999840415
205,205,0.01535499999967289,0.011624999999972907,0.02900999999982403
206,206,0.012744999999678975,0.012224999999971509,0.024619999999834264
207,207,0.017349999999668242,0.010199999999976228,0.030479999999820605
208,208,0.01659999999966999,0.009524999999977801,0.02671999999982937
209,209,0.021354999999658907,0.015674999999963468,0.045789999999784926
210,210,0.01317999999967796,0.011549999999973082,0.025249999999832795
211,211,0.011859999999681037,0.010274999999976053,0.024859999999833703
212,212,0.015009999999673696,0.011549999999973082,0.02577999999983156
213,213,0.011589999999681666,0.008099999999981122,0.01990999999984524
214,214,0.014124999999675758,0.010424999999975704,0.026479999999829928
215,215,0.01293999999967852,0.00719999999998322,0.020989999999842725
216,216,0.015999999999671388,0.014024999999967314,0.03321999999981422
217,217,0.016524999999670165,0.008624999999979899,0.03183999999981744
218,218,0.014409999999675094,0.0092249999999785,0.024469999999834614
219,219,0.01308999999967817,0.010499999999975529,0.024619999999834264
220,220,0.011319999999682296,0.010049999999976578,0.01888999999984762
221,221,0.015534999999672472,0.007874999999981647,0.02525999999983277
222,222,0.011679999999681456,0.0074249999999826954,0.019279999999846708
223,223,0.018159999999666353,0.013949999999967488,0.03829999999980238
224,224,0.015429999999672716,0.011174999999973956,0.026659999999829508
225,225,0.011319999999682296,0.009899999999976927,0.02105999999984256
226,226,0.013254999999677785,0.008999999999979025,0.023279999999837386
227,227,0.010284999999684708,0.008849999999979374,0.019079999999847174
228,228,0.01088499999968331,0.010424999999975704,0.023209999999837548
229,229,0.012534999999679464,0.011474999999973257,0.025039999999833286
230,230,0.01583499999967177,0.01064999999997518,0.025759999999831605
231,231,0.014214999999675548,0.0092249999999785,0.024979999999833424
232,232,0.011169999999682646,0.0077999999999818215,0.019089999999847153
233,233,0.014364999999675198,0.011999999999972033,0.028849999999824405
234,234,0.019209999999663906,0.010499999999975529,0.03312999999981443
235,235,0.012894999999678625,0.010274999999976053,0.026279999999830394
236,236,0.011739999999681316,0.013199999999969236,0.024179999999835288
237,237,0.013164999999677995,0.010199999999976228,0.024549999999834426
238,238,0.01293999999967852,0.009824999999977102,0.022979999999838085
239,239,0.012879999999678659,0.009299999999978326,0.024429999999834705
240,240,0.012639999999679219,0.010199999999976228,0.02341999999983706
241,241,0.014529999999674813,0.009524999999977801,0.029209999999823565
242,242,0.013704999999676736,0.009449999999977976,0.023709999999836383
243,243,0.016284999999670723,0.010724999999975005,0.02801999999982634
244,244,0.013044999999678276,0.010124999999976403,0.022279999999839716
245,245,0.015294999999673032,0.011324999999973606,0.026739999999829324
246,246,0.014739999999674324,0.010049999999976578,0.026879999999828996
247,247,0.017394999999668138,0.01657499999996137,0.03716999999980501
248,248,0.012729999999679008,0.010274999999976053,0.022189999999839928
249,249,0.012234999999680163,0.009824999999977102,0.0215999999998413
250,250,0.017169999999668662,0.011549999999973082,0.027269999999828088
251,251,0.011679999999681456,0.010349999999975878,0.019939999999845172
252,252,0.016254999999670793,0.0092249999999785,0.024679999999834123
253,253,0.012414999999679743,0.009449999999977976,0.02214999999984002
254,254,0.01133499999968226,0.008699999999979724,0.0199699999998451
255,255,0.015999999999671388,0.009299999999978326,0.02982999999982212
256,256,0.013539999999677121,0.011699999999972732,0.024429999999834705
257,257,0.010959999999683135,0.009749999999977277,0.02133999999984191
258,258,0.011739999999681316,0.007949999999981472,0.02084999999984305
259,259,0.014259999999675444,0.008474999999980248,0.026789999999829207
260,260,0.015144999999673382,0.01064999999997518,0.030339999999820934
261,261,0.011079999999682854,0.0077999999999818215,0.022009999999840345
262,262,0.012624999999679254,0.013049999999969586,0.02350999999983685
263,263,0.011979999999680756,0.007649999999982171,0.021539999999841443
264,264,0.014199999999675583,0.00937499999997815,0.023349999999837223
265,265,0.015444999999672682,0.011474999999973257,0.032109999999816806
266,266,0.015714999999672054,0.00937499999997815,0.025759999999831605
267,267,0.013224999999677856,0.008474999999980248,0.023169999999837643
268,268,0.012579999999679358,0.007949999999981472,0.022649999999838855
269,269,0.012399999999679778,0.010274999999976053,0.025209999999832887
270,270,0.014379999999675163,0.008474999999980248,0.02819999999982592
271,271,0.013959999999676143,0.011999999999972033,0.025499999999832212
272,272,0.012114999999680442,0.00719999999998322,0.023339999999837248
273,273,0.012564999999679393,0.008174999999980948,0.021399999999841768
274,274,0.014049999999675933,0.0089249999999792,0.023079999999837852
275,275,0.0146649999996745,0.010199999999976228,0.02852999999982515
276,276,0.013434999999677366,0.009599999999977626,0.025039999999833286
277,277,0.014754999999674289,0.01267499999997046,0.029339999999823264
278,278,0.012414999999679743,0.008174999999980948,0.024359999999834868
279,279,0.011919999999680898,0.007649999999982171,0.021099999999842467
280,280,0.014859999999674045,0.013874999999967663,0.029129999999823752
281,281,0.014229999999675513,0.011174999999973956,0.023909999999835917
282,282,0.01841499999966576,0.015599999999963643,0.031599999999817996
283,283,0.011769999999681247,0.009149999999978675,0.023499999999836874
284,284,0.012324999999679953,0.009749999999977277,0.025359999999832537
285,285,0.01644999999967034,0.011774999999972557,0.036389999999806834
286,286,0.012624999999679254,0.010724999999975005,0.024769999999833914
287,287,0.015489999999672576,0.0092249999999785,0.026809999999829158
288,288,0.01520499999967324,0.010199999999976228,0.029639999999822565
289,289,0.01260999999967929,0.011324999999973606,0.026339999999830256
290,290,0.01338999999967747,0.010349999999975878,0.02589999999983128
291,291,0.01293999999967852,0.007049999999983569,0.023219999999837527
292,292,0.01847499999966562,0.012224999999971509,0.032789999999815224
293,293,0.01722999999966852,0.012449999999970984,0.032599999999815665
294,294,0.013284999999677716,0.007724999999981996,0.025289999999832703
295,295,0.01614999999967104,0.008099999999981122,0.02883999999982443
296,296,0.012174999999680303,0.00907499999997885,0.023879999999835987
297,297,0.014214999999675548,0.009974999999976752,0.027309999999827993
298,298,0.010599999999683973,0.012449999999970984,0.018559999999848385
299,299,0.01299999999967838,0.007574999999982346,0.028249999999825803
300,300,0.015489999999672576,0.015149999999964692,0.029119999999823776
301,301,0.011619999999681597,0.00734999999998287,0.01887999999984764
302,302,0.012219999999680198,0.010199999999976228,0.021349999999841884
303,303,0.015294999999673032,0.008024999999981297,0.03175999999981762
304,304,0.010554999999684078,0.010199999999976228,0.019479999999846242
305,305,0.011394999999682121,0.008849999999979374,0.023289999999837364
306,306,0.013509999999677192,0.009899999999976927,0.028569999999825058
307,307,0.011979999999952895,0.009974999999976752,0.022979999999838085
308,308,0.015925000001219658,0.012450000000139738,0.026500000000757733
309,309,0.0148150000012091,0.010200000000118337,0.02958000000078703
310,310,0.01117000000117443,0.009675000000113343,0.021290000000708176
311,311,0.014005000001201395,0.010350000000119763,0.026520000000757923
312,312,0.011935000001181705,0.007725000000094795,0.021040000000705796
313,313,0.013660000001198113,0.009675000000113343,0.023230000000726628
314,314,0.01504000000121124,0.01072500000012333,0.03269000000081661
315,315,0.013345000001195118,0.01095000000012547,0.02669000000075954
316,316,0.013255000001194261,0.009075000000107636,0.025310000000746413
317,317,0.014980000001210669,0.012300000000138311,0.029060000000782082
318,318,0.012490000001186986,0.010125000000117623,0.022740000000721967
319,319,0.013615000001197686,0.008925000000106209,0.022750000000722064
320,320,0.01403500000120168,0.007350000000091228,0.024780000000741372
321,321,0.01207000000118299,0.014775000000161853,0.026070000000753643
322,322,0.01291000000119098,0.007800000000095508,0.021870000000713694
323,323,0.013840000001199827,0.014775000000161853,0.027040000000762867
324,324,0.014170000001202965,0.01027500000011905,0.026410000000756877
325,325,0.012490000001186986,0.01140000000012975,0.027090000000763344
326,326,0.011875000001181135,0.008400000000101215,0.019060000000686965
327,327,0.012505000001187127,0.01117500000012761,0.027830000000770384
328,328,0.016870000001228645,0.01027500000011905,0.03396000000082869
329,329,0.01688500000122879,0.008325000000100502,0.02847000000077647
330,330,0.01649500000122508,0.01800000000019253,0.03633000000085123
331,331,0.0135850000011974,0.011325000000129037,0.027830000000770384
332,332,0.013435000001195973,0.010800000000124044,0.02341000000072834
333,333,0.014920000001210099,0.014100000000155433,0.032970000000819275
334,334,0.012715000001189126,0.007725000000094795,0.02335000000072777
335,335,0.00916000000115531,0.008700000000104069,0.01403000000063912
336,336,0.014395000001205105,0.01050000000012119,0.02355000000072967
337,337,0.00977500000116116,0.007500000000092655,0.018580000000682398
338,338,0.01610500000122137,0.010875000000124757,0.026840000000760967
339,339,0.013840000001199827,0.008850000000105496,0.024770000000741275
340,340,0.01397500000120111,0.010650000000122617,0.030300000000793876
341,341,0.014980000001210669,0.007425000000091941,0.02210000000071588
342,342,0.010855000001171433,0.01050000000012119,0.022820000000722727
343,343,0.014215000001203393,0.01515000000016542,0.027410000000766387
344,344,0.01307500000119255,0.010350000000119763,0.024650000000740135
345,345,0.012565000001187699,0.010200000000118337,0.025170000000745082
346,346,0.011635000001178852,0.010800000000124044,0.02167000000071179
347,347,0.01190500000118142,0.008550000000102642,0.021930000000714264
348,348,0.011650000001178995,0.009225000000109063,0.02396000000073357
349,349,0.011290000001175571,0.009225000000109063,0.019490000000691055
350,350,0.012925000001191123,0.008775000000104782,0.02622000000075507
351,351,0.010465000001167724,0.00937500000011049,0.020370000000699426
352,352,0.011935000001181705,0.014400000000158286,0.022520000000719874
353,353,0.009745000001160875,0.008625000000103356,0.015870000000656623
354,354,0.012490000001186986,0.01095000000012547,0.0183700000006804
355,355,0.012010000001182419,0.008550000000102642,0.024790000000741465
356,356,0.010840000001171291,0.008700000000104069,0.01929000000068915
357,357,0.011020000001173003,0.007275000000090515,0.01835000000068021
358,358,0.010600000001169008,0.009675000000113343,0.018770000000684205
359,359,0.013150000001193263,0.012000000000135458,0.027450000000766767
360,360,0.010300000001166154,0.008100000000098362,0.020500000000700663
361,361,0.012415000001186272,0.008775000000104782,0.02485000000074204
362,362,0.009790000001161304,0.008175000000099075,0.015440000000652532
363,363,0.014290000001204107,0.008550000000102642,0.02419000000073576
364,364,0.012055000001182847,0.00960000000011263,0.027360000000765914
365,365,0.015910000001219515,0.012150000000136885,0.03139000000080425
366,366,0.012370000001185844,0.01027500000011905,0.02532000000074651
367,367,0.009805000001161445,0.008475000000101929,0.015310000000651296
368,368,0.011185000001174571,0.013350000000148299,0.021400000000709223
369,369,0.01301500000119198,0.008250000000099789,0.02343000000072853
370,370,0.010660000001169578,0.0076500000000940815,0.02126000000070789
371,371,0.012490000001186986,0.006150000000079814,0.017990000000676788
372,372,0.009130000001155025,0.009075000000107636,0.01311000000063037
373,373,0.012775000001189696,0.009975000000116196,0.027010000000762584
374,374,0.010840000001171291,0.010875000000124757,0.021250000000707796
375,375,0.011350000001176141,0.01005000000011691,0.01874000000068392
376,376,0.012115000001183419,0.014100000000155433,0.019780000000693812
377,377,0.01162000000117871,0.008700000000104069,0.019720000000693242
378,378,0.011110000001173858,0.008400000000101215,0.020880000000704276
379,379,0.011335000001175998,0.01072500000012333,0.021850000000713504
380,380,0.011740000001179852,0.008775000000104782,0.022780000000722347
381,381,0.01510000000121181,0.01050000000012119,0.02970000000078817
382,382,0.01145500000117714,0.007200000000089801,0.024900000000742512
383,383,0.0136900000011984,0.012000000000135458,0.02335000000072777
384,384,0.015790000001218375,0.013050000000145445,0.03451000000083392
385,385,0.01414000000120268,0.010200000000118337,0.028270000000774568
386,386,0.011125000001174001,0.010125000000117623,0.024230000000736142
387,387,0.01100500000117286,0.007950000000096935,0.023030000000724728
388,388,0.012505000001187127,0.012450000000139738,0.023870000000732715
389,389,0.011920000001181564,0.008850000000105496,0.020760000000703136
390,390,0.012715000001189126,0.009300000000109776,0.025100000000744416
391,391,0.01117000000117443,0.011250000000128324,0.022580000000720447
392,392,0.015400000001214664,0.007950000000096935,0.02622000000075507
393,393,0.012760000001189552,0.0076500000000940815,0.026580000000758493
394,394,0.01184500000118085,0.008025000000097648,0.016680000000664327
395,395,0.015010000001210954,0.015000000000163993,0.03318000000082127
396,396,0.018760000001246623,0.008100000000098362,0.0347600000008363
397,397,0.012865000001190553,0.009075000000107636,0.027820000000770288
398,398,0.013000000001191836,0.01072500000012333,0.020570000000701326
399,399,0.016735000001227362,0.016650000000179688,0.02865000000077818
400,400,0.016045000001220798,0.008775000000104782,0.03386000000082774
401,401,0.016210000001222368,0.006975000000087661,0.03327000000082213
402,402,0.011545000001177997,0.007725000000094795,0.023650000000730625
403,403,0.01381000000119954,0.011100000000126897,0.02763000000076848
404,404,0.012160000001183845,0.008175000000099075,0.021020000000705606
405,405,0.013990000001201253,0.01050000000012119,0.029060000000782082
406,406,0.011890000001181279,0.009075000000107636,0.020330000000699046
407,407,0.015115000001211954,0.014175000000156146,0.024880000000742322
408,408,0.011260000001175285,0.008625000000103356,0.020900000000704466
409,409,0.012610000001188126,0.007350000000091228,0.025690000000750026
410,410,0.01375000000119897,0.01005000000011691,0.02497000000074318
411,411,0.011470000001177283,0.008625000000103356,0.021330000000708556
412,412,0.010135000001164584,0.0076500000000940815,0.018060000000677454
413,413,0.013270000001194404,0.007575000000093368,0.024110000000735
414,414,0.014890000001209814,0.009900000000115483,0.02495000000074299
415,415,0.01516000000121238,0.009075000000107636,0.026370000000756497
416,416,0.01184500000118085,0.007950000000096935,0.020760000000703136
417,417,0.015730000001217805,0.01140000000012975,0.02915000000078294
418,418,0.013780000001199255,0.008625000000103356,0.023810000000732145
419,419,0.012205000001184274,0.010125000000117623,0.023630000000730435
420,420,0.012085000001183132,0.008325000000100502,0.023600000000730148
421,421,0.01901500000124905,0.010350000000119763,0.034570000000834496
422,422,0.017245000001232212,0.00982500000011477,0.032770000000817374
423,423,0.013435000001195973,0.01050000000012119,0.020740000000702943
424,424,0.017995000001239346,0.008850000000105496,0.029220000000783605
425,425,0.013870000001200112,0.009300000000109776,0.028890000000780465
426,426,0.00904000000115417,0.008550000000102642,0.014790000000646349
427,427,0.013390000001195546,0.013350000000148299,0.031140000000801867
428,428,0.013030000001192121,0.007125000000089088,0.024700000000740612
429,429,0.012025000001182562,0.011100000000126897,0.026800000000760587
430,430,0.01420000000120325,0.01582500000017184,0.026210000000754973
431,431,0.013990000001201253,0.01140000000012975,0.025370000000746983
432,432,0.01184500000118085,0.01140000000012975,0.02175000000071255
433,433,0.010465000001167724,0.00960000000011263,0.017990000000676788
434,434,0.011740000001179852,0.008775000000104782,0.024330000000737092
435,435,0.01139500000117657,0.0070500000000883745,0.021600000000711123
436,436,0.012550000001187556,0.008775000000104782,0.021760000000712647
437,437,0.010360000001166724,0.008550000000102642,0.021400000000709223
438,438,0.0148150000012091,0.010800000000124044,0.028330000000775138
439,439,0.012700000001188982,0.011250000000128324,0.02755000000076772
440,440,0.009880000001162159,0.009675000000113343,0.020120000000697046
441,441,0.011695000001179423,0.00937500000011049,0.02028000000069857
442,442,0.012760000001189552,0.008175000000099075,0.023480000000729008
443,443,0.012115000001183419,0.009975000000116196,0.02712000000076363
444,444,0.010765000001170578,0.008175000000099075,0.019900000000694956
445,445,0.013405000001195688,0.010125000000117623,0.02991000000079017
446,446,0.015070000001211526,0.015300000000166847,0.02622000000075507
447,447,0.013540000001196973,0.006300000000081241,0.02359000000073005
448,448,0.011485000001177425,0.010425000000120477,0.023680000000730908
449,449,0.015580000001216376,0.012750000000142592,0.0234900000007291
