,Episode,c&c,audio,video
0,0,0.004510000000000007,0.008025,0.06906000000000008
1,1,0.004434999999998026,0.008474999999999767,0.06405999999999859
2,2,0.004660000000001973,0.013274999999999683,0.0747400000000024
3,3,0.004390000000007915,0.007425000000000889,0.08076000000000887
4,4,0.004060000000005451,0.011925000000001226,0.06682000000000489
5,5,0.004104999999990444,0.009599999999998943,0.06930999999998559
6,6,0.004494999999990401,0.0076499999999991575,0.07077999999998544
7,7,0.004704999999990378,0.010574999999998835,0.065629999999986
8,8,0.003759999999990482,0.010949999999998794,0.07486999999998498
9,9,0.004584999999990397,0.010424999999998852,0.07056999999998578
10,10,0.0047649999999903716,0.007574999999999166,0.07704999999998476
11,11,0.004374999999990414,0.009749999999998926,0.06261999999998633
12,12,0.003744999999990484,0.009974999999998901,0.062219999999986376
13,13,0.0047349999999903745,0.007499999999999174,0.06119999999998649
14,14,0.004614999999990388,0.009524999999998951,0.06503999999998607
15,15,0.004074999999990447,0.006824999999999248,0.06089999999998652
16,16,0.004944999999990351,0.009824999999998918,0.07417999999998506
17,17,0.004494999999990401,0.01079999999999881,0.07873999999998456
18,18,0.004405000000058179,0.010950000000002236,0.06565000000004885
19,19,0.004360000000069508,0.006675000000005538,0.064990000000059
20,20,0.0044050000000695365,0.012750000000009365,0.05123000000005033
21,21,0.004180000000069395,0.008175000000006483,0.07743000000006685
22,22,0.0040300000000693,0.008175000000006483,0.07648000000006624
23,23,0.004435000000069555,0.00742500000000601,0.05825000000005476
24,24,0.0041950000000694045,0.009225000000007144,0.08019000000006858
25,25,0.004255000000069442,0.010950000000008231,0.055910000000053285
26,26,0.004930000000069867,0.010950000000008231,0.07217000000006353
27,27,0.00431500000006948,0.009975000000007617,0.06393000000005834
28,28,0.0046000000000696595,0.008550000000006719,0.0754400000000656
29,29,0.003925000000069234,0.006975000000005727,0.05856000000005495
30,30,0.0046000000000696595,0.007350000000005963,0.060440000000056136
31,31,0.004180000000069395,0.009825000000007522,0.07044000000006244
32,32,0.0038650000000691963,0.014625000000010546,0.08247000000007002
33,33,0.004270000000069452,0.009000000000007002,0.07129000000006297
34,34,0.0044950000000695935,0.005775000000004971,0.06764000000006068
35,35,0.004015000000069291,0.006975000000005727,0.06872000000006136
36,36,0.004315000000067149,0.010050000000007664,0.06042000000005612
37,37,0.003895000000051008,0.007650000000010149,0.06969000000008906
38,38,0.004090000000051131,0.009000000000011,0.0824600000000971
39,39,0.004495000000051386,0.009075000000011046,0.06823000000008814
40,40,0.0040300000000510925,0.00652500000000944,0.06567000000008652
41,41,0.0042250000000512156,0.008400000000010621,0.07065000000008965
42,42,0.0042250000000512156,0.005925000000009062,0.05758000000008143
43,43,0.00383500000005097,0.012375000000013126,0.06501000000008611
44,44,0.004300000000051263,0.006750000000009582,0.06432000000008567
45,45,0.004240000000051225,0.008550000000010716,0.06735000000008758
46,46,0.004465000000051367,0.007275000000009912,0.05240000000007816
47,47,0.004195000000051197,0.006975000000009723,0.068020000000088
48,48,0.003910000000051017,0.008400000000010621,0.0797500000000954
49,49,0.004510000000051395,0.010500000000011944,0.05686000000008097
50,50,0.0042250000000512156,0.009150000000011094,0.06552000000008643
51,51,0.004150000000051168,0.009150000000011094,0.06509000000008616
52,52,0.004045000000051102,0.006300000000009298,0.07695000000009362
53,53,0.004000000000051074,0.008925000000010952,0.0599200000000829
