,Episode,Duration,Slots,Score,Epsilon,min_loss,success_rate
57,57,0.20880000000013155,348,-247.5,0.9436225637280606,235228.8125,"[4, 1, 0, 20]"
58,58,0.20880000000013155,348,-239.5,0.9426789411643326,284432.75,"[10, 1, 1, 20]"
59,59,0.20520000000012928,342,-223.3,0.9417362622231683,262265.28125,"[4, 1, 1, 20]"
60,60,0.2070000000001304,345,-265.7,0.9407945259609451,211527.59375,"[5, 2, 0, 20]"
61,61,0.2070000000001304,345,-216.89999999999998,0.9398537314349842,187923.65625,"[6, 6, 1, 20]"
62,62,0.20880000000013155,348,-200.8,0.9389138777035492,205071.59375,"[3, 2, 1, 20]"
63,63,0.21240000000013382,354,-209.0,0.9379749638258457,219176.234375,"[4, 3, 1, 20]"
64,64,0.21240000000013382,354,-210.5,0.9370369888620198,195464.0625,"[3, 2, 1, 20]"
65,65,0.2070000000001304,345,-250.0,0.9360999518731578,231063.1875,"[3, 1, 0, 20]"
66,66,0.2070000000001304,345,-253.59999999999997,0.9351638519212846,165683.703125,"[6, 3, 0, 20]"
67,67,0.20520000000012928,342,-246.3,0.9342286880693633,178006.125,"[6, 1, 0, 20]"
68,68,0.21060000000013268,351,-241.10000000000002,0.933294459381294,122009.640625,"[2, 3, 0, 20]"
69,69,0.20880000000013155,348,-229.89999999999998,0.9323611649219127,190526.703125,"[4, 3, 1, 20]"
70,70,0.21060000000013268,351,-212.3,0.9314288037569908,182447.0625,"[4, 2, 1, 20]"
71,71,0.21240000000013382,354,-262.9,0.9304973749532338,158133.5,"[4, 3, 0, 20]"
72,72,0.20880000000013155,348,-246.70000000000002,0.9295668775782806,190571.4375,"[4, 4, 0, 20]"
73,73,0.2070000000001304,345,-259.40000000000003,0.9286373107007023,182707.0,"[6, 2, 1, 20]"
74,74,0.21060000000013268,351,-245.60000000000002,0.9277086733900016,205912.953125,"[6, 3, 0, 20]"
75,75,0.20880000000013155,348,-221.8,0.9267809647166116,204918.34375,"[6, 3, 1, 20]"
76,76,0.2087999999998491,348,-243.2,0.925854183751895,150319.828125,"[2, 1, 0, 20]"
77,77,0.20879999999951337,348,-194.29999999999998,0.9249283295681431,164602.53125,"[5, 2, 1, 20]"
78,78,0.20879999999951337,348,-205.4,0.9240034012385749,178858.25,"[8, 3, 1, 20]"
79,79,0.20879999999951337,348,-274.7,0.9230793978373364,178104.59375,"[6, 0, 0, 20]"
80,80,0.20699999999951757,345,-217.39999999999998,0.9221563184394991,159259.765625,"[5, 2, 1, 20]"
81,81,0.20879999999951337,348,-229.4,0.9212341621210596,152315.421875,"[6, 1, 1, 20]"
82,82,0.21059999999950918,351,-232.7,0.9203129279589385,133689.078125,"[3, 2, 1, 20]"
83,83,0.21059999999950918,351,-274.79999999999995,0.9193926150309796,176543.5625,"[2, 1, 0, 20]"
84,84,0.20699999999951757,345,-223.99999999999997,0.9184732224159486,87603.984375,"[6, 2, 1, 20]"
85,85,0.20699999999951757,345,-243.6,0.9175547491935327,140884.3125,"[0, 4, 0, 20]"
86,86,0.20699999999951757,345,-213.10000000000002,0.9166371944443392,141528.46875,"[5, 1, 1, 20]"
87,87,0.20879999999951337,348,-241.90000000000003,0.9157205572498949,120555.6953125,"[6, 3, 1, 20]"
88,88,0.21059999999950918,351,-207.79999999999998,0.914804836692645,132255.4375,"[7, 1, 1, 20]"
89,89,0.21059999999950918,351,-223.99999999999997,0.9138900318559524,102644.296875,"[6, 0, 1, 20]"
90,90,0.20879999999951337,348,-204.89999999999998,0.9129761418240965,127892.390625,"[9, 2, 1, 20]"
91,91,0.20699999999951757,345,-218.89999999999998,0.9120631656822724,107588.1171875,"[6, 2, 1, 20]"
92,92,0.20699999999951757,345,-219.8,0.9111511025165902,125178.25,"[6, 4, 1, 20]"
93,93,0.20699999999951757,345,-195.09999999999997,0.9102399514140735,105666.2421875,"[10, 4, 1, 20]"
94,94,0.20699999999951757,345,-214.20000000000002,0.9093297114626595,123013.7265625,"[3, 2, 1, 20]"
95,95,0.20699999999951757,345,-221.8,0.9084203817511969,113735.5390625,"[3, 2, 1, 20]"
96,96,0.20879999999951337,348,-228.2,0.9075119613694457,86555.25,"[3, 4, 1, 20]"
97,97,0.20879999999951337,348,-231.6,0.9066044494080763,99626.828125,"[6, 2, 1, 20]"
98,98,0.20879999999951337,348,-231.2,0.9056978449586682,72772.34375,"[8, 1, 1, 20]"
99,99,0.20879999999951337,348,-266.3,0.9047921471137096,125797.078125,"[3, 3, 1, 20]"
100,100,0.20699999999951757,345,-210.6,0.9038873549665959,86760.375,"[3, 2, 1, 20]"
101,101,0.21059999999950918,351,-224.5,0.9029834676116293,88549.5625,"[3, 2, 1, 20]"
102,102,0.20699999999951757,345,-203.0,0.9020804841440176,119758.796875,"[2, 1, 1, 20]"
103,103,0.20699999999951757,345,-249.59999999999997,0.9011784036598737,82085.8359375,"[3, 4, 1, 20]"
104,104,0.20879999999951337,348,-231.2,0.9002772252562138,79667.203125,"[7, 1, 1, 20]"
105,105,0.20699999999951757,345,-207.3,0.8993769480309576,108284.046875,"[7, 3, 1, 20]"
106,106,0.21059999999950918,351,-266.70000000000005,0.8984775710829266,62708.953125,"[2, 1, 0, 20]"
107,107,0.21059999999950918,351,-241.3,0.8975790935118436,97062.53125,"[6, 0, 1, 20]"
108,108,0.21059999999950918,351,-180.7,0.8966815144183318,95100.9765625,"[6, 2, 1, 20]"
109,109,0.21059999999950918,351,-180.8,0.8957848329039134,106493.4765625,"[2, 3, 1, 20]"
110,110,0.20879999999951337,348,-194.79999999999998,0.8948890480710096,98061.359375,"[4, 4, 1, 20]"
111,111,0.21059999999950918,351,-213.7,0.8939941590229386,72732.5625,"[3, 1, 1, 20]"
112,112,0.21059999999950918,351,-232.1,0.8931001648639156,60805.359375,"[2, 4, 1, 20]"
113,113,0.21239999999950498,354,-189.4,0.8922070646990518,81978.4609375,"[1, 3, 1, 20]"
114,114,0.20699999999951757,345,-241.4,0.8913148576343527,75771.546875,"[2, 4, 1, 20]"
115,115,0.21059999999950918,351,-244.60000000000002,0.8904235427767183,77837.4921875,"[5, 0, 1, 20]"
116,116,0.20879999999951337,348,-195.60000000000002,0.8895331192339416,76856.2578125,"[5, 5, 1, 20]"
117,117,0.20879999999951337,348,-205.4,0.8886435861147077,77474.3203125,"[3, 1, 1, 20]"
118,118,0.20699999999951757,345,-200.60000000000002,0.887754942528593,87509.25,"[6, 3, 1, 20]"
119,119,0.20699999999951757,345,-243.5,0.8868671875860644,46249.7109375,"[4, 2, 0, 20]"
120,120,0.21059999999950918,351,-201.6,0.8859803203984784,68182.546875,"[5, 2, 1, 20]"
121,121,0.21059999999950918,351,-234.7,0.88509434007808,72448.84375,"[6, 3, 1, 20]"
122,122,0.20699999999951757,345,-215.1,0.8842092457380019,79328.546875,"[5, 3, 1, 20]"
123,123,0.20699999999951757,345,-217.9,0.8833250364922639,89954.0625,"[3, 5, 1, 20]"
124,124,0.20699999999951757,345,-201.9,0.8824417114557717,76945.0546875,"[5, 1, 1, 20]"
125,125,0.20879999999951337,348,-215.10000000000002,0.8815592697443159,59690.734375,"[4, 0, 1, 20]"
126,126,0.20879999999951337,348,-203.9,0.8806777104745716,58618.71875,"[4, 3, 1, 20]"
127,127,0.20699999999951757,345,-260.1,0.8797970327640969,36874.296875,"[4, 3, 0, 20]"
128,128,0.21239999999950498,354,-202.70000000000002,0.8789172357313328,65456.84375,"[6, 2, 1, 20]"
129,129,0.20699999999951757,345,-251.0,0.8780383184956015,68801.875,"[2, 3, 0, 20]"
130,130,0.20699999999951757,345,-264.59999999999997,0.8771602801771059,76231.28125,"[6, 1, 0, 20]"
131,131,0.20699999999951757,345,-223.10000000000002,0.8762831198969288,34728.234375,"[6, 3, 1, 20]"
132,132,0.20699999999951757,345,-286.2,0.8754068367770318,55863.90625,"[7, 1, 0, 20]"
133,133,0.20699999999951757,345,-219.2,0.8745314299402548,44935.81640625,"[2, 4, 1, 20]"
134,134,0.20879999999951337,348,-228.69999999999996,0.8736568985103146,55233.04296875,"[2, 2, 1, 20]"
135,135,0.21059999999950918,351,-259.7,0.8727832416118043,46796.625,"[4, 3, 1, 20]"
136,136,0.20699999999951757,345,-257.1,0.8719104583701925,64455.7265625,"[5, 2, 0, 20]"
137,137,0.20879999999951337,348,-204.10000000000002,0.8710385479118223,63493.8828125,"[5, 2, 1, 20]"
138,138,0.20699999999951757,345,-267.6,0.8701675093639105,50450.21484375,"[3, 2, 0, 20]"
139,139,0.21059999999950918,351,-222.09999999999997,0.8692973418545467,52060.99609375,"[4, 1, 1, 20]"
140,140,0.2141999999995008,357,-227.8,0.8684280445126921,49380.5859375,"[7, 3, 1, 20]"
141,141,0.20699999999951757,345,-272.2,0.8675596164681794,41913.8828125,"[6, 1, 0, 20]"
142,142,0.20699999999951757,345,-253.40000000000003,0.8666920568517111,37517.140625,"[5, 1, 0, 20]"
143,143,0.21239999999950498,354,-223.5,0.8658253647948594,49727.05078125,"[3, 2, 1, 20]"
144,144,0.21059999999950918,351,-254.5,0.8649595394300645,42260.75390625,"[3, 2, 1, 20]"
145,145,0.21059999999950918,351,-235.79999999999998,0.8640945798906344,36136.453125,"[5, 3, 1, 20]"
146,146,0.20519999999952176,342,-225.7,0.8632304853107438,46247.98046875,"[5, 1, 1, 20]"
147,147,0.20879999999951337,348,-231.79999999999995,0.862367254825433,43644.625,"[2, 1, 1, 20]"
148,148,0.21059999999950918,351,-224.5,0.8615048875706075,44651.53125,"[3, 3, 1, 20]"
149,149,0.20699999999951757,345,-212.9,0.8606433826830369,37744.40234375,"[5, 3, 1, 20]"
150,150,0.20879999999951337,348,-224.1,0.8597827393003539,44218.7265625,"[5, 1, 1, 20]"
151,151,0.21239999999950498,354,-260.7,0.8589229565610536,35020.54296875,"[4, 2, 0, 20]"
152,152,0.20699999999951757,345,-207.9,0.8580640336044925,34257.24609375,"[7, 3, 1, 20]"
153,153,0.20879999999951337,348,-225.0,0.857205969570888,38334.44921875,"[5, 3, 0, 20]"
154,154,0.21059999999950918,351,-255.10000000000002,0.8563487636013172,31693.287109375,"[5, 4, 0, 20]"
155,155,0.20879999999951337,348,-244.40000000000003,0.8554924148377159,37155.6640625,"[4, 4, 0, 20]"
156,156,0.21059999999950918,351,-231.70000000000002,0.8546369224228781,39089.9453125,"[4, 1, 0, 20]"
157,157,0.20699999999951757,345,-233.49999999999997,0.8537822855004553,32235.35546875,"[6, 0, 0, 20]"
158,158,0.21239999999950498,354,-263.6,0.8529285032149548,36295.53125,"[5, 3, 0, 20]"
159,159,0.20699999999951757,345,-231.89999999999998,0.8520755747117399,41152.8515625,"[5, 2, 1, 20]"
160,160,0.21059999999950918,351,-246.9,0.8512234991370281,42733.05078125,"[6, 5, 0, 20]"
161,161,0.21239999999950498,354,-270.0,0.8503722756378911,25533.0625,"[6, 2, 0, 20]"
162,162,0.20699999999951757,345,-183.39999999999998,0.8495219033622532,43950.98046875,"[6, 4, 1, 20]"
163,163,0.20699999999951757,345,-280.1,0.8486723814588909,45355.10546875,"[2, 2, 0, 20]"
164,164,0.20879999999951337,348,-220.0,0.847823709077432,35206.5703125,"[5, 3, 1, 20]"
165,165,0.20699999999951757,345,-197.00000000000003,0.8469758853683546,29783.4375,"[6, 3, 1, 20]"
166,166,0.20699999999951757,345,-259.8,0.8461289094829862,38366.875,"[5, 1, 0, 20]"
167,167,0.20699999999951757,345,-227.39999999999998,0.8452827805735033,32622.59375,"[5, 1, 0, 20]"
168,168,0.20879999999951337,348,-217.70000000000002,0.8444374977929298,39655.796875,"[5, 2, 1, 20]"
169,169,0.20879999999951337,348,-218.2,0.8435930602951368,19640.109375,"[5, 1, 1, 20]"
170,170,0.20699999999951757,345,-213.39999999999998,0.8427494672348417,36434.34375,"[3, 4, 1, 20]"
171,171,0.20699999999951757,345,-222.10000000000002,0.8419067177676068,22587.078125,"[2, 1, 1, 20]"
172,172,0.20699999999951757,345,-207.7,0.8410648110498392,32908.5078125,"[2, 4, 1, 20]"
173,173,0.20699999999951757,345,-231.60000000000002,0.8402237462387894,34625.8828125,"[4, 4, 1, 20]"
174,174,0.20699999999951757,345,-216.8,0.8393835224925505,42093.7421875,"[3, 4, 1, 20]"
175,175,0.21059999999950918,351,-253.10000000000002,0.838544138970058,26106.86328125,"[3, 2, 0, 20]"
176,176,0.20879999999951337,348,-251.89999999999998,0.8377055948310879,32063.08203125,"[3, 4, 0, 20]"
177,177,0.20879999999951337,348,-184.5,0.8368678892362568,27139.919921875,"[2, 3, 1, 20]"
178,178,0.20879999999951337,348,-211.4,0.8360310213470206,33223.453125,"[3, 3, 1, 20]"
179,179,0.21059999999950918,351,-211.8,0.8351949903256736,26171.53125,"[4, 3, 1, 20]"
180,180,0.21059999999950918,351,-284.0,0.8343597953353479,30137.083984375,"[5, 3, 0, 20]"
181,181,0.20699999999951757,345,-224.1,0.8335254355400126,28167.416015625,"[3, 2, 1, 20]"
182,182,0.20879999999951337,348,-266.1,0.8326919101044725,26172.638671875,"[3, 4, 0, 20]"
183,183,0.20699999999951757,345,-192.8,0.831859218194368,25877.79296875,"[2, 5, 1, 20]"
184,184,0.20699999999951757,345,-222.60000000000002,0.8310273589761736,27785.517578125,"[1, 2, 1, 20]"
185,185,0.20879999999951337,348,-189.7,0.8301963316171974,27711.197265625,"[9, 2, 1, 20]"
186,186,0.20879999999951337,348,-211.7,0.8293661352855802,17882.56640625,"[6, 2, 1, 20]"
187,187,0.21239999999950498,354,-211.89999999999998,0.8285367691502946,20847.25,"[4, 1, 1, 20]"
188,188,0.20699999999951757,345,-221.3,0.8277082323811443,33294.5390625,"[6, 1, 1, 20]"
189,189,0.21239999999950498,354,-241.39999999999998,0.8268805241487632,27246.65234375,"[5, 1, 0, 20]"
190,190,0.21059999999950918,351,-233.89999999999998,0.8260536436246144,22471.552734375,"[4, 1, 0, 20]"
191,191,0.20699999999951757,345,-193.4,0.8252275899809898,18221.625,"[4, 2, 1, 20]"
192,192,0.20879999999951337,348,-175.10000000000002,0.8244023623910088,24083.615234375,"[8, 3, 1, 20]"
193,193,0.20879999999951337,348,-195.39999999999998,0.8235779600286178,32416.05859375,"[4, 2, 1, 20]"
194,194,0.20879999999951337,348,-202.0,0.8227543820685892,25004.4453125,"[2, 2, 1, 20]"
195,195,0.20699999999951757,345,-244.6,0.8219316276865206,20010.462890625,"[4, 4, 0, 20]"
196,196,0.20879999999951337,348,-208.20000000000002,0.8211096960588341,19820.71875,"[9, 0, 1, 20]"
197,197,0.20699999999951757,345,-212.0,0.8202885863627752,26174.41796875,"[3, 1, 1, 20]"
198,198,0.21059999999950918,351,-239.9,0.8194682977764125,26450.193359375,"[7, 2, 0, 20]"
199,199,0.20879999999951337,348,-221.1,0.818648829478636,24669.17578125,"[6, 2, 1, 20]"
200,200,0.20879999999951337,348,-252.60000000000002,0.8178301806491574,23883.064453125,"[2, 0, 0, 20]"
201,201,0.20879999999951337,348,-216.0,0.8170123504685082,22446.83984375,"[8, 2, 1, 20]"
202,202,0.20879999999951337,348,-211.60000000000002,0.8161953381180397,20654.318359375,"[4, 5, 1, 20]"
203,203,0.21059999999950918,351,-206.7,0.8153791427799216,16951.337890625,"[7, 0, 1, 20]"
204,204,0.20879999999951337,348,-255.60000000000002,0.8145637636371417,17471.447265625,"[8, 1, 0, 20]"
205,205,0.20699999999951757,345,-230.7,0.8137491998735046,16736.23828125,"[4, 0, 0, 20]"
206,206,0.20699999999951757,345,-216.4,0.812935450673631,21099.275390625,"[5, 3, 1, 20]"
207,207,0.20879999999951337,348,-192.0,0.8121225152229574,22470.373046875,"[9, 3, 1, 20]"
208,208,0.20699999999951757,345,-235.60000000000002,0.8113103927077344,15219.0234375,"[6, 3, 0, 20]"
209,209,0.20879999999951337,348,-206.90000000000003,0.8104990823150267,14898.94140625,"[3, 3, 1, 20]"
210,210,0.20879999999951337,348,-163.60000000000002,0.8096885832327116,20752.39453125,"[3, 1, 1, 20]"
211,211,0.21059999999950918,351,-217.29999999999998,0.8088788946494789,22118.439453125,"[3, 3, 1, 20]"
212,212,0.20879999999951337,348,-266.6,0.8080700157548294,23216.326171875,"[2, 0, 0, 20]"
213,213,0.20879999999951337,348,-201.2,0.8072619457390746,17824.19921875,"[7, 3, 1, 20]"
214,214,0.20879999999951337,348,-204.2,0.8064546837933355,15978.1708984375,"[5, 0, 1, 20]"
215,215,0.20879999999951337,348,-242.60000000000002,0.8056482291095421,19885.81640625,"[3, 1, 0, 20]"
216,216,0.21059999999950918,351,-275.90000000000003,0.8048425808804326,18832.45703125,"[2, 1, 0, 20]"
217,217,0.20699999999951757,345,-224.3,0.8040377382995522,15007.064453125,"[6, 3, 1, 20]"
218,218,0.20699999999951757,345,-227.10000000000002,0.8032337005612527,22025.279296875,"[2, 3, 0, 20]"
219,219,0.20699999999951757,345,-225.5,0.8024304668606914,15266.7177734375,"[1, 4, 1, 20]"
220,220,0.21059999999950918,351,-217.9,0.8016280363938307,17212.337890625,"[6, 1, 1, 20]"
221,221,0.21059999999950918,351,-182.70000000000002,0.8008264083574369,14943.3837890625,"[3, 4, 1, 20]"
222,222,0.21059999999950918,351,-241.8,0.8000255819490795,21934.8671875,"[10, 0, 0, 20]"
223,223,0.20699999999951757,345,-208.3,0.7992255563671304,16424.537109375,"[1, 3, 1, 20]"
224,224,0.20879999999951337,348,-232.60000000000002,0.7984263308107633,18360.21484375,"[2, 2, 1, 20]"
225,225,0.20699999999951757,345,-197.3,0.7976279044799526,21139.07421875,"[4, 2, 1, 20]"
226,226,0.20879999999951337,348,-227.89999999999998,0.7968302765754727,18386.26953125,"[8, 1, 1, 20]"
227,227,0.20879999999951337,348,-215.9,0.7960334462988972,14976.109375,"[6, 3, 0, 20]"
228,228,0.21059999999950918,351,-204.89999999999998,0.7952374128525983,11980.5,"[3, 2, 1, 20]"
229,229,0.21239999999950498,354,-212.59999999999997,0.7944421754397457,19204.8046875,"[3, 5, 0, 20]"
230,230,0.20699999999951757,345,-217.2,0.7936477332643059,18956.091796875,"[6, 1, 1, 20]"
231,231,0.20699999999951757,345,-219.3,0.7928540855310416,18519.3828125,"[8, 2, 1, 20]"
232,232,0.20699999999951757,345,-201.4,0.7920612314455105,15918.86328125,"[6, 1, 1, 20]"
233,233,0.21239999999950498,354,-207.3,0.7912691702140651,20431.70703125,"[7, 2, 1, 20]"
234,234,0.20879999999951337,348,-188.4,0.790477901043851,20176.53125,"[4, 2, 1, 20]"
235,235,0.20879999999951337,348,-196.2,0.7896874231428072,13024.5625,"[4, 7, 1, 20]"
236,236,0.20699999999951757,345,-213.6,0.7888977357196644,14095.0703125,"[3, 3, 1, 20]"
237,237,0.21059999999950918,351,-205.3,0.7881088379839447,17656.7265625,"[2, 4, 1, 20]"
238,238,0.21059999999950918,351,-159.5,0.7873207291459607,17966.67578125,"[6, 5, 1, 20]"
239,239,0.20519999999952176,342,-212.9,0.7865334084168147,14238.1123046875,"[7, 2, 0, 20]"
240,240,0.20879999999951337,348,-195.5,0.7857468750083979,17268.02734375,"[2, 2, 1, 20]"
241,241,0.20699999999951757,345,-188.89999999999998,0.7849611281333895,17730.328125,"[3, 5, 1, 20]"
242,242,0.20699999999951757,345,-203.5,0.784176167005256,18552.41796875,"[3, 2, 1, 20]"
243,243,0.21059999999950918,351,-196.29999999999998,0.7833919908382508,15060.634765625,"[7, 1, 1, 20]"
244,244,0.20699999999951757,345,-231.70000000000002,0.7826085988474126,14227.626953125,"[5, 1, 1, 20]"
245,245,0.2141999999995008,357,-200.5,0.7818259902485653,15260.7958984375,"[4, 2, 1, 20]"
246,246,0.21059999999950918,351,-214.59999999999997,0.7810441642583167,17206.169921875,"[3, 3, 1, 20]"
247,247,0.2141999999995008,357,-213.9,0.7802631200940584,18769.779296875,"[4, 1, 1, 20]"
248,248,0.20699999999951757,345,-218.0,0.7794828569739644,17320.5546875,"[7, 3, 1, 20]"
249,249,0.21059999999950918,351,-196.39999999999998,0.7787033741169904,20452.31640625,"[6, 2, 1, 20]"
250,250,0.20699999999951757,345,-227.00000000000003,0.7779246707428734,19082.576171875,"[6, 1, 0, 20]"
251,251,0.20879999999951337,348,-178.59999999999997,0.7771467460721305,8020.2373046875,"[6, 4, 1, 20]"
252,252,0.20879999999951337,348,-162.9,0.7763695993260584,15315.82421875,"[11, 4, 1, 20]"
253,253,0.20879999999951337,348,-248.70000000000002,0.7755932297267324,13759.96484375,"[2, 2, 0, 20]"
254,254,0.20879999999951337,348,-199.5,0.7748176364970056,15578.34375,"[6, 2, 1, 20]"
255,255,0.20699999999951757,345,-161.5,0.7740428188605086,15588.51953125,"[6, 3, 1, 20]"
256,256,0.20879999999951337,348,-194.8,0.7732687760416481,14716.361328125,"[9, 4, 1, 20]"
257,257,0.20879999999951337,348,-170.9,0.7724955072656065,10223.28515625,"[5, 2, 1, 20]"
258,258,0.20519999999952176,342,-169.7,0.7717230117583408,13815.421875,"[7, 1, 1, 20]"
259,259,0.20879999999951337,348,-173.1,0.7709512887465825,12348.62890625,"[6, 5, 1, 20]"
260,260,0.20699999999951757,345,-193.20000000000002,0.7701803374578359,12942.45703125,"[10, 1, 1, 20]"
261,261,0.20699999999951757,345,-157.60000000000002,0.7694101571203781,11154.7060546875,"[8, 1, 1, 20]"
262,262,0.20879999999951337,348,-165.0,0.7686407469632577,12036.513671875,"[12, 0, 1, 20]"
263,263,0.20879999999951337,348,-150.9,0.7678721062162944,9944.9423828125,"[10, 3, 1, 20]"
264,264,0.20879999999951337,348,-160.8,0.7671042341100781,15245.25,"[7, 4, 1, 20]"
265,265,0.20879999999951337,348,-147.0,0.766337129875968,13878.9951171875,"[8, 2, 1, 20]"
266,266,0.21059999999950918,351,-158.70000000000002,0.7655707927460921,14094.427734375,"[6, 3, 1, 20]"
267,267,0.20879999999951337,348,-175.2,0.764805221953346,12228.607421875,"[9, 3, 1, 20]"
268,268,0.20879999999951337,348,-158.4,0.7640404167313927,12562.853515625,"[7, 3, 1, 20]"
269,269,0.21239999999950498,354,-196.39999999999998,0.7632763763146613,11418.5224609375,"[4, 3, 1, 20]"
