,Episode,c&c,audio,video
0,0,0.013390000000000022,0.010049999999999998,0.022400000000000156
1,1,0.018804999999997775,0.00832499999999977,0.03446999999999911
2,2,0.01676500000000177,0.009299999999999753,0.0302799999999996
3,3,0.012130000000008495,0.012675000000001282,0.02022000000000434
4,4,0.018835000000008026,0.010950000000001153,0.04053000000000586
5,5,0.016404999999989088,0.008474999999999067,0.027239999999990227
6,6,0.015189999999989223,0.01769999999999805,0.03066999999998985
7,7,0.01649499999998908,0.007199999999999207,0.03448999999998943
8,8,0.013314999999989429,0.009224999999998984,0.02558999999999041
9,9,0.01341999999998943,0.00944999999999896,0.02347999999999064
10,10,0.013644999999989393,0.009074999999999,0.023189999999990673
11,11,0.015234999999989219,0.009599999999998943,0.024199999999990562
12,12,0.017634999999988955,0.01934999999999787,0.0374899999999891
13,13,0.011724999999989605,0.007574999999999166,0.018989999999991135
14,14,0.01421499999998933,0.010199999999998877,0.02359999999999063
15,15,0.01422999999998933,0.017099999999998117,0.02875999999999006
16,16,0.013569999999989401,0.00989999999999891,0.02283999999999071
17,17,0.014454999999989305,0.009824999999998918,0.027919999999990154
18,18,0.015459999999989194,0.009824999999998918,0.025979999999990365
19,19,0.014485000000064363,0.010950000000000237,0.029600000000026036
20,20,0.017560000000077826,0.016800000000011917,0.037120000000041446
21,21,0.015160000000076312,0.010275000000007806,0.03168000000003802
22,22,0.013450000000075235,0.010050000000007664,0.02711000000003514
23,23,0.015580000000076578,0.009375000000007239,0.03401000000003949
24,24,0.012595000000074696,0.008175000000006483,0.020900000000031227
25,25,0.013780000000075444,0.011850000000008798,0.025230000000033954
26,26,0.014650000000075991,0.010200000000007758,0.02797000000003568
27,27,0.01718500000007759,0.00877500000000686,0.030020000000036972
28,28,0.017605000000077854,0.009675000000007428,0.027860000000035613
29,29,0.015700000000076653,0.014025000000010168,0.025620000000034202
30,30,0.013930000000075538,0.00907500000000705,0.02427000000003335
31,31,0.01633000000007705,0.011025000000008278,0.0359400000000407
32,32,0.011770000000074176,0.00960000000000738,0.019560000000030383
33,33,0.012940000000074914,0.008550000000006719,0.02265000000003233
34,34,0.014650000000075991,0.007200000000005868,0.026980000000035056
35,35,0.016450000000077125,0.016575000000011775,0.03462000000003987
36,36,0.012445000000074601,0.009750000000007475,0.02679000000003494
37,37,0.013090000000075009,0.01177500000000875,0.026530000000034772
38,38,0.013930000000066523,0.01507500000001083,0.026810000000035483
39,39,0.01334500000005696,0.008775000000010857,0.02454000000006061
40,40,0.013450000000057027,0.01005000000001166,0.024860000000060813
41,41,0.01796500000005987,0.007800000000010243,0.03446000000006686
42,42,0.015730000000058465,0.012075000000012936,0.03138000000006492
43,43,0.021625000000062178,0.007950000000010338,0.033500000000066255
44,44,0.018475000000060193,0.012300000000013078,0.03905000000006975
45,45,0.01285000000005665,0.008925000000010952,0.025250000000061057
46,46,0.013165000000056848,0.011625000000012653,0.024600000000060646
47,47,0.010975000000055468,0.011325000000012464,0.020820000000058268
48,48,0.014500000000057689,0.014550000000014496,0.033140000000066026
49,49,0.012595000000056488,0.00735000000000996,0.02032000000005795
50,50,0.017425000000059532,0.014850000000014685,0.033680000000066365
51,51,0.014695000000057811,0.009075000000011046,0.029120000000063494
52,52,0.016330000000058843,0.013575000000013882,0.03370000000006638
53,53,0.014650000000057783,0.011775000000012747,0.030640000000064452
54,54,0.01472500000005783,0.007500000000010054,0.029900000000063987
55,55,0.015730000000058465,0.01305000000001355,0.03613000000006791
56,56,0.019480000000060827,0.012975000000013504,0.03739000000006871
57,57,0.019330000000060733,0.018675000000017095,0.03473000000006703
58,58,0.01607500000005868,0.01200000000001289,0.029500000000063736
59,59,0.016240000000058784,0.009900000000011566,0.029660000000063837
60,60,0.016420000000058898,0.011250000000012417,0.03114000000006477
61,61,0.012670000000056535,0.011250000000012417,0.025740000000061367
62,62,0.011485000000055789,0.008400000000010621,0.023310000000059835
63,63,0.012625000000056508,0.01117500000001237,0.025820000000061415
64,64,0.017005000000059268,0.009600000000011377,0.03392000000006652
65,65,0.017290000000059445,0.012150000000012984,0.029670000000063843
66,66,0.016720000000059087,0.010125000000011708,0.031500000000065
67,67,0.016285000000058815,0.010275000000011802,0.03251000000006563
68,68,0.017080000000059315,0.009600000000011377,0.02765000000006257
69,69,0.013405000000057,0.01005000000001166,0.027740000000062624
70,70,0.011050000000055515,0.008475000000010668,0.022820000000059525
71,71,0.014260000000057537,0.01005000000001166,0.03149000000006499
72,72,0.014065000000057415,0.007650000000010149,0.025090000000060956
73,73,0.01172500000005594,0.009450000000011283,0.023210000000059773
74,74,0.01334500000005696,0.009075000000011046,0.02784000000006269
75,75,0.02273500000006288,0.011025000000012275,0.04016000000007045
76,76,0.01366000000000649,0.008100000000010432,0.02686000000006207
77,77,0.01662999999974275,0.010499999999959542,0.02637999999983016
78,78,0.012339999999752748,0.00832499999996461,0.025209999999832887
79,79,0.01478499999974705,0.009299999999962338,0.030229999999821188
80,80,0.019524999999736004,0.008924999999963212,0.038139999999802755
81,81,0.014124999999748589,0.01837499999994119,0.03091999999981958
82,82,0.020979999999732612,0.011849999999956395,0.03724999999980483
83,83,0.011184999999755441,0.009824999999961115,0.023529999999836803
84,84,0.01496499999974663,0.009524999999961814,0.028729999999824684
85,85,0.014979999999746595,0.01147499999995727,0.029899999999821958
86,86,0.015189999999746106,0.010499999999959542,0.02713999999982839
87,87,0.016689999999742612,0.011024999999958318,0.031089999999819186
88,88,0.017289999999741214,0.008849999999963387,0.03254999999981578
89,89,0.016134999999743903,0.009299999999962338,0.03140999999981844
90,90,0.012954999999751315,0.009224999999962513,0.02653999999982979
91,91,0.01599999999974422,0.009524999999961814,0.024819999999833798
92,92,0.016974999999741947,0.008774999999963562,0.03034999999982091
93,93,0.015594999999745163,0.010649999999959192,0.027769999999826923
94,94,0.012399999999752609,0.007724999999966009,0.02090999999984291
95,95,0.01626999999974359,0.009149999999962688,0.028249999999825803
96,96,0.014919999999746737,0.008474999999964261,0.028239999999825828
97,97,0.013884999999749148,0.012899999999953948,0.024999999999833378
98,98,0.015204999999746071,0.012899999999953948,0.02768999999982711
99,99,0.012774999999751735,0.008999999999963038,0.02169999999984107
100,100,0.01692999999974205,0.010949999999958493,0.028599999999824988
101,101,0.016074999999744044,0.01004999999996059,0.03031999999982098
102,102,0.014994999999746562,0.010874999999958668,0.025669999999831817
103,103,0.01496499999974663,0.007649999999966184,0.02937999999982317
104,104,0.01721499999974139,0.009524999999961814,0.0286799999998248
105,105,0.014304999999748168,0.009974999999960765,0.02426999999983508
106,106,0.01302999999975114,0.00832499999996461,0.020279999999844377
107,107,0.014319999999748135,0.012149999999955696,0.02741999999982774
108,108,0.015879999999744498,0.008399999999964436,0.025129999999833074
109,109,0.01992999999973506,0.021374999999934197,0.03226999999981643
110,110,0.013689999999749602,0.010274999999960066,0.027249999999828134
111,111,0.01662999999974275,0.01177499999995657,0.031639999999817904
112,112,0.01596999999974429,0.01004999999996059,0.03034999999982091
113,113,0.017679999999740303,0.010424999999959716,0.031069999999819232
114,114,0.013929999999749042,0.019349999999938916,0.024619999999834264
115,115,0.015924999999744394,0.008999999999963038,0.028749999999824638
116,116,0.01487499999974684,0.016574999999945383,0.028659999999824846
117,117,0.014034999999748799,0.009224999999962513,0.02281999999983846
118,118,0.013644999999749708,0.011174999999957969,0.025209999999832887
119,119,0.01466499999974733,0.011699999999956745,0.028789999999824546
120,120,0.015594999999745163,0.00959999999996164,0.03027999999982107
121,121,0.01409499999974866,0.012149999999955696,0.028359999999825546
122,122,0.015579999999745197,0.009449999999961989,0.028449999999825337
123,123,0.014949999999746666,0.015449999999948005,0.0286799999998248
124,124,0.011739999999754147,0.010124999999960416,0.02299999999983804
125,125,0.014829999999746945,0.007124999999967407,0.023979999999835754
126,126,0.01448499999974775,0.010649999999959192,0.028209999999825895
127,127,0.0183249999997388,0.01192499999995622,0.035599999999808674
128,128,0.015699999999744918,0.011699999999956745,0.030849999999819744
129,129,0.012069999999753379,0.009524999999961814,0.025019999999833332
130,130,0.012894999999751456,0.011549999999957095,0.02314999999983769
131,131,0.014844999999746911,0.013049999999953599,0.02465999999983417
132,132,0.01424499999974831,0.012599999999954647,0.026889999999828974
133,133,0.01584999999974457,0.00974999999996129,0.0286799999998248
134,134,0.018369999999738696,0.013124999999953424,0.03378999999981289
135,135,0.015699999999744918,0.009374999999962164,0.02625999999983044
136,136,0.015264999999745931,0.011699999999956745,0.022899999999838272
137,137,0.015189999999746106,0.00974999999996129,0.02783999999982676
138,138,0.019629999999735758,0.007649999999966184,0.038069999999802914
139,139,0.015384999999745652,0.01147499999995727,0.028509999999825196
140,140,0.01721499999974139,0.011024999999958318,0.03381999999981282
141,141,0.01898499999973726,0.011399999999957444,0.028729999999824684
142,142,0.01671999999974254,0.010349999999959891,0.031209999999818903
143,143,0.01578999999974471,0.010274999999960066,0.028639999999824896
144,144,0.015864999999744535,0.009824999999961115,0.02883999999982443
145,145,0.0143349999997481,0.01162499999995692,0.03294999999981485
146,146,0.015444999999745513,0.008474999999964261,0.02804999999982627
147,147,0.01650999999974303,0.00974999999996129,0.030059999999821584
148,148,0.019644999999735725,0.0133499999999529,0.036349999999806926
149,149,0.014589999999747505,0.010799999999958843,0.02967999999982247
150,150,0.013404999999750266,0.008549999999964086,0.025319999999832633
151,151,0.016914999999742088,0.011849999999956395,0.033299999999814034
152,152,0.013899999999749113,0.009524999999961814,0.030189999999821283
153,153,0.01823499999971654,0.008924999999963212,0.03651999999980653
154,154,0.012834999999678765,0.009149999999978675,0.023669999999836478
155,155,0.020439999999661042,0.008624999999979899,0.03908999999980054
156,156,0.014439999999675024,0.0063749999999851426,0.030119999999821446
157,157,0.01647999999967027,0.011249999999973781,0.03370999999981308
158,158,0.014979999999673765,0.011999999999972033,0.029419999999823077
159,159,0.01668999999966978,0.009899999999976927,0.029729999999822353
160,160,0.012804999999678834,0.010874999999974655,0.02737999999982783
161,161,0.015309999999672997,0.007949999999981472,0.02722999999982818
162,162,0.017904999999666948,0.011399999999973431,0.028589999999825012
163,163,0.0171099999996688,0.009824999999977102,0.029429999999823053
164,164,0.01722999999966852,0.009674999999977452,0.03151999999981818
165,165,0.01299999999967838,0.008999999999979025,0.027129999999828413
166,166,0.015984999999671422,0.012749999999970285,0.024699999999834077
167,167,0.01751499999966786,0.012749999999970285,0.03579999999980821
168,168,0.018669999999665166,0.012899999999969936,0.036689999999806135
169,169,0.013284999999677716,0.009974999999976752,0.028969999999824126
170,170,0.01568499999967212,0.01582499999996312,0.027209999999828226
171,171,0.014199999999675583,0.01079999999997483,0.02725999999982811
172,172,0.014424999999675059,0.011624999999972907,0.0254199999998324
173,173,0.01563999999967223,0.013724999999968013,0.02616999999983065
174,174,0.013824999999676457,0.008324999999980598,0.02495999999983347
175,175,0.01484499999967408,0.010349999999975878,0.028519999999825175
176,176,0.017349999999668242,0.010274999999976053,0.03241999999981608
177,177,0.014619999999674605,0.01109999999997413,0.025519999999832167
178,178,0.01986999999966237,0.010124999999976403,0.03405999999981226
179,179,0.015174999999673311,0.010274999999976053,0.029759999999822283
180,180,0.014124999999675758,0.00877499999997955,0.025209999999832887
181,181,0.013719999999676703,0.010349999999975878,0.025679999999831792
182,182,0.014334999999675269,0.008324999999980598,0.026309999999830323
183,183,0.017859999999667052,0.014849999999965391,0.03424999999981182
184,184,0.013314999999677645,0.010274999999976053,0.02634999999983023
185,185,0.012099999999680477,0.0092249999999785,0.024129999999835405
186,186,0.013989999999676072,0.012224999999971509,0.026799999999829183
187,187,0.014379999999675163,0.011399999999973431,0.025309999999832654
188,188,0.015009999999673696,0.009824999999977102,0.02441999999983473
189,189,0.01338999999967747,0.006824999999984094,0.028519999999825175
190,190,0.016914999999669257,0.01109999999997413,0.03064999999982021
191,191,0.012924999999678555,0.007949999999981472,0.019539999999846104
192,192,0.013494999999677227,0.011999999999972033,0.02595999999983114
193,193,0.01689999999966929,0.011924999999972208,0.03418999999981196
194,194,0.01317999999967796,0.01079999999997483,0.027639999999827226
195,195,0.011319999999682296,0.009749999999977277,0.021589999999841326
196,196,0.017004999999669045,0.0092249999999785,0.0361899999998073
197,197,0.01079499999968352,0.012149999999971683,0.020529999999843795
198,198,0.019209999999663906,0.011774999999972557,0.03427999999981175
199,199,0.015894999999671634,0.009974999999976752,0.02968999999982245
200,200,0.015309999999672997,0.010124999999976403,0.025639999999831888
201,201,0.014304999999675338,0.00937499999997815,0.023979999999835754
202,202,0.012699999999679079,0.006974999999983744,0.021439999999841676
203,203,0.012384999999679814,0.010049999999976578,0.024949999999833494
204,204,0.01469499999967443,0.011849999999972383,0.028779999999824567
205,205,0.013119999999678101,0.011249999999973781,0.02453999999983445
206,206,0.013044999999678276,0.01642499999996172,0.026479999999829928
207,207,0.014349999999675234,0.01297499999996976,0.028089999999826178
208,208,0.013164999999677995,0.009749999999977277,0.024279999999835055
209,209,0.014364999999675198,0.010349999999975878,0.02492999999983354
210,210,0.014289999999675373,0.008249999999980773,0.024099999999835475
211,211,0.014679999999674464,0.013724999999968013,0.034599999999811004
212,212,0.014709999999674395,0.0089249999999792,0.031179999999818974
213,213,0.015099999999673486,0.009899999999976927,0.02792999999982655
214,214,0.013224999999677856,0.008474999999980248,0.026729999999829345
215,215,0.014679999999674464,0.012899999999969936,0.027639999999827226
216,216,0.016314999999670655,0.01454999999996609,0.0355899999998087
217,217,0.01293999999967852,0.01424999999996679,0.024379999999834822
218,218,0.01752999999966782,0.009749999999977277,0.03327999999981408
219,219,0.010929999999683204,0.00937499999997815,0.02332999999983727
220,220,0.011859999999681037,0.01109999999997413,0.022319999999839624
221,221,0.014604999999674639,0.010724999999975005,0.02559999999983198
222,222,0.015849999999671738,0.009299999999978326,0.02801999999982634
223,223,0.011964999999680792,0.007274999999983045,0.022169999999839974
224,224,0.013689999999676771,0.010349999999975878,0.02604999999983093
225,225,0.01659999999966999,0.012374999999971159,0.028089999999826178
226,226,0.013509999999677192,0.009824999999977102,0.02589999999983128
227,227,0.010149999999685022,0.009824999999977102,0.019709999999845705
228,228,0.015579999999672366,0.00877499999997955,0.025659999999831838
229,229,0.013899999999676282,0.011474999999973257,0.027849999999826736
230,230,0.018279999999666074,0.011249999999973781,0.03592999999980791
231,231,0.011844999999681072,0.007499999999982521,0.01845999999984862
232,232,0.013044999999678276,0.010199999999976228,0.026009999999831022
233,233,0.016794999999669536,0.013124999999969411,0.028309999999825662
234,234,0.011484999999681911,0.010049999999976578,0.021529999999841464
235,235,0.01260999999967929,0.0092249999999785,0.020009999999845006
236,236,0.011844999999681072,0.008174999999980948,0.025619999999831933
237,237,0.012309999999679988,0.010049999999976578,0.025189999999832936
238,238,0.013134999999678066,0.011549999999973082,0.029789999999822216
239,239,0.01481499999967415,0.012749999999970285,0.029819999999822145
240,240,0.01596999999967146,0.011474999999973257,0.03141999999981841
241,241,0.01305999999967824,0.008024999999981297,0.025639999999831888
242,242,0.014499999999674884,0.0089249999999792,0.026999999999828717
243,243,0.015579999999672366,0.012749999999970285,0.031489999999818254
244,244,0.017004999999669045,0.01267499999997046,0.03398999999981243
245,245,0.013254999999677785,0.011999999999972033,0.025989999999831072
246,246,0.012804999999678834,0.008699999999979724,0.0234899999998369
247,247,0.01943499999966338,0.013274999999969062,0.032469999999815966
248,248,0.012894999999678625,0.010499999999975529,0.021389999999841793
249,249,0.016104999999671143,0.008549999999980074,0.02930999999982333
250,250,0.017904999999666948,0.008549999999980074,0.03367999999981315
251,251,0.014094999999675829,0.010274999999976053,0.023589999999836665
252,252,0.015564999999672402,0.009449999999977976,0.030189999999821283
253,253,0.011889999999680967,0.008624999999979899,0.022719999999838692
254,254,0.01151499999968184,0.008099999999981122,0.019599999999845963
255,255,0.012624999999679254,0.00907499999997885,0.025339999999832587
256,256,0.011229999999682504,0.013049999999969586,0.02193999999984051
257,257,0.014169999999675654,0.010274999999976053,0.027219999999828205
258,258,0.01686999999966936,0.008024999999981297,0.03306999999981457
259,259,0.015564999999672402,0.0077999999999818215,0.029999999999821725
260,260,0.01320999999967789,0.01064999999997518,0.02555999999983207
261,261,0.015609999999672297,0.010499999999975529,0.03152999999981816
262,262,0.017184999999668625,0.012074999999971858,0.03307999999981455
263,263,0.01850499999966555,0.009749999999977277,0.03639999999980681
264,264,0.013659999999676842,0.01109999999997413,0.026369999999830186
265,265,0.01568499999967212,0.01079999999997483,0.02964999999982254
266,266,0.01493499999967387,0.011474999999973257,0.03290999999981494
267,267,0.014349999999675234,0.013124999999969411,0.025609999999831955
268,268,0.016494999999670235,0.010049999999976578,0.027459999999827643
269,269,0.014649999999674534,0.007274999999983045,0.02626999999983042
270,270,0.013419999999677402,0.011174999999973956,0.02801999999982634
271,271,0.01266999999967915,0.007874999999981647,0.02314999999983769
272,272,0.015489999999672576,0.011774999999972557,0.028739999999824663
273,273,0.015174999999673311,0.008174999999980948,0.027949999999826503
274,274,0.011109999999682785,0.007574999999982346,0.019719999999845684
275,275,0.0125199999996795,0.008624999999979899,0.0246899999998341
276,276,0.01121499999968254,0.010199999999976228,0.020579999999843678
277,277,0.013584999999677017,0.011024999999974305,0.025039999999833286
278,278,0.01308999999967817,0.01297499999996976,0.02559999999983198
279,279,0.010269999999684743,0.006899999999983919,0.017449999999850974
280,280,0.01511499999967345,0.009824999999977102,0.02731999999982797
281,281,0.01578999999967188,0.011174999999973956,0.03248999999981592
282,282,0.013464999999677296,0.009899999999976927,0.025859999999831372
283,283,0.013734999999676667,0.008249999999980773,0.024049999999835592
284,284,0.013569999999677052,0.012449999999970984,0.023919999999835895
285,285,0.016404999999670444,0.012599999999970635,0.03311999999981445
286,286,0.014424999999675059,0.009149999999978675,0.024979999999833424
287,287,0.011169999999682646,0.008699999999979724,0.020599999999843632
288,288,0.014889999999673975,0.01064999999997518,0.027629999999827248
289,289,0.01484499999967408,0.01094999999997448,0.027289999999828042
290,290,0.014469999999674955,0.010574999999975354,0.02670999999982939
291,291,0.022809999999655516,0.010349999999975878,0.042099999999793525
292,292,0.013614999999676946,0.013799999999967838,0.02686999999982902
293,293,0.014364999999675198,0.009824999999977102,0.031109999999819136
294,294,0.01490499999967394,0.010274999999976053,0.03360999999981331
295,295,0.014994999999673731,0.01079999999997483,0.025739999999831654
296,296,0.015729999999672017,0.008624999999979899,0.03046999999982063
297,297,0.013119999999678101,0.011249999999973781,0.027889999999826644
298,298,0.012069999999680548,0.013574999999968362,0.02374999999983629
299,299,0.014199999999675583,0.008624999999979899,0.024139999999835383
300,300,0.015414999999672751,0.009599999999977626,0.027659999999827177
301,301,0.016404999999670444,0.010199999999976228,0.030729999999820023
302,302,0.015489999999672576,0.009599999999977626,0.028919999999824243
303,303,0.015339999999672926,0.011024999999974305,0.029429999999823053
304,304,0.011964999999680792,0.0063749999999851426,0.02280999999983848
305,305,0.013539999999677121,0.008999999999979025,0.024729999999834006
306,306,0.016404999999670444,0.011174999999973956,0.03288999999981499
307,307,0.011200000000621735,0.011774999999972557,0.02195000000006383
308,308,0.01772500000123678,0.008400000000101215,0.03564000000084467
309,309,0.019435000001253044,0.00982500000011477,0.030670000000797396
310,310,0.013030000001192121,0.008775000000104782,0.024370000000737472
311,311,0.012175000001183989,0.009450000000111203,0.023810000000732145
312,312,0.015190000001212667,0.008325000000100502,0.027560000000767814
313,313,0.018160000001240916,0.012600000000141165,0.03957000000088205
314,314,0.01559500000121652,0.012225000000137598,0.030000000000791022
315,315,0.014515000001206247,0.012000000000135458,0.027000000000762487
316,316,0.014395000001205105,0.010875000000124757,0.02769000000076905
317,317,0.0123550000011857,0.012225000000137598,0.02397000000073367
318,318,0.013480000001196401,0.011100000000126897,0.027500000000767244
319,319,0.010870000001171576,0.008850000000105496,0.02065000000070209
320,320,0.015400000001214664,0.00915000000010835,0.02581000000075117
321,321,0.014110000001202393,0.008925000000106209,0.029940000000790452
322,322,0.013720000001198685,0.007350000000091228,0.02632000000075602
323,323,0.014605000001207102,0.008400000000101215,0.024940000000742892
324,324,0.013165000001193406,0.01095000000012547,0.025800000000751073
325,325,0.016135000001221655,0.011100000000126897,0.03097000000080025
326,326,0.01313500000119312,0.00915000000010835,0.02444000000073814
327,327,0.010270000001165869,0.007575000000093368,0.01821000000067888
328,328,0.016180000001222085,0.012675000000141878,0.029860000000789692
329,329,0.013825000001199683,0.008325000000100502,0.023010000000724538
330,330,0.01346500000119626,0.012225000000137598,0.027250000000764867
331,331,0.012310000001185272,0.01027500000011905,0.02538000000074708
332,332,0.014305000001204249,0.008850000000105496,0.028270000000774568
333,333,0.012040000001182705,0.018375000000196096,0.024410000000737852
334,334,0.01657000000122579,0.012525000000140452,0.03613000000084933
335,335,0.014440000001205534,0.008175000000099075,0.03044000000079521
336,336,0.012460000001186699,0.012825000000143305,0.02491000000074261
337,337,0.011740000001179852,0.007275000000090515,0.021440000000709603
338,338,0.014560000001206674,0.015450000000168274,0.02802000000077219
339,339,0.012040000001182705,0.008925000000106209,0.022820000000722727
340,340,0.014065000001201967,0.010350000000119763,0.030710000000797776
341,341,0.01756000000123521,0.016650000000179688,0.030230000000793213
342,342,0.01420000000120325,0.01005000000011691,0.025700000000750123
343,343,0.013945000001200825,0.010125000000117623,0.028010000000772094
344,344,0.015025000001211097,0.009900000000115483,0.025250000000745842
345,345,0.016210000001222368,0.015000000000163993,0.03204000000081043
346,346,0.013885000001200253,0.007800000000095508,0.02685000000076106
347,347,0.018535000001244483,0.009450000000111203,0.03438000000083268
348,348,0.015085000001211667,0.009675000000113343,0.02956000000078684
349,349,0.01313500000119312,0.007800000000095508,0.022110000000715977
350,350,0.012700000001188982,0.007875000000096222,0.021130000000706653
