,Episode,Time,Final step,Score,Epsilon,Min_loss,avg_loss
126,126,0.40000000000190994,80,-2414,0.9940149800149941,,0.005356742243748158
127,127,0.40000000000190994,80,-2144,0.9940149800149941,,0.005141862551681697
128,128,0.40000000000190994,80,-2353,0.9940149800149941,,0.005049699568189681
129,129,0.40000000000190994,80,-2373,0.9940149800149941,,0.0049203867092728615
130,130,0.40000000000190994,80,-2454,0.9940149800149941,,0.00491246918682009
131,131,0.40000000000190994,80,-1238,0.9940149800149941,,0.004787661600857973
132,132,0.40000000000190994,80,-2149,0.9940149800149941,,0.005312256049364805
133,133,0.40000000000190994,80,-2034,0.9940149800149941,,0.0050361736211925745
134,134,0.40000000000190994,80,-1177,0.9940149800149941,,0.005107151751872152
135,135,0.40000000000190994,80,-1947,0.9940149800149941,,0.005389925499912351
136,136,0.40000000000190994,80,-2354,0.9940149800149941,,0.004699441546108574
137,137,0.40000000000190994,80,-2411,0.9940149800149941,,0.004615613375790417
138,138,0.40000000000190994,80,-1992,0.9940149800149941,,0.005204421933740377
139,139,0.40000000000190994,80,-2204,0.9940149800149941,,0.004449956933967769
140,140,0.40000000000190994,80,-1880,0.9940149800149941,,0.005434602382592857
141,141,0.40000000000190994,80,-2322,0.9940149800149941,,0.004913300450425595
142,142,0.40000000000190994,80,-1632,0.9940149800149941,,0.005517939804121852
143,143,0.40000000000190994,80,-1865,0.9940149800149941,,0.00457871682010591
144,144,0.40000000000190994,80,-2334,0.9940149800149941,,0.00498712295666337
145,145,0.40000000000190994,80,-1003,0.9940149800149941,,0.005052297725342214
146,146,0.40000000000190994,80,-1936,0.9940149800149941,,0.004336515674367547
147,147,0.40000000000190994,80,-2609,0.9940149800149941,,0.004665474290959537
148,148,0.40000000000190994,80,-1852,0.9940149800149941,,0.004741779819596559
149,149,0.40000000000190994,80,-2157,0.9940149800149941,,0.004776289977598935
150,150,0.40000000000190994,80,-2315,0.9940149800149941,,0.004711393965408206
151,151,0.40000000000190994,80,-1967,0.9940149800149941,,0.004824538074899465
152,152,0.40000000000190994,80,-2175,0.9940149800149941,,0.004603939305525273
153,153,0.40000000000190994,80,-2280,0.9940149800149941,,0.004236175969708711
154,154,0.40000000000190994,80,-1879,0.9940149800149941,,0.005492211668752134
155,155,0.40000000000190994,80,-2193,0.9940149800149941,,0.004131646826863289
156,156,0.40000000000190994,80,-1860,0.9940149800149941,,0.004893490229733288
157,157,0.40000000000190994,80,-2179,0.9940149800149941,,0.005407385062426329
158,158,0.40000000000190994,80,-2399,0.9940149800149941,,0.004247879725880921
159,159,0.40000000000190994,80,-1865,0.9940149800149941,,0.004140540899243206
160,160,0.40000000000190994,80,-2483,0.9940149800149941,,0.0048767944681458175
161,161,0.40000000000190994,80,-2132,0.9940149800149941,,0.005386714823544025
162,162,0.40000000000190994,80,-1071,0.9940149800149941,,0.003948296245653182
163,163,0.40000000000190994,80,-1855,0.9940149800149941,,0.005455008591525257
164,164,0.40000000000190994,80,-2150,0.9940149800149941,,0.004297566076274961
165,165,0.40000000000190994,80,-2066,0.9940149800149941,,0.004426857456564903
166,166,0.40000000000190994,80,-1625,0.9940149800149941,,0.004839087661821395
167,167,0.40000000000190994,80,-2008,0.9940149800149941,,0.00490373867796734
168,168,0.40000000000190994,80,-2399,0.9940149800149941,,0.004607468086760491
169,169,0.40000000000190994,80,-2257,0.9940149800149941,,0.005099122412502766
170,170,0.40000000000190994,80,-1842,0.9940149800149941,,0.004520618647802621
171,171,0.40000000000190994,80,-2065,0.9940149800149941,,0.004823602677788585
172,172,0.40000000000190994,80,-2435,0.9940149800149941,,0.004550079349428415
173,173,0.40000000000190994,80,-2235,0.9940149800149941,,0.004184725577943027
174,174,0.40000000000190994,80,-2303,0.9940149800149941,,0.0038874810561537743
175,175,0.40000000000190994,80,-2088,0.9940149800149941,,0.004570285906083882
176,176,0.40000000000190994,80,-1785,0.9940149800149941,,0.00452660268638283
177,177,0.40000000000190994,80,-2267,0.9940149800149941,,0.004698702250607312
178,178,0.40000000000190994,80,-1954,0.9940149800149941,,0.004644215398002416
179,179,0.40000000000190994,80,-2282,0.9940149800149941,,0.004439170006662607
180,180,0.40000000000190994,80,-2434,0.9940149800149941,,0.004121835867408663
181,181,0.40000000000190994,80,-1588,0.9940149800149941,,0.004446895502042025
182,182,0.40000000000190994,80,-2201,0.9940149800149941,,0.004419852863065898
183,183,0.40000000000190994,80,-2124,0.9940149800149941,,0.003892291337251663
184,184,0.40000000000190994,80,-1803,0.9940149800149941,,0.004378321289550513
185,185,0.40000000000190994,80,-1665,0.9940149800149941,,0.004180557036306709
186,186,0.40000000000190994,80,-1856,0.9762739865836306,,0.004081827763002366
187,187,0.40000000000190994,80,-2204,0.9762739865836306,,0.004025535221444443
188,188,0.40000000000190994,80,-1811,0.9762739865836306,,0.004384321451652795
189,189,0.40000000000190994,80,-1856,0.9762739865836306,,0.004674602474551648
190,190,0.40000000000190994,80,-1732,0.9762739865836306,,0.0037287038285285234
191,191,0.40000000000190994,80,-1864,0.9762739865836306,,0.0037719295360147953
192,192,0.40000000000190994,80,-1692,0.9762739865836306,,0.003977054730057716
193,193,0.40000000000190994,80,-1824,0.9762739865836306,,0.0039028909523040056
194,194,0.40000000000190994,80,-2360,0.9762739865836306,,0.0038691782392561436
195,195,0.40000000000190994,80,-2170,0.9762739865836306,,0.003934526204830036
196,196,0.40000000000190994,80,-1926,0.9762739865836306,,0.003510281501803547
197,197,0.40000000000190994,80,-2258,0.9762739865836306,,0.003482321713818237
198,198,0.40000000000190994,80,-2327,0.9762739865836306,,0.004047956434078515
199,199,0.40000000000190994,80,-1977,0.9762739865836306,,0.003537314070854336
200,200,0.40000000000190994,80,-2410,0.9762739865836306,,0.0032798787287902087
201,201,0.40000000000190994,80,-1840,0.9762739865836306,,0.0037659492809325457
202,202,0.40000000000190994,80,-2219,0.9762739865836306,,0.00417315389495343
203,203,0.40000000000190994,80,-1560,0.9762739865836306,,0.0038657470140606165
204,204,0.40000000000190994,80,-2115,0.9762739865836306,,0.003211077069863677
205,205,0.40000000000190994,80,-1581,0.9762739865836306,,0.003572777030058205
206,206,0.40000000000190994,80,-2827,0.9762739865836306,,0.004107454849872738
207,207,0.40000000000190994,80,-2345,0.9762739865836306,,0.0032891349983401597
208,208,0.40000000000190994,80,-2022,0.9762739865836306,,0.00405921513447538
209,209,0.40000000000190994,80,-2246,0.9762739865836306,,0.0032452443265356123
210,210,0.40000000000190994,80,-1820,0.9762739865836306,,0.003376295790076256
211,211,0.40000000000190994,80,-2359,0.9762739865836306,,0.004117027943721041
212,212,0.40000000000190994,80,-1610,0.9762739865836306,,0.0029784541693516076
213,213,0.40000000000190994,80,-1869,0.9762739865836306,,0.0036186875076964498
214,214,0.40000000000190994,80,-2218,0.9762739865836306,,0.002954398572910577
215,215,0.40000000000190994,80,-1782,0.9762739865836306,,0.0034923611383419484
216,216,0.40000000000190994,80,-2132,0.9762739865836306,,0.003169700503349304
217,217,0.40000000000190994,80,-1080,0.9762739865836306,,0.0033161119499709457
218,218,0.40000000000190994,80,-2103,0.9762739865836306,,0.0031099990592338145
219,219,0.40000000000190994,80,-2141,0.9762739865836306,,0.0036224208888597786
220,220,0.40000000000190994,80,-2088,0.9762739865836306,,0.003431183606153354
221,221,0.40000000000190994,80,-2261,0.9762739865836306,,0.0033893234794959426
222,222,0.40000000000190994,80,-1183,0.9762739865836306,,0.0031776747200638056
223,223,0.40000000000190994,80,-1314,0.9762739865836306,,0.003335046349093318
224,224,0.40000000000190994,80,-1964,0.9762739865836306,,0.0032075731141958386
225,225,0.40000000000190994,80,-2337,0.9762739865836306,,0.0030971040832810104
226,226,0.40000000000190994,80,-1777,0.9762739865836306,,0.0033403298002667725
227,227,0.40000000000190994,80,-2511,0.9762739865836306,,0.0028700719121843576
228,228,0.40000000000190994,80,-2114,0.9762739865836306,,0.0028225054848007858
229,229,0.40000000000190994,80,-1963,0.9762739865836306,,0.003113344428129494
230,230,0.40000000000190994,80,-1908,0.9762739865836306,,0.003020836564246565
231,231,0.40000000000190994,80,-2013,0.9762739865836306,,0.0029556653171312064
232,232,0.40000000000190994,80,-1861,0.9762739865836306,,0.003269459295552224
233,233,0.40000000000190994,80,-2309,0.9762739865836306,,0.0029892503225710243
234,234,0.40000000000190994,80,-1700,0.9762739865836306,,0.0026162706199102104
235,235,0.40000000000190994,80,-2277,0.9762739865836306,,0.0029687985370401293
236,236,0.40000000000190994,80,-1574,0.9762739865836306,,0.0026856807235162705
237,237,0.40000000000190994,80,-2178,0.9762739865836306,,0.0029113467899151146
238,238,0.40000000000190994,80,-2050,0.9762739865836306,,0.0029589074838440865
239,239,0.40000000000190994,80,-2193,0.9762739865836306,,0.0032194891246035695
240,240,0.40000000000190994,80,-2427,0.9762739865836306,,0.0026747709489427507
241,241,0.40000000000190994,80,-2117,0.9762739865836306,,0.0029067295254208148
242,242,0.40000000000190994,80,-2644,0.9762739865836306,,0.002839652675902471
243,243,0.40000000000190994,80,-1943,0.9762739865836306,,0.0024776714271865785
244,244,0.40000000000190994,80,-2115,0.9762739865836306,,0.003089778998401016
245,245,0.40000000000190994,80,-2022,0.9762739865836306,,0.0024251106660813093
246,246,0.40000000000190994,80,-2129,0.9762739865836306,,0.002892570017138496
247,247,0.40000000000190994,80,-2117,0.9762739865836306,,0.002767364407191053
248,248,0.40000000000190994,80,-2082,0.9762739865836306,,0.0025123392697423697
249,249,0.40000000000190994,80,-2291,0.8868671875860655,,0.003014632093254477
250,250,0.40000000000190994,80,-2261,0.8868671875860655,,0.0023029042640700936
251,251,0.40000000000190994,80,-2096,0.8868671875860655,,0.0024637605529278517
252,252,0.40000000000190994,80,-1544,0.8868671875860655,,0.002765175566310063
253,253,0.40000000000190994,80,-1659,0.8868671875860655,,0.002130515087628737
254,254,0.40000000000190994,80,-1919,0.8868671875860655,,0.002284106914885342
255,255,0.40000000000190994,80,-2279,0.8868671875860655,,0.0023677319986745715
256,256,0.40000000000190994,80,-1997,0.8868671875860655,,0.0027255621971562505
257,257,0.40000000000190994,80,-1913,0.8868671875860655,,0.002117068972438574
258,258,0.40000000000190994,80,-2035,0.8868671875860655,,0.0023630072246305645
259,259,0.40000000000190994,80,-2189,0.8868671875860655,,0.002493981330189854
260,260,0.40000000000190994,80,-2316,0.8868671875860655,,0.0023493367189075798
261,261,0.40000000000190994,80,-2490,0.8868671875860655,,0.0023160070995800197
262,262,0.40000000000190994,80,-2404,0.8868671875860655,,0.0023788975086063147
263,263,0.40000000000190994,80,-1913,0.8868671875860655,,0.002133781061274931
264,264,0.40000000000190994,80,-2309,0.8868671875860655,,0.002188907179515809
265,265,0.40000000000190994,80,-1701,0.8868671875860655,,0.0026024561375379562
266,266,0.40000000000190994,80,-2233,0.8868671875860655,,0.00210871099261567
267,267,0.40000000000190994,80,-1780,0.8868671875860655,,0.0019776236440520734
268,268,0.40000000000190994,80,-1561,0.8868671875860655,,0.0022728684125468135
269,269,0.40000000000190994,80,-2361,0.8868671875860655,,0.0021447429026011378
270,270,0.40000000000190994,80,-2104,0.8868671875860655,,0.0023728007217869163
271,271,0.40000000000190994,80,-2245,0.8868671875860655,,0.0020853267633356154
272,272,0.40000000000190994,80,-2195,0.8868671875860655,,0.00202904362231493
273,273,0.40000000000190994,80,-2189,0.8868671875860655,,0.0019365126790944487
274,274,0.40000000000190994,80,-1951,0.8868671875860655,,0.0022380670707207173
275,275,0.40000000000190994,80,-1490,0.8868671875860655,,0.0018155482539441437
276,276,0.40000000000190994,80,-2190,0.8868671875860655,,0.0020717156876344234
277,277,0.40000000000190994,80,-1977,0.8868671875860655,,0.0019724869052879512
278,278,0.40000000000190994,80,-1433,0.8868671875860655,,0.0018673500453587621
279,279,0.40000000000190994,80,-1714,0.8868671875860655,,0.002127036335878074
280,280,0.40000000000190994,80,-1990,0.8868671875860655,,0.0020402130321599543
281,281,0.40000000000190994,80,-2299,0.8868671875860655,,0.00199288222938776
282,282,0.40000000000190994,80,-2448,0.8868671875860655,,0.0017612962983548641
283,283,0.40000000000190994,80,-2156,0.8868671875860655,,0.0016046675737015903
284,284,0.40000000000190994,80,-1982,0.8868671875860655,,0.001497873614425771
285,285,0.40000000000190994,80,-2005,0.8868671875860655,,0.0019967976841144264
286,286,0.40000000000190994,80,-2127,0.8868671875860655,,0.0018667517288122326
287,287,0.40000000000190994,80,-2248,0.8868671875860655,,0.0016784746549092233
288,288,0.40000000000190994,80,-2059,0.8868671875860655,,0.0016673587961122394
289,289,0.40000000000190994,80,-2344,0.8868671875860655,,0.002048985450528562
290,290,0.40000000000190994,80,-1838,0.8868671875860655,,0.001621350209461525
291,291,0.40000000000190994,80,-1991,0.8868671875860655,,0.0016025070799514651
292,292,0.40000000000190994,80,-2033,0.8868671875860655,,0.0014181558799464256
293,293,0.40000000000190994,80,-1954,0.8868671875860655,,0.001649113473831676
294,294,0.40000000000190994,80,-2051,0.8868671875860655,,0.0015726567362435162
295,295,0.40000000000190994,80,-2742,0.8868671875860655,,0.001501141770859249
296,296,0.40000000000190994,80,-1825,0.8868671875860655,,0.0017423293320462108
297,297,0.40000000000190994,80,-2135,0.8868671875860655,,0.0018203459330834448
298,298,0.40000000000190994,80,-2331,0.8868671875860655,,0.0014507298183161765
299,299,0.40000000000190994,80,-1860,0.8868671875860655,,0.001478322097682394
300,300,0.40000000000190994,80,-2538,0.8868671875860655,,0.0013494871091097593
301,301,0.40000000000190994,80,-2078,0.8868671875860655,,0.0014542887511197478
302,302,0.40000000000190994,80,-1186,0.8868671875860655,,0.001445112400688231
303,303,0.40000000000190994,80,-2121,0.8868671875860655,,0.00133964087581262
304,304,0.40000000000190994,80,-2357,0.8868671875860655,,0.0013572055468102917
305,305,0.40000000000190994,80,-2498,0.8868671875860655,,0.0016365765768568963
306,306,0.40000000000190994,80,-2464,0.8868671875860655,,0.001370770885841921
307,307,0.40000000000190994,80,-1842,0.8868671875860655,,0.0014116836100583896
308,308,0.40000000000190994,80,-2345,0.8868671875860655,,0.0013990556908538565
309,309,0.40000000000190994,80,-2323,0.8868671875860655,,0.0014973815123084933
310,310,0.40000000000190994,80,-2274,0.8868671875860655,,0.0013334767572814599
311,311,0.40000000000190994,80,-2549,0.4865769398194597,,0.0012159702309872955
312,312,0.40000000000190994,80,-2423,0.4865769398194597,,0.0012486076448112726
313,313,0.40000000000190994,80,-2416,0.4865769398194597,,0.0013193372287787497
314,314,0.40000000000190994,80,-2210,0.4865769398194597,,0.0011576849647099152
315,315,0.40000000000190994,80,-3249,0.4865769398194597,,0.0012613617145689204
316,316,0.40000000000190994,80,-2580,0.4865769398194597,,0.0013047673710389063
317,317,0.40000000000190994,80,-3838,0.4865769398194597,,0.0011841384985018522
318,318,0.40000000000190994,80,-2827,0.4865769398194597,,0.0011255869030719623
319,319,0.40499999999410363,81,-3546,0.4865769398194597,,0.0011723165516741574
320,320,0.404999999990423,81,-2792,0.4865769398194597,,0.0011332487483741716
321,321,0.404999999990423,81,-2816,0.4865769398194597,,0.0011772829166147858
322,322,0.404999999990423,81,-2975,0.4865769398194597,,0.0012274267355678603
323,323,0.404999999990423,81,-2992,0.4865769398194597,,0.0012518109288066626
324,324,0.404999999990423,81,-2822,0.4865769398194597,,0.0010977800120599568
325,325,0.404999999990423,81,-3406,0.4865769398194597,,0.0012796608498319983
326,326,0.404999999990423,81,-3405,0.4865769398194597,,0.0010616779763950035
327,327,0.404999999990423,81,-2758,0.4865769398194597,,0.0012898911081720144
328,328,0.404999999990423,81,-2596,0.4865769398194597,,0.0012057652638759464
329,329,0.404999999990423,81,-2460,0.4865769398194597,,0.0010442795319249853
330,330,0.404999999990423,81,-2557,0.4865769398194597,,0.0010074186138808727
331,331,0.404999999990423,81,-2349,0.4865769398194597,,0.001052218533004634
332,332,0.404999999990423,81,-2612,0.4865769398194597,,0.0010594204504741356
333,333,0.404999999990423,81,-3518,0.4865769398194597,,0.0009611759742256254
334,334,0.404999999990423,81,-2591,0.4865769398194597,,0.001056718552717939
335,335,0.404999999990423,81,-2355,0.4865769398194597,,0.000989015810773708
336,336,0.404999999990423,81,-2522,0.4865769398194597,,0.0009377775422763079
337,337,0.404999999990423,81,-2335,0.4865769398194597,,0.0009271952585550025
338,338,0.404999999990423,81,-2928,0.4865769398194597,,0.0011875464406330138
339,339,0.404999999990423,81,-2609,0.4865769398194597,,0.0010169593297177926
340,340,0.404999999990423,81,-2764,0.4865769398194597,,0.0008851776656229049
341,341,0.404999999990423,81,-2602,0.4865769398194597,,0.0009238367201760411
342,342,0.404999999990423,81,-2754,0.4865769398194597,,0.000990272921626456
343,343,0.404999999990423,81,-2511,0.4865769398194597,,0.0009378992835991085
344,344,0.404999999990423,81,-3169,0.4865769398194597,,0.0008671230461914092
345,345,0.404999999990423,81,-2184,0.4865769398194597,,0.0009085103374673054
346,346,0.404999999990423,81,-2797,0.4865769398194597,,0.000949750145082362
347,347,0.404999999990423,81,-3261,0.4865769398194597,,0.0008948108734330162
348,348,0.404999999990423,81,-3135,0.4865769398194597,,0.0008896430517779663
349,349,0.404999999990423,81,-4296,0.4865769398194597,,0.001027510268613696
350,350,0.404999999990423,81,-3115,0.4865769398194597,,0.0008583353774156421
351,351,0.404999999990423,81,-2956,0.4865769398194597,,0.0008237510919570923
352,352,0.404999999990423,81,-2979,0.4865769398194597,,0.0008104459848254919
353,353,0.404999999990423,81,-2408,0.4865769398194597,,0.0008002896211110055
354,354,0.404999999990423,81,-3527,0.4865769398194597,,0.0009226246329490095
355,355,0.404999999990423,81,-3206,0.4865769398194597,,0.0008998881385196
356,356,0.404999999990423,81,-3117,0.4865769398194597,,0.0008410742302658036
357,357,0.404999999990423,81,-3164,0.4865769398194597,,0.0007584758277516812
358,358,0.404999999990423,81,-2409,0.4865769398194597,,0.0009313586197094992
359,359,0.404999999990423,81,-3390,0.4865769398194597,,0.0007720227149548009
360,360,0.404999999990423,81,-3315,0.4865769398194597,,0.0007408176752505824
361,361,0.404999999990423,81,-3976,0.4865769398194597,,0.0007769122166791931
362,362,0.404999999990423,81,-3211,0.4865769398194597,,0.000709010666469112
363,363,0.404999999990423,81,-2928,0.4865769398194597,,0.0007474187295883894
364,364,0.404999999990423,81,-3209,0.4865769398194597,,0.0008136563264997676
365,365,0.404999999990423,81,-2936,0.4865769398194597,,0.0007040167256491259
366,366,0.404999999990423,81,-2693,0.4865769398194597,,0.0007003064674790949
367,367,0.404999999990423,81,-3043,0.4865769398194597,,0.0006577829044545069
368,368,0.404999999990423,81,-3266,0.4865769398194597,,0.0007370921521214768
369,369,0.404999999990423,81,-3473,0.4865769398194597,,0.0007258263212861493
370,370,0.404999999990423,81,-3811,0.4865769398194597,,0.0006951794784981757
371,371,0.404999999990423,81,-4015,0.4865769398194597,,0.0006384345761034638
372,372,0.404999999990423,81,-3279,0.4865769398194597,,0.0007771199016133323
373,373,0.404999999990423,81,-2672,0.01,,0.0007059672570903786
374,374,0.404999999990423,81,0,0.01,,0.000660548495943658
375,375,0.404999999990423,81,-192,0.01,,0.0007243652507895604
376,376,0.404999999990423,81,-3296,0.01,,0.0006916490674484521
377,377,0.404999999990423,81,-2116,0.01,,0.0007590723253088072
378,378,0.404999999990423,81,-3890,0.01,,0.0006932099931873381
