,Episode,Duration,Slots,Score,Epsilon,min_loss,success rate,success_rate
54,54,0.12399999999998634,310,-123.89999999999999,0.8476834558136123,0.043098486959934235,,"[3, 5, 4, 7]"
55,55,0.11999999999998678,300,-136.90000000000003,0.8451404054461714,0.04816756770014763,,"[1, 5, 4, 8]"
56,56,0.1079999999999881,270,-119.70000000000002,0.8426049842298329,0.05313288792967796,,"[3, 6, 4, 8]"
57,57,0.11599999999998722,290,-118.6,0.8400771692771434,0.044748011976480484,,"[5, 4, 4, 14]"
58,58,0.11199999999998766,280,-126.6,0.837556937769312,0.04867618530988693,,"[3, 5, 4, 7]"
59,59,0.11599999999998722,290,-108.0,0.835044266956004,0.04251403361558914,,"[6, 4, 4, 16]"
60,60,0.1079999999999881,270,-105.29999999999998,0.8325391341551359,0.04200824350118637,,"[9, 6, 4, 16]"
61,61,0.11199999999998766,280,-120.5,0.8300415167526705,0.046356432139873505,,"[6, 2, 4, 9]"
62,62,0.11199999999998766,280,-121.10000000000001,0.8275513922024125,0.04451775178313255,,"[7, 1, 4, 6]"
63,63,0.1079999999999881,270,-121.60000000000001,0.8250687380258053,0.04753059893846512,,"[4, 5, 4, 24]"
64,64,0.12399999999998634,310,-124.4,0.8225935318117279,0.04214061424136162,,"[5, 4, 4, 4]"
65,65,0.12399999999998634,310,-155.20000000000002,0.8201257512162927,0.041067712008953094,,"[1, 3, 4, 6]"
66,66,0.11199999999998766,280,-132.1,0.8176653739626438,0.04202433302998543,,"[3, 2, 4, 7]"
67,67,0.11599999999998722,290,-120.80000000000004,0.8152123778407558,0.0433027409017086,,"[5, 6, 4, 11]"
68,68,0.11199999999998766,280,-122.2,0.8127667407072335,0.043068304657936096,,"[3, 4, 4, 4]"
69,69,0.11199999999999655,280,-129.9,0.8103284404851119,0.04125861078500748,,"[2, 6, 4, 9]"
70,70,0.12400000000026168,310,-135.5,0.8078974551636565,0.04142196848988533,,"[5, 2, 4, 7]"
71,71,0.11200000000023635,280,-118.40000000000002,0.8054737627981655,0.04264286905527115,,"[7, 2, 4, 7]"
72,72,0.11200000000023635,280,-114.0,0.803057341509771,0.03556569293141365,,"[8, 4, 4, 6]"
73,73,0.1160000000002448,290,-132.3,0.8006481694852418,0.03829643875360489,,"[3, 3, 4, 9]"
74,74,0.10800000000022791,270,-130.3,0.798246224976786,0.04114134982228279,,"[5, 5, 4, 9]"
75,75,0.11200000000023635,280,-108.0,0.7958514863018556,0.045168694108724594,,"[7, 6, 4, 7]"
76,76,0.1160000000002448,290,-152.20000000000005,0.79346393184295,0.03848527744412422,,"[0, 2, 4, 6]"
77,77,0.11200000000023635,280,-120.00000000000001,0.7910835400474212,0.04417579621076584,,"[5, 5, 4, 9]"
78,78,0.11200000000023635,280,-128.9,0.7887102894272789,0.03460882604122162,,"[3, 4, 4, 7]"
79,79,0.1160000000002448,290,-132.40000000000003,0.7863441585589971,0.03970989212393761,,"[3, 3, 4, 7]"
80,80,0.11200000000023635,280,-129.90000000000003,0.78398512608332,0.04056772589683533,,"[3, 4, 4, 17]"
81,81,0.1160000000002448,290,-121.50000000000006,0.7816331707050701,0.04004048556089401,,"[5, 5, 4, 8]"
82,82,0.1160000000002448,290,-135.30000000000004,0.7792882711929549,0.04077804833650589,,"[2, 3, 4, 9]"
83,83,0.11200000000023635,280,-128.60000000000002,0.776950406379376,0.03801075741648674,,"[3, 5, 4, 10]"
84,84,0.1160000000002448,290,-117.60000000000002,0.7746195551602378,0.03757456690073013,,"[9, 3, 4, 8]"
85,85,0.11200000000023635,280,-123.50000000000001,0.7722956964947572,0.039172545075416565,,"[3, 6, 4, 4]"
86,86,0.11200000000023635,280,-148.10000000000002,0.7699788094052729,0.0404806062579155,,"[1, 2, 4, 6]"
87,87,0.1160000000002448,290,-132.4,0.767668872977057,0.0391344353556633,,"[3, 5, 4, 7]"
88,88,0.10800000000022791,270,-138.4,0.7653658663581259,0.037385307252407074,,"[1, 4, 4, 9]"
89,89,0.12000000000025324,300,-140.50000000000006,0.7630697687590515,0.03797827661037445,,"[2, 2, 4, 6]"
90,90,0.10800000000022791,270,-172.60000000000002,0.7607805594527743,0.037831537425518036,,"[1, 3, 4, 14]"
91,91,0.10800000000022791,270,-129.8,0.7584982177744161,0.03508470579981804,,"[5, 3, 4, 8]"
92,92,0.11200000000023635,280,-133.5,0.7562227231210928,0.03907179832458496,,"[3, 2, 4, 6]"
93,93,0.1160000000002448,290,-116.80000000000003,0.7539540549517295,0.03904377296566963,,"[7, 5, 4, 17]"
94,94,0.1160000000002448,290,-141.10000000000002,0.7516921927868743,0.037595510482788086,,"[4, 4, 4, 16]"
95,95,0.11200000000023635,280,-140.3,0.7494371162085136,0.04133395105600357,,"[3, 5, 4, 8]"
96,96,0.11200000000023635,280,-128.70000000000002,0.747188804859888,0.041897088289260864,,"[2, 4, 4, 7]"
97,97,0.10800000000022791,270,-128.5,0.7449472384453084,0.0389724038541317,,"[3, 5, 4, 13]"
98,98,0.11200000000023635,280,-137.4,0.7427123967299725,0.0370791032910347,,"[0, 4, 4, 9]"
99,99,0.12000000000025324,300,-120.0,0.7404842595397826,0.03500884398818016,,"[5, 6, 4, 12]"
100,100,0.11200000000023635,280,-131.9,0.7382628067611632,0.038089506328105927,,"[4, 4, 4, 5]"
101,101,0.12000000000025324,300,-128.3,0.7360480183408797,0.03687809407711029,,"[6, 2, 4, 8]"
102,102,0.11200000000023635,280,-123.4,0.7338398742858571,0.03314071148633957,,"[8, 2, 4, 6]"
103,103,0.1160000000002448,290,-166.30000000000004,0.7316383546629995,0.03720247372984886,,"[0, 2, 4, 8]"
104,104,0.1160000000002448,290,-127.50000000000003,0.7294434395990105,0.03700292482972145,,"[5, 3, 4, 18]"
105,105,0.11200000000023635,280,-122.4,0.7272551092802134,0.03825758397579193,,"[5, 4, 4, 5]"
106,106,0.10800000000022791,270,-137.0,0.7250733439523728,0.035074226558208466,,"[1, 2, 4, 7]"
107,107,0.1160000000002448,290,-120.29999999999998,0.7228981239205157,0.037974122911691666,,"[8, 6, 4, 4]"
108,108,0.11200000000023635,280,-129.0,0.7207294295487541,0.03820363059639931,,"[2, 3, 4, 6]"
109,109,0.11200000000023635,280,-140.60000000000002,0.7185672412601078,0.03603876382112503,,"[0, 3, 4, 12]"
110,110,0.12000000000025324,300,-130.60000000000002,0.7164115395363275,0.035416774451732635,,"[2, 5, 4, 11]"
111,111,0.10800000000022791,270,-123.50000000000001,0.7142623049177186,0.0380774550139904,,"[8, 4, 4, 11]"
112,112,0.12000000000025324,300,-138.8,0.7121195180029655,0.03654145449399948,,"[1, 4, 4, 5]"
