,Episode,Duration,Slots,Score,Epsilon,min_loss,p1,p2
0,0,0.1224000000000005,204,14.700000000000003,1,3371.776611328125,13,81
1,1,0.11999999999999796,200,15.100000000000001,0.99975,2499.691650390625,10,97
2,2,0.10979999999999807,183,13.7,0.9995000625,1526.1409912109375,8,91
3,3,0.12299999999999783,205,13.3,0.999250187484375,993.9345092773438,8,87
4,4,0.13020000000000748,217,13.600000000000001,0.9990003749375039,586.480224609375,10,82
5,5,0.11100000000000831,185,16.1,0.9987506248437695,303.33795166015625,13,95
6,6,0.1122000000000084,187,16.3,0.9985009371875586,206.7812957763672,14,93
7,7,0.11820000000000885,197,15.300000000000002,0.9982513119532618,103.00040435791016,12,91
8,8,0.11939999999999662,199,13.7,0.9980017491252735,51.988121032714844,9,87
9,9,0.12779999999998592,213,15.700000000000003,0.9977522486879922,33.0301513671875,18,71
10,10,0.11999999999998678,200,14.200000000000003,0.9975028106258202,27.95440673828125,10,88
11,11,0.12599999999998612,210,12.200000000000003,0.9972534349231639,18.448997497558594,6,84
12,12,0.11399999999998744,190,13.8,0.9970041215644331,14.22932243347168,11,80
13,13,0.12179999999998659,203,13.500000000000004,0.996754870534042,11.416987419128418,8,89
14,14,0.1289999999999858,215,13.2,0.9965056818164085,8.643301963806152,10,78
15,15,0.10739999999998817,179,14.600000000000001,0.9962565553959545,7.665866851806641,8,100
16,16,0.12659999999998628,211,13.600000000000001,0.9960074912571055,6.276147842407227,10,82
17,17,0.11279999999998758,188,14.200000000000001,0.9957584893842912,5.226064682006836,10,88
18,18,0.10979999999998791,183,14.3,0.9955095497619452,4.495019912719727,9,93
19,19,0.12179999999998659,203,14.000000000000002,0.9952606723745047,3.6410717964172363,12,78
20,20,0.12119999999998665,202,14.2,0.995011857206411,3.4960551261901855,10,88
21,21,0.12179999999998659,203,13.3,0.9947631042421095,3.134425640106201,6,95
22,22,0.13019999999998566,217,16.500000000000004,0.994514413466049,2.6062426567077637,17,83
23,23,0.13919999999998467,232,12.300000000000002,0.9942657848626825,2.541254758834839,9,73
24,24,0.12059999999998672,201,13.0,0.9940172184164668,2.5344958305358887,9,80
25,25,0.12059999999998672,201,14.300000000000004,0.9937687141118627,2.1157610416412354,14,73
26,26,0.12659999999998606,211,14.600000000000001,0.9935202719333348,1.963752031326294,13,80
27,27,0.11399999999998744,190,15.900000000000002,0.9932718918653515,2.0972700119018555,15,85
28,28,0.1043999999999885,174,14.600000000000001,0.9930235738923852,1.6827948093414307,9,96
29,29,0.12059999999998672,201,14.100000000000005,0.992775317998912,1.9862422943115234,10,87
30,30,0.12599999999998612,210,13.000000000000002,0.9925271241694124,1.670964241027832,6,92
31,31,0.12119999999998665,202,13.600000000000001,0.99227899238837,1.7309255599975586,7,94
32,32,0.1061999999999883,177,15.9,0.9920309226402729,1.2948030233383179,13,93
33,33,0.11460000000003934,191,12.8,0.9917829149096129,1.21677827835083,9,78
34,34,0.1200000000000756,200,14.500000000000002,0.9915349691808856,1.2957804203033447,10,91
35,35,0.12120000000007636,202,12.400000000000002,0.9912870854385903,1.2996141910552979,7,82
36,36,0.1092000000000688,182,12.9,0.9910392636672307,1.3341326713562012,7,87
37,37,0.11700000000007371,195,13.000000000000002,0.990791503851314,1.1081736087799072,8,84
38,38,0.13200000000008316,220,13.700000000000003,0.9905438059753512,1.1434893608093262,8,91
39,39,0.1284000000000809,214,14.700000000000003,0.9902961700238574,0.8200953602790833,12,85
40,40,0.12660000000007976,211,13.100000000000001,0.9900485959813514,0.9070957899093628,7,89
41,41,0.12720000000008014,212,15.400000000000002,0.9898010838323561,0.7416325807571411,16,76
42,42,0.11760000000007409,196,14.500000000000002,0.989553633561398,0.771446943283081,10,91
43,43,0.125400000000079,209,13.100000000000001,0.9893062451530077,0.7046658992767334,9,81
44,44,0.11760000000007409,196,15.100000000000003,0.9890589185917195,0.7956100106239319,12,89
45,45,0.13140000000008278,219,14.200000000000001,0.9888116538620716,0.5861159563064575,13,76
