,Episode,Duration,Slots,Score,Epsilon,min_loss,p1,p2
0,0,0.15000000000000008,250,-113.91000000000001,1,0.8111220598220825,29,7
1,1,0.14999999999999736,250,-92.22,0.9999333333333333,0.2686430811882019,39,2
2,2,0.14999999999999736,250,-133.08,0.9998666666666667,1.447772741317749,6,15
3,3,0.15000000000000663,250,-113.67,0.9998,3.2385833263397217,22,11
4,4,0.15000000000001124,250,-94.99,0.9997333333333334,1.8159600496292114,9,41
5,5,0.15000000000001124,250,-93.4,0.9996666666666667,6.113740921020508,1,52
6,6,0.1500000000000019,250,-129.2,0.9996,1.295776605606079,15,10
7,7,0.14999999999998348,250,-84.82,0.9995333333333334,0.3030949831008911,30,12
8,8,0.14999999999998348,250,-108.65,0.9994666666666667,0.3169926702976227,35,1
9,9,0.14999999999998348,250,-107.69999999999999,0.9994000000000001,0.5967063903808594,2,40
10,10,0.14999999999998348,250,-135.66,0.9993333333333334,0.6501968502998352,11,8
11,11,0.14999999999998348,250,-92.49,0.9992666666666667,2.8312411308288574,1,49
12,12,0.14999999999998348,250,-121.38,0.9992000000000001,1.4681495428085327,28,0
13,13,0.1499999999999837,250,-176.97,0.9991333333333334,0.4716220498085022,13,0
14,14,0.14999999999998348,250,-134.28,0.9990666666666668,0.5315179824829102,3,14
15,15,0.14999999999998348,250,-141.68,0.9990000000000001,2.7757670879364014,12,7
16,16,0.14999999999998348,250,-83.84,0.9989333333333335,2.4901881217956543,54,1
17,17,0.14999999999998348,250,-132.82999999999998,0.9988666666666668,2.7152318954467773,22,2
18,18,0.14999999999998348,250,-144.06,0.9988000000000001,0.742178201675415,33,3
19,19,0.14999999999998348,250,-117.43,0.9987333333333335,0.3192237913608551,13,12
20,20,0.14999999999998348,250,-130.76999999999998,0.9986666666666668,0.7491387128829956,21,5
21,21,0.14999999999998348,250,-91.86999999999999,0.9986000000000002,1.6503616571426392,8,49
22,22,0.14999999999998348,250,-145.69,0.9985333333333335,2.7796196937561035,24,0
23,23,0.14999999999998348,250,-137.96,0.9984666666666668,1.1600897312164307,21,1
24,24,0.14999999999998348,250,-117.68,0.9984000000000002,0.9889182448387146,35,0
25,25,0.14999999999998348,250,-158.36,0.9983333333333335,3.3387763500213623,17,1
26,26,0.15000000000002034,250,-97.66,0.9982666666666669,2.489415168762207,34,4
27,27,0.1500000000000945,250,-117.44,0.9982000000000002,2.358285427093506,12,15
28,28,0.1500000000000945,250,-151.71,0.9981333333333335,1.4720077514648438,12,3
29,29,0.1500000000000945,250,-98.24000000000001,0.9980666666666669,0.7661275267601013,23,16
30,30,0.1500000000000945,250,-128.35999999999999,0.9980000000000002,1.2494876384735107,17,4
31,31,0.1500000000000945,250,-148.85,0.9979333333333336,2.5789246559143066,23,1
32,32,0.1500000000000945,250,-131.87,0.9978666666666669,1.2902233600616455,7,15
33,33,0.1500000000000945,250,-123.02000000000001,0.9978000000000002,0.3108699917793274,3,26
34,34,0.1500000000000945,250,-143.33,0.9977333333333336,0.33355939388275146,17,2
35,35,0.1500000000000945,250,-97.39,0.9976666666666669,2.890458822250366,3,45
36,36,0.1500000000000945,250,-137.49,0.9976000000000003,1.0996813774108887,12,11
37,37,0.1500000000000945,250,-104.84,0.9975333333333336,0.18668557703495026,29,13
38,38,0.1500000000000945,250,-152.18,0.997466666666667,0.209457665681839,20,0
39,39,0.1500000000000945,250,-98.66,0.9974000000000003,0.2871631979942322,2,44
40,40,0.1500000000000945,250,-135.82,0.9973333333333336,0.2106674611568451,10,9
41,41,0.1500000000000945,250,-126.66999999999999,0.997266666666667,5.669520854949951,8,19
42,42,0.1500000000000945,250,-131.18,0.9972000000000003,1.989134430885315,16,8
43,43,0.1500000000000945,250,-115.94,0.9971333333333336,1.6790645122528076,36,0
