,Episode,Duration,Slots,Score,Epsilon,min_loss,p1,p2
0,0,0.12060000000000048,201,15.100000000000001,1,0.025004040449857712,10,87
1,1,0.11459999999999809,191,12.700000000000001,0.9997,0.026079582050442696,6,83
2,2,0.11279999999999801,188,15.800000000000002,0.9994000900000001,0.02245122380554676,10,94
3,3,0.14879999999999738,248,17.900000000000002,0.999100269973,0.016333788633346558,19,70
4,4,0.13560000000000988,226,14.500000000000004,0.9988005398920082,0.020457051694393158,11,76
5,5,0.1188000000000089,198,16.800000000000004,0.9985008997300406,0.02301834151148796,13,89
6,6,0.1254000000000094,209,15.900000000000002,0.9982013494601216,0.020457860082387924,14,75
7,7,0.12180000000000912,203,14.8,0.9979018890552837,0.01967313513159752,10,84
8,8,0.13019999999998588,217,14.200000000000003,0.9976025184885671,0.018980521708726883,10,78
9,9,0.10739999999998817,179,15.600000000000001,0.9973032377330205,0.019120201468467712,9,97
10,10,0.11159999999998771,186,15.700000000000003,0.9970040467617006,0.02144787646830082,10,93
11,11,0.1433999999999842,239,16.000000000000004,0.9967049455476722,0.017803363502025604,15,71
12,12,0.11639999999998718,194,15.200000000000001,0.9964059340640079,0.024186531081795692,9,93
13,13,0.11879999999998692,198,20.400000000000002,0.9961070122837887,0.018746383488178253,19,95
14,14,0.1343999999999852,224,12.400000000000002,0.9958081801801036,0.02286079153418541,7,75
15,15,0.11999999999998678,200,14.000000000000002,0.9955094377260496,0.01622850075364113,9,81
16,16,0.1145999999999876,191,14.8,0.9952107848947318,0.018631916493177414,8,94
17,17,0.12779999999998592,213,14.0,0.9949122216592634,0.016775675117969513,10,76
18,18,0.11819999999998698,197,15.700000000000003,0.9946137479927657,0.02349940687417984,11,88
19,19,0.12359999999998639,206,17.200000000000003,0.9943153638683679,0.029250914230942726,14,88
20,20,0.11879999999998692,198,13.3,0.9940170692592074,0.0184013694524765,6,89
21,21,0.11399999999998744,190,15.500000000000002,0.9937188641384297,0.019737664610147476,10,91
22,22,0.11579999999998725,193,17.1,0.9934207484791882,0.023425623774528503,13,92
23,23,0.12119999999998665,202,14.000000000000002,0.9931227222546445,0.027525492012500763,8,86
24,24,0.10499999999998844,175,15.5,0.9928247854379681,0.014891864731907845,9,96
25,25,0.11699999999998711,195,14.100000000000001,0.9925269380023368,0.018893064931035042,9,82
26,26,0.1061999999999883,177,16.1,0.9922291799209362,0.020210037007927895,10,97
27,27,0.1379999999999848,230,16.5,0.9919315111669599,0.02053983137011528,15,76
28,28,0.11759999999998705,196,13.900000000000002,0.9916339317136098,0.020801763981580734,7,90
29,29,0.13319999999998533,222,16.3,0.9913364415340957,0.01743830367922783,12,89
30,30,0.13019999999998566,217,15.000000000000004,0.9910390406016355,0.01763755828142166,10,86
31,31,0.12239999999998652,204,14.700000000000001,0.990741728889455,0.02349042147397995,10,83
32,32,0.10319999999999396,172,15.800000000000004,0.9904445063707882,0.009065303951501846,9,99
33,33,0.12120000000007636,202,13.200000000000001,0.990147373018877,0.021482571959495544,8,78
34,34,0.11940000000007522,199,15.4,0.9898503288069713,0.021867282688617706,11,85
35,35,0.125400000000079,209,14.900000000000002,0.9895533737083293,0.019751304760575294,10,85
36,36,0.13140000000008278,219,13.5,0.9892565076962169,0.01601959392428398,9,76
37,37,0.1200000000000756,200,17.1,0.9889597307439081,0.020503807812929153,14,87
38,38,0.12360000000007787,206,17.7,0.988663042824685,0.02186422049999237,16,83
39,39,0.11940000000007522,199,16.500000000000004,0.9883664439118376,0.020154953002929688,12,91
40,40,0.11940000000007522,199,15.500000000000004,0.988069933978664,0.017859190702438354,11,86
41,41,0.11340000000007144,189,15.300000000000004,0.9877735129984705,0.016262240707874298,9,94
42,42,0.12360000000007787,206,16.400000000000002,0.9874771809445709,0.0249851793050766,11,95
43,43,0.11400000000007182,190,15.200000000000003,0.9871809377902876,0.018790271133184433,9,93
