,Episode,Duration,Slots,Score,Epsilon,min_loss,p1,p2
0,0,0.08460000000000029,141,29.699999999999992,0,0,40,83
1,1,0.08459999999999945,141,29.199999999999996,0,0,40,78
2,2,0.08459999999999851,141,30.099999999999994,0,0,40,87
3,3,0.08459999999999851,141,29.499999999999993,0,0,40,81
4,4,0.08459999999999851,141,29.599999999999994,0,0,40,82
5,5,0.08459999999999923,141,30.099999999999994,0,0,40,87
6,6,0.08460000000000634,141,29.799999999999994,0,0,40,84
7,7,0.08460000000000634,141,29.799999999999994,0,0,40,84
8,8,0.08460000000000634,141,29.699999999999996,0,0,40,83
9,9,0.08460000000000634,141,29.699999999999992,0,0,40,83
10,10,0.08460000000000634,141,29.499999999999993,0,0,40,81
11,11,0.08460000000000345,141,30.699999999999996,0,0,40,93
12,12,0.08459999999999068,141,29.499999999999993,0,0,40,81
13,13,0.08459999999999068,141,28.89999999999999,0,0,40,75
14,14,0.08459999999999068,141,30.099999999999994,0,0,40,87
15,15,0.08459999999999068,141,29.599999999999994,0,0,40,82
16,16,0.08459999999999068,141,29.299999999999994,0,0,40,79
17,17,0.08459999999999068,141,29.89999999999999,0,0,40,85
18,18,0.08459999999999068,141,29.599999999999994,0,0,40,82
19,19,0.08459999999999068,141,29.999999999999993,0,0,40,86
20,20,0.08459999999999068,141,28.89999999999999,0,0,40,75
21,21,0.08459999999999068,141,28.999999999999993,0,0,40,76
22,22,0.08459999999999068,141,29.799999999999994,0,0,40,84
23,23,0.0845999999999909,141,29.599999999999994,0,0,40,82
24,24,0.08459999999999068,141,29.599999999999994,0,0,40,82
25,25,0.08459999999999068,141,29.999999999999993,0,0,40,86
26,26,0.08459999999999068,141,29.599999999999994,0,0,40,82
27,27,0.08459999999999068,141,29.299999999999994,0,0,40,79
28,28,0.08459999999999068,141,29.89999999999999,0,0,40,85
29,29,0.08459999999999068,141,29.599999999999994,0,0,40,82
30,30,0.08459999999999068,141,30.099999999999994,0,0,40,87
31,31,0.08459999999999068,141,29.299999999999994,0,0,40,79
32,32,0.08459999999999068,141,29.399999999999995,0,0,40,80
33,33,0.08459999999999068,141,29.599999999999994,0,0,40,82
34,34,0.08459999999999068,141,30.099999999999994,0,0,40,87
35,35,0.08459999999999068,141,30.39999999999999,0,0,40,90
36,36,0.08459999999999068,141,29.399999999999995,0,0,40,80
37,37,0.08459999999999068,141,29.999999999999993,0,0,40,86
38,38,0.08459999999999068,141,29.89999999999999,0,0,40,85
