,Episode,p1_q,p2_q,p1_e,p2_e
58,58,0.0072900000000000005,0.033654,0.008385,0.05688
59,59,0.00669,0.036474,0.007814999999999999,0.059718
60,60,0.011219999999999999,0.033648000000000004,0.012495,0.056922
61,61,0.008159999999999999,0.031841999999999995,0.00957,0.05509200000000001
62,62,0.011144999999999999,0.029849999999999998,0.012539999999999999,0.053064
63,63,0.00936,0.03207599999999999,0.010695,0.05524200000000001
64,64,0.009975000000000001,0.03353999999999999,0.01107,0.056982
65,65,0.006885,0.033786000000000004,0.00816,0.05668800000000001
66,66,0.009944999999999999,0.032783999999999994,0.011415,0.05599799999999999
67,67,0.0077849999999999985,0.03609,0.00906,0.059418000000000006
68,68,0.013874999999999998,0.026826,0.015104999999999999,0.049884000000000005
69,69,0.01143,0.026951999999999997,0.01266,0.049692000000000014
70,70,0.01104,0.028158000000000002,0.012405,0.051348000000000005
71,71,0.007035,0.034224,0.008369999999999999,0.056646
72,72,0.01341,0.029609999999999994,0.014400000000000001,0.052919999999999995
73,73,0.0084,0.03552,0.009899999999999999,0.05823
74,74,0.007605000000000001,0.033041999999999995,0.0087,0.055602
75,75,0.00648,0.037866,0.00765,0.06117
76,76,0.01185,0.030978000000000002,0.012915,0.05357999999999999
77,77,0.00753,0.034506,0.008834999999999999,0.057455999999999986
78,78,0.010515,0.034853999999999996,0.011625,0.058314
79,79,0.011295,0.03007199999999999,0.012569999999999998,0.052758
80,80,0.009225,0.033114,0.01044,0.05618999999999999
81,81,0.009944999999999999,0.03222599999999999,0.011505,0.05558400000000001
82,82,0.010995,0.0363,0.012225000000000001,0.05967000000000001
83,83,0.007454999999999999,0.032916,0.0087,0.05622599999999999
84,84,0.013139999999999999,0.026496,0.014474999999999998,0.049595999999999994
85,85,0.007949999999999999,0.032922,0.009434999999999999,0.05615999999999999
86,86,0.009059999999999999,0.034409999999999996,0.01032,0.057834
87,87,0.0049499999999999995,0.033336000000000005,0.00621,0.056394
88,88,0.0096,0.036696000000000006,0.010755,0.05964599999999999
89,89,0.010589999999999999,0.031956000000000005,0.011564999999999999,0.05514
90,90,0.01062,0.032532,0.01185,0.056285999999999996
91,91,0.01116,0.031434,0.01245,0.054582
92,92,0.014250000000000002,0.02817,0.015375,0.051468
93,93,0.011895,0.029904,0.012945000000000002,0.05318399999999999
94,94,0.006525,0.03611999999999999,0.007755,0.05953199999999998
95,95,0.009840000000000002,0.029352,0.010679999999999999,0.05256
96,96,0.012284999999999999,0.025830000000000006,0.013455,0.048605999999999996
97,97,0.009164999999999998,0.03680999999999999,0.010350000000000002,0.05977799999999999
98,98,0.00867,0.032274,0.00996,0.05517
99,99,0.006809999999999999,0.03552,0.007965,0.058674
100,100,0.009479999999999999,0.035832,0.010485,0.05917800000000001
101,101,0.008894999999999998,0.033792,0.010185,0.056682
102,102,0.010095,0.029459999999999997,0.011355,0.052782
103,103,0.010905000000000001,0.031776,0.01221,0.05459999999999999
104,104,0.011309999999999999,0.030396,0.012509999999999999,0.053238
105,105,0.010695,0.029076000000000005,0.011789999999999998,0.052026
106,106,0.012824999999999998,0.027960000000000002,0.014250000000000002,0.050706
107,107,0.007650000000000001,0.033030000000000004,0.0087,0.055949999999999986
108,108,0.011774999999999999,0.030642000000000006,0.01305,0.053568
109,109,0.00801,0.029016000000000007,0.009224999999999999,0.052169999999999994
110,110,0.01512,0.025980000000000003,0.01608,0.04968
111,111,0.008490000000000001,0.037296,0.009389999999999999,0.06049199999999999
112,112,0.011699999999999999,0.025728,0.013199999999999998,0.048684000000000005
113,113,0.010769999999999998,0.029555999999999995,0.012014999999999998,0.052956
114,114,0.007199999999999998,0.034157999999999994,0.00819,0.05717999999999999
115,115,0.01305,0.029891999999999988,0.014250000000000002,0.05301599999999999
116,116,0.008804999999999999,0.034896,0.00987,0.057941999999999994
117,117,0.010394999999999998,0.03638399999999999,0.011565,0.059772
118,118,0.005879999999999999,0.03651000000000001,0.007200000000000001,0.059502
119,119,0.01092,0.033786000000000004,0.012254999999999999,0.057066
120,120,0.007454999999999999,0.035172,0.008295,0.057527999999999996
121,121,0.012869999999999998,0.030407999999999994,0.01407,0.05319
122,122,0.018105,0.024281999999999998,0.01944,0.04707
123,123,0.011535,0.03003,0.012555,0.05346599999999999
124,124,0.00915,0.031187999999999997,0.01023,0.054084000000000014
125,125,0.008069999999999999,0.030174,0.009405,0.05355000000000001
126,126,0.007304999999999999,0.03641999999999999,0.008685,0.05977799999999999
127,127,0.008984999999999998,0.036822,0.010005,0.06039
128,128,0.007725,0.035309999999999994,0.00912,0.058176000000000005
129,129,0.012915,0.027983999999999995,0.01431,0.05103599999999999
130,130,0.0129,0.023364,0.014204999999999999,0.04680000000000001
131,131,0.009045000000000001,0.033984,0.01032,0.057215999999999996
132,132,0.007769999999999999,0.035706,0.008955000000000001,0.058542
133,133,0.01296,0.029363999999999998,0.014235000000000001,0.052224000000000007
134,134,0.006869999999999999,0.040266,0.008415,0.06373799999999999
135,135,0.010754999999999999,0.033803999999999994,0.012119999999999999,0.057072000000000005
136,136,0.013829999999999999,0.027935999999999996,0.01482,0.050915999999999996
137,137,0.010215,0.0321,0.011625,0.05499599999999999
138,138,0.008924999999999999,0.037008,0.010155,0.059975999999999995
139,139,0.00912,0.030576,0.010154999999999999,0.05389200000000001
140,140,0.009405,0.03302399999999999,0.010844999999999999,0.056352
141,141,0.007304999999999999,0.030858,0.008535000000000001,0.05372999999999999
142,142,0.012074999999999999,0.029807999999999994,0.01338,0.053238
143,143,0.01119,0.030251999999999998,0.01254,0.05304
144,144,0.008369999999999999,0.036161999999999986,0.009435,0.059033999999999996
145,145,0.009569999999999999,0.03426,0.01062,0.056898
146,146,0.011505,0.033336,0.012735,0.056802
147,147,0.008579999999999999,0.027287999999999996,0.00999,0.05061000000000001
148,148,0.010214999999999998,0.036522,0.011385,0.059483999999999995
149,149,0.00966,0.03216600000000001,0.010935,0.05494199999999999
150,150,0.010605,0.03141,0.011595,0.054335999999999995
151,151,0.010095,0.026538,0.0114,0.049968000000000005
152,152,0.012735,0.026268000000000003,0.01401,0.04922399999999999
153,153,0.01062,0.031734,0.0117,0.054749999999999986
154,154,0.01101,0.031187999999999997,0.01236,0.054618
155,155,0.016514999999999995,0.026622,0.017759999999999998,0.04983
156,156,0.01179,0.026460000000000004,0.012945000000000002,0.049362
157,157,0.007845,0.031848,0.00921,0.05408999999999999
158,158,0.01011,0.038057999999999995,0.011085000000000001,0.061278
159,159,0.01278,0.034373999999999995,0.01431,0.0573
160,160,0.006675,0.035022000000000005,0.007994999999999999,0.05858999999999999
161,161,0.0066,0.033246,0.007905,0.056406
162,162,0.012629999999999999,0.02760599999999999,0.01389,0.050526
163,163,0.00801,0.036708,0.00912,0.05971199999999999
164,164,0.007605000000000001,0.033474,0.008790000000000001,0.056202
165,165,0.010350000000000002,0.038904,0.011565,0.06185399999999999
166,166,0.006869999999999999,0.035742,0.00798,0.059160000000000004
167,167,0.007155,0.03408599999999999,0.008445,0.057156000000000005
168,168,0.00795,0.033336,0.009194999999999998,0.055956
169,169,0.01515,0.031032,0.01641,0.054144
170,170,0.01071,0.026658,0.011969999999999998,0.04989000000000001
171,171,0.00927,0.029484,0.010304999999999998,0.052848
172,172,0.010214999999999998,0.032754,0.011505,0.05589600000000001
173,173,0.012825,0.031374,0.013934999999999998,0.054354000000000006
174,174,0.010065,0.034055999999999996,0.011130000000000001,0.057047999999999995
175,175,0.00951,0.033228,0.010695,0.056280000000000004
176,176,0.009734999999999999,0.03139800000000001,0.01104,0.055338000000000005
177,177,0.011925,0.028386000000000005,0.013245000000000002,0.051666
178,178,0.012464999999999999,0.028481999999999993,0.01365,0.051948
179,179,0.012284999999999999,0.026268000000000003,0.01326,0.04900800000000001
180,180,0.006750000000000001,0.03636,0.008025,0.059424000000000005
181,181,0.009195,0.03509400000000001,0.010304999999999998,0.05836199999999999
182,182,0.010305,0.036095999999999996,0.011565,0.058968
183,183,0.010214999999999998,0.030893999999999994,0.011309999999999999,0.05357399999999999
184,184,0.00951,0.034901999999999996,0.01053,0.05852999999999999
185,185,0.009435,0.038537999999999996,0.01065,0.061919999999999996
186,186,0.01125,0.029382000000000005,0.012509999999999999,0.052733999999999996
187,187,0.01194,0.029873999999999998,0.013064999999999998,0.053040000000000004
188,188,0.010995,0.034434000000000006,0.01212,0.057726
189,189,0.010964999999999999,0.031608,0.01215,0.054594
190,190,0.006765,0.034620000000000005,0.007980000000000001,0.057678000000000014
191,191,0.007035,0.03627,0.00843,0.059568
192,192,0.007949999999999999,0.030228,0.009105,0.053034
193,193,0.006705,0.03243,0.007725000000000001,0.055512000000000006
194,194,0.01227,0.027683999999999997,0.01347,0.050766
195,195,0.011655,0.03128999999999999,0.012795,0.054954
196,196,0.007035,0.038238,0.008174999999999998,0.061049999999999986
197,197,0.01206,0.03220800000000001,0.013335000000000003,0.055146
198,198,0.007214999999999999,0.032597999999999995,0.008415,0.05491199999999999
199,199,0.00972,0.03069599999999999,0.010755,0.054198
200,200,0.011984999999999999,0.029039999999999996,0.013379999999999998,0.05235600000000001
201,201,0.01137,0.030899999999999997,0.012884999999999999,0.05399999999999999
202,202,0.011099999999999999,0.03573,0.01206,0.05923200000000001
203,203,0.00963,0.032159999999999994,0.011039999999999998,0.05546399999999999
204,204,0.010949999999999998,0.028608,0.011879999999999998,0.05140199999999999
205,205,0.011805,0.026808000000000002,0.01278,0.05033999999999999
206,206,0.011565,0.034758000000000004,0.01293,0.057426000000000005
207,207,0.00789,0.034344,0.009179999999999999,0.057696000000000004
208,208,0.01158,0.03116999999999999,0.01278,0.05413799999999999
209,209,0.01125,0.031650000000000005,0.01242,0.05511000000000002
210,210,0.011355,0.027756,0.01245,0.05098199999999999
211,211,0.009975,0.03684,0.01098,0.059525999999999996
212,212,0.008804999999999999,0.030467999999999988,0.01002,0.05364
213,213,0.00933,0.030515999999999998,0.010665,0.05356199999999999
214,214,0.010754999999999999,0.027695999999999995,0.011760000000000001,0.051030000000000006
215,215,0.01071,0.029448000000000002,0.012105000000000001,0.05251199999999999
216,216,0.009359999999999999,0.034908,0.010425,0.05793
217,217,0.007094999999999999,0.03403799999999999,0.008085,0.057162
218,218,0.008459999999999999,0.033665999999999995,0.009765,0.056592
219,219,0.008174999999999998,0.036918,0.009255,0.059856
220,220,0.014354999999999998,0.031104,0.01542,0.054821999999999996
221,221,0.00882,0.032364000000000004,0.010065,0.05501399999999999
222,222,0.005925,0.034895999999999996,0.0069450000000000015,0.05806799999999999
223,223,0.009345,0.033708,0.01053,0.05665200000000001
224,224,0.010769999999999998,0.036678,0.01191,0.060048
225,225,0.0108,0.034308,0.01197,0.057443999999999995
226,226,0.0108,0.032189999999999996,0.012014999999999998,0.05566799999999998
227,227,0.006075,0.034067999999999994,0.007215000000000001,0.057162
228,228,0.011535,0.029880000000000004,0.012675,0.05329199999999999
229,229,0.010755,0.030275999999999997,0.011879999999999998,0.05353200000000001
230,230,0.00711,0.034373999999999995,0.008295,0.05745599999999999
231,231,0.009255,0.033257999999999996,0.01062,0.05688
232,232,0.009225,0.037290000000000004,0.010409999999999999,0.061001999999999994
233,233,0.00741,0.037200000000000004,0.008565,0.059922
234,234,0.01146,0.030780000000000002,0.012674999999999997,0.053633999999999994
235,235,0.011325,0.032622,0.012314999999999998,0.056165999999999994
236,236,0.007050000000000001,0.033263999999999995,0.00804,0.056159999999999995
237,237,0.00963,0.035843999999999994,0.010709999999999999,0.058823999999999994
238,238,0.010515,0.03425999999999999,0.011865,0.057684
239,239,0.011460000000000001,0.030443999999999995,0.012614999999999998,0.05361599999999999
240,240,0.008865000000000001,0.03483,0.01008,0.057726
241,241,0.008355,0.029580000000000002,0.009644999999999999,0.052716000000000006
242,242,0.007770000000000001,0.035826,0.008909999999999998,0.059478
243,243,0.009284999999999998,0.03892199999999999,0.010454999999999999,0.06199199999999999
244,244,0.012389999999999998,0.032327999999999996,0.013694999999999999,0.05547
245,245,0.014489999999999998,0.025907999999999997,0.015675,0.049296
246,246,0.007485,0.034734,0.00867,0.05795999999999999
247,247,0.010695,0.031355999999999995,0.01182,0.054858000000000004
248,248,0.010335,0.031098,0.011685,0.054378
249,249,0.009644999999999999,0.031428,0.010875,0.054564
250,250,0.01074,0.027408000000000005,0.012,0.050772000000000005
251,251,0.009839999999999998,0.031985999999999994,0.011025,0.055188000000000015
252,252,0.008339999999999998,0.033996,0.009434999999999999,0.056993999999999996
253,253,0.012585000000000002,0.03194399999999999,0.013634999999999998,0.055362
254,254,0.00939,0.030510000000000002,0.01038,0.05382
255,255,0.010125,0.034638,0.011535,0.057654
256,256,0.01167,0.031319999999999994,0.012809999999999998,0.054828
257,257,0.00723,0.038501999999999995,0.00822,0.061613999999999974
258,258,0.01119,0.028068,0.012315000000000001,0.051089999999999997
259,259,0.00888,0.031235999999999996,0.010199999999999999,0.054252
260,260,0.01245,0.02637,0.013485,0.049421999999999994
261,261,0.009225,0.031043999999999995,0.010289999999999999,0.053514
262,262,0.007095,0.039312,0.008385,0.06280799999999999
263,263,0.014849999999999997,0.03185999999999999,0.015885,0.054810000000000005
264,264,0.00903,0.03442800000000001,0.010289999999999999,0.05751599999999999
265,265,0.013305,0.03189,0.014429999999999998,0.055313999999999995
266,266,0.00969,0.033492,0.01104,0.056693999999999994
267,267,0.00828,0.029424000000000002,0.00978,0.052338
268,268,0.006885,0.032772,0.00795,0.05567999999999999
269,269,0.011760000000000001,0.030396000000000006,0.01311,0.053568
270,270,0.008354999999999998,0.036504,0.009585,0.05943
271,271,0.009014999999999999,0.040086,0.01035,0.062868
272,272,0.007604999999999999,0.033521999999999996,0.00861,0.05618999999999999
273,273,0.009659999999999998,0.034176000000000005,0.01083,0.05757599999999999
274,274,0.008310000000000001,0.033623999999999994,0.009465,0.05664000000000002
275,275,0.009944999999999999,0.030198,0.0114,0.053399999999999996
276,276,0.011805,0.032676000000000004,0.012945000000000002,0.055571999999999996
277,277,0.00912,0.035958000000000004,0.010289999999999999,0.0591
278,278,0.011295,0.030462000000000003,0.012645,0.053687999999999986
279,279,0.0108,0.032958,0.011699999999999999,0.05633399999999999
280,280,0.0074399999999999996,0.032058,0.008565,0.055368
281,281,0.013605,0.033120000000000004,0.014879999999999999,0.05674200000000001
282,282,0.012119999999999997,0.031109999999999992,0.013515,0.054264
283,283,0.012344999999999998,0.034620000000000005,0.013665,0.05762999999999999
284,284,0.007785,0.036468,0.008865000000000001,0.05924399999999999
285,285,0.012315000000000001,0.02985,0.013439999999999999,0.052775999999999997
286,286,0.01185,0.03057,0.01308,0.053148
287,287,0.01335,0.031686,0.014445,0.05484
288,288,0.008085,0.036120000000000006,0.009420000000000001,0.05945399999999999
289,289,0.009179999999999999,0.034415999999999995,0.010409999999999999,0.05769
290,290,0.014114999999999999,0.032688,0.01566,0.05573999999999999
291,291,0.012389999999999998,0.035927999999999995,0.013515,0.05853600000000001
292,292,0.00831,0.033378,0.009795,0.056262
293,293,0.013529999999999997,0.028266,0.014910000000000001,0.051503999999999994
294,294,0.00633,0.037602000000000003,0.007694999999999999,0.06087
295,295,0.013515,0.03212400000000001,0.014595,0.05528999999999999
296,296,0.009225,0.034469999999999994,0.010544999999999999,0.057648000000000005
297,297,0.00882,0.037278000000000006,0.01011,0.060126
298,298,0.011055,0.033834,0.01215,0.056778000000000016
299,299,0.01125,0.034386,0.012629999999999999,0.05763599999999999
300,300,0.01347,0.02850599999999999,0.014624999999999999,0.05155799999999999
301,301,0.013905,0.033498,0.015150000000000002,0.05635199999999998
302,302,0.0111,0.035190000000000006,0.01218,0.05830200000000001
303,303,0.007755000000000001,0.039389999999999994,0.008955,0.062304
304,304,0.014429999999999998,0.027996,0.0156,0.05116199999999999
305,305,0.012315000000000001,0.028212,0.013439999999999999,0.051240000000000015
306,306,0.01023,0.030041999999999996,0.011519999999999999,0.05310000000000001
307,307,0.014429999999999998,0.030737999999999994,0.015479999999999999,0.053556
308,308,0.010785,0.026982,0.01155,0.050046
309,309,0.008655,0.034164,0.00996,0.057282
310,310,0.00921,0.03376799999999999,0.010409999999999999,0.056904
311,311,0.009,0.037452,0.01014,0.060636
312,312,0.013544999999999998,0.03146399999999999,0.014894999999999997,0.05502
313,313,0.01227,0.027569999999999997,0.013305,0.05041200000000002
314,314,0.009555,0.034080000000000006,0.010799999999999999,0.05763000000000001
315,315,0.008729999999999998,0.032928,0.010094999999999998,0.056394
316,316,0.008415,0.034872,0.00945,0.05810999999999999
317,317,0.00885,0.032825999999999994,0.01011,0.055734000000000006
318,318,0.007935000000000001,0.03493199999999999,0.009014999999999999,0.058247999999999994
319,319,0.008624999999999999,0.03276,0.00981,0.055776000000000006
320,320,0.008624999999999999,0.031656000000000004,0.00972,0.054869999999999995
321,321,0.009555,0.035064,0.010635,0.058230000000000004
322,322,0.009465,0.035766,0.01056,0.05936999999999999
323,323,0.01209,0.034224000000000004,0.013395,0.057438
324,324,0.007394999999999999,0.033894,0.008715,0.056861999999999996
325,325,0.012165,0.033120000000000004,0.013169999999999998,0.05581200000000001
326,326,0.015855,0.02656799999999999,0.017025000000000002,0.04916399999999999
327,327,0.008790000000000001,0.030719999999999997,0.01002,0.053537999999999995
328,328,0.011550000000000001,0.031674,0.012405,0.05489399999999999
329,329,0.00945,0.03714,0.01056,0.060257999999999985
330,330,0.01377,0.024335999999999997,0.015,0.047352
331,331,0.00987,0.030629999999999998,0.01098,0.053501999999999994
332,332,0.010454999999999999,0.030857999999999993,0.011609999999999999,0.05443799999999999
333,333,0.013755,0.028926000000000004,0.015000000000000003,0.051726
334,334,0.012255,0.027918,0.01335,0.051132
335,335,0.009405,0.033347999999999996,0.010605,0.05633399999999999
336,336,0.00831,0.03245999999999999,0.009615,0.054864
337,337,0.011774999999999999,0.02831400000000001,0.0129,0.051461999999999994
338,338,0.010425,0.032442,0.011895,0.055511999999999985
339,339,0.007544999999999999,0.034404000000000004,0.00897,0.05674799999999999
340,340,0.009855,0.039383999999999995,0.010695,0.062664
341,341,0.010365,0.031950000000000006,0.011895,0.05471399999999999
342,342,0.01143,0.034421999999999994,0.012584999999999999,0.057816000000000006
343,343,0.011550000000000001,0.033792,0.012825,0.056459999999999996
344,344,0.013845,0.028121999999999994,0.015165000000000001,0.050742
345,345,0.009225,0.033491999999999994,0.010515,0.056736
346,346,0.01215,0.030546000000000004,0.01335,0.05341200000000001
347,347,0.011895,0.029004000000000002,0.0129,0.052038
348,348,0.00738,0.036660000000000005,0.008909999999999998,0.059904
349,349,0.01347,0.029195999999999996,0.014759999999999999,0.052188
350,350,0.013919999999999998,0.027270000000000003,0.015375,0.05049000000000001
351,351,0.008415,0.033354,0.00981,0.05608199999999999
352,352,0.007394999999999999,0.034044,0.008445,0.057131999999999995
353,353,0.013484999999999997,0.029502,0.014955,0.052613999999999994
354,354,0.010005,0.03084,0.011265,0.054216
355,355,0.011595,0.03451799999999999,0.012570000000000001,0.05808600000000001
356,356,0.009675,0.040962,0.010785,0.06451799999999999
357,357,0.012465,0.025967999999999995,0.01356,0.049278
358,358,0.008895,0.044183999999999994,0.009885,0.06748799999999999
359,359,0.013244999999999998,0.029897999999999997,0.014655000000000001,0.053040000000000004
360,360,0.011519999999999999,0.032105999999999996,0.0132,0.054978
361,361,0.0075,0.037614,0.00864,0.06084599999999999
362,362,0.00639,0.032189999999999996,0.007274999999999999,0.05509800000000001
363,363,0.008415,0.03471599999999999,0.009794999999999998,0.057935999999999994
364,364,0.009615,0.03189600000000001,0.010875000000000001,0.055104
365,365,0.009765,0.03632400000000001,0.01098,0.05928599999999999
366,366,0.01194,0.03416999999999999,0.013229999999999997,0.0576
367,367,0.013184999999999999,0.03282,0.014325,0.055824000000000006
368,368,0.009675,0.035982,0.01098,0.059891999999999994
369,369,0.006705,0.03616200000000001,0.00792,0.05907600000000001
370,370,0.00969,0.030126,0.010935,0.05301599999999999
371,371,0.010830000000000001,0.03504,0.01209,0.058338
372,372,0.006735,0.033834,0.008205,0.056682
373,373,0.01209,0.029598,0.013155,0.05226
374,374,0.011805,0.029436,0.012974999999999997,0.05231399999999999
375,375,0.012105,0.03500399999999999,0.013395,0.05811
376,376,0.007215000000000001,0.037128,0.008429999999999998,0.060444
377,377,0.009644999999999999,0.031229999999999994,0.01107,0.05472599999999999
378,378,0.011834999999999998,0.03542399999999999,0.01311,0.058656
379,379,0.012089999999999998,0.03282,0.013184999999999999,0.055589999999999994
380,380,0.012975,0.035472000000000004,0.014265,0.058073999999999994
381,381,0.00627,0.034122,0.007319999999999998,0.05704799999999999
382,382,0.01227,0.031223999999999988,0.013515,0.05457599999999999
383,383,0.010065,0.03487799999999999,0.011175,0.057966000000000004
384,384,0.012705,0.029724,0.013634999999999998,0.052644
385,385,0.01446,0.02751,0.015629999999999998,0.050387999999999995
386,386,0.010245,0.033396,0.011354999999999999,0.056532
387,387,0.00957,0.04440600000000001,0.010875,0.06774
388,388,0.011085000000000001,0.031290000000000005,0.01218,0.054702
389,389,0.0132,0.032064,0.014549999999999999,0.055296000000000005
390,390,0.009689999999999999,0.03405,0.01083,0.05724
391,391,0.009914999999999998,0.031104,0.011115,0.053598
392,392,0.00927,0.032316,0.010635,0.05508
393,393,0.011954999999999999,0.026982000000000003,0.013305,0.05010000000000001
394,394,0.013724999999999998,0.031763999999999994,0.014879999999999999,0.054845999999999985
395,395,0.007680000000000001,0.03596399999999999,0.00891,0.059718
396,396,0.00723,0.035622,0.008235000000000001,0.058998
397,397,0.009014999999999999,0.03516,0.01002,0.058157999999999994
398,398,0.013244999999999998,0.027233999999999998,0.014369999999999999,0.050472
399,399,0.010964999999999999,0.036539999999999996,0.01221,0.05942399999999999
400,400,0.00825,0.036996,0.009359999999999999,0.060233999999999996
401,401,0.00957,0.029681999999999997,0.011024999999999998,0.052745999999999994
402,402,0.00789,0.038987999999999995,0.009015,0.061686
403,403,0.009284999999999998,0.030618000000000003,0.010485,0.053616000000000004
404,404,0.006015,0.038034,0.006974999999999999,0.061068
405,405,0.011640000000000001,0.03315,0.013005,0.05637
406,406,0.011640000000000001,0.033678,0.012750000000000001,0.056688
407,407,0.014055000000000002,0.031037999999999996,0.01527,0.05430000000000001
408,408,0.01308,0.03162000000000001,0.01449,0.05450999999999999
409,409,0.006404999999999999,0.033024000000000005,0.007665,0.056772
410,410,0.008505,0.033882,0.009525,0.05718000000000001
411,411,0.00771,0.031242000000000002,0.00867,0.05493000000000001
412,412,0.011475,0.031788,0.012674999999999997,0.05508000000000001
413,413,0.014595,0.027581999999999992,0.0156,0.050550000000000005
414,414,0.014265,0.03375599999999999,0.015449999999999997,0.056904
415,415,0.00921,0.034704,0.010499999999999999,0.05819400000000001
416,416,0.011324999999999998,0.029946,0.01254,0.05290800000000001
417,417,0.007514999999999999,0.037835999999999995,0.008835,0.061692
418,418,0.012750000000000001,0.031032,0.013724999999999998,0.054084
419,419,0.014429999999999998,0.025386000000000002,0.015465000000000001,0.048941999999999986
420,420,0.013005,0.034727999999999995,0.014115000000000003,0.057845999999999995
421,421,0.013439999999999999,0.030839999999999996,0.014955000000000001,0.053789999999999984
422,422,0.010709999999999999,0.032195999999999995,0.011879999999999998,0.055164
423,423,0.011415,0.034062,0.012509999999999999,0.056586
424,424,0.009855,0.035664,0.01071,0.05871600000000001
425,425,0.013965,0.02703,0.015164999999999998,0.050022000000000004
426,426,0.01656,0.02943,0.01782,0.052548
427,427,0.011609999999999999,0.031235999999999996,0.013019999999999999,0.053999999999999986
428,428,0.01557,0.033521999999999996,0.016725,0.05663399999999999
429,429,0.00873,0.032718,0.00999,0.055638000000000014
430,430,0.009975000000000001,0.03633599999999999,0.011280000000000002,0.059303999999999996
431,431,0.015029999999999998,0.032867999999999994,0.015989999999999997,0.056483999999999986
432,432,0.00648,0.03564,0.00765,0.058842000000000005
433,433,0.01086,0.03145800000000001,0.011940000000000001,0.054786
434,434,0.008145,0.03664799999999999,0.009195,0.060168000000000006
435,435,0.012884999999999999,0.031145999999999997,0.013905,0.053849999999999995
436,436,0.010559999999999998,0.031602,0.011789999999999998,0.05474999999999999
