,Episode,c&c,audio,video
0,0,0.014995000000000027,0.010124999999999999,0.028240000000000192
1,1,0.01782999999999779,0.009149999999999756,0.030669999999999177
2,2,0.01184500000000192,0.009824999999999744,0.026249999999999565
3,3,0.012295000000008507,0.01065000000000113,0.023630000000004592
4,4,0.018610000000008068,0.010800000000001142,0.037150000000005595
5,5,0.016884999999989037,0.009299999999998976,0.03174999999998973
6,6,0.015204999999989222,0.014849999999998365,0.02848999999999009
7,7,0.018414999999988867,0.015299999999998315,0.03638999999998922
8,8,0.01440999999998931,0.013049999999998563,0.030009999999989923
9,9,0.011769999999989605,0.0070499999999992236,0.020659999999990953
10,10,0.011934999999989582,0.011324999999998753,0.02313999999999068
11,11,0.015714999999989165,0.013124999999998554,0.030909999999989824
12,12,0.010239999999989768,0.013049999999998563,0.019549999999991075
13,13,0.014514999999989297,0.011024999999998786,0.0274999999999902
14,14,0.01775499999998894,0.010124999999998885,0.036819999999989174
15,15,0.012444999999989525,0.008024999999999116,0.02251999999999075
16,16,0.014829999999989263,0.008324999999999083,0.0265899999999903
17,17,0.017679999999988948,0.008399999999999075,0.034309999999989446
18,18,0.014064999999989346,0.009374999999998967,0.026159999999990347
19,19,0.012040000000040019,0.009149999999998992,0.02611000000000297
20,20,0.0127600000000748,0.008625000000006766,0.02175000000003176
21,21,0.015010000000076218,0.011700000000008703,0.030370000000037194
22,22,0.01666000000007726,0.015375000000011019,0.03051000000003728
23,23,0.01666000000007726,0.010200000000007758,0.0295900000000367
24,24,0.017575000000077834,0.011325000000008467,0.03524000000004026
25,25,0.010810000000073572,0.01072500000000809,0.02065000000003107
26,26,0.016150000000076936,0.010575000000007995,0.029740000000036796
27,27,0.01247500000007462,0.01072500000000809,0.025660000000034225
28,28,0.015610000000076596,0.01207500000000894,0.02478000000003367
29,29,0.014845000000076113,0.006750000000005585,0.025680000000034238
30,30,0.018160000000078204,0.011400000000008514,0.031280000000037764
31,31,0.016705000000077286,0.010800000000008136,0.025690000000034244
32,32,0.012055000000074357,0.009000000000007002,0.024560000000033534
33,33,0.015085000000076265,0.009225000000007144,0.030230000000037106
34,34,0.012820000000074838,0.009825000000007522,0.026120000000034515
35,35,0.01600000000007684,0.014550000000010499,0.036620000000041134
