,Episode,Time,Final step,Score,Epsilon,Min_loss,avg_loss
97,97,0.40000000000190994,80,4812,0.998001,,0.0038839043700136244
98,98,0.40000000000190994,80,4494,0.998001,,0.00322667951695621
99,99,0.40000000000190994,80,5262,0.998001,,0.0035598706745076925
100,100,0.40000000000190994,80,5198,0.998001,,0.00299274135613814
101,101,0.40000000000190994,80,4730,0.998001,,0.0032261694432236254
102,102,0.40000000000190994,80,4809,0.998001,,0.0029855383618269116
103,103,0.40000000000190994,80,5030,0.998001,,0.003285699582193047
104,104,0.40000000000190994,80,4920,0.998001,,0.003312586573883891
105,105,0.40000000000190994,80,5652,0.998001,,0.0031462973565794528
106,106,0.40000000000190994,80,4740,0.998001,,0.003128909389488399
107,107,0.40000000000190994,80,4329,0.998001,,0.0033990571973845363
108,108,0.40000000000190994,80,4130,0.998001,,0.0031754268566146493
109,109,0.40000000000190994,80,4777,0.998001,,0.003230823203921318
110,110,0.40000000000190994,80,4756,0.998001,,0.002864458248950541
111,111,0.40000000000190994,80,4572,0.998001,,0.002973524620756507
112,112,0.40000000000190994,80,4677,0.998001,,0.0029432275623548776
113,113,0.40000000000190994,80,5073,0.998001,,0.0031140451901592314
114,114,0.40000000000190994,80,4988,0.998001,,0.00295176132931374
115,115,0.40000000000190994,80,4667,0.998001,,0.0029411849100142717
116,116,0.40000000000190994,80,4827,0.998001,,0.0030570242961402982
117,117,0.40000000000190994,80,4490,0.998001,,0.002759028458967805
118,118,0.40000000000190994,80,5534,0.998001,,0.002969002438476309
119,119,0.40000000000190994,80,4148,0.998001,,0.0027692973671946675
120,120,0.40000000000190994,80,4782,0.998001,,0.0028710580081678927
121,121,0.40000000000190994,80,4824,0.998001,,0.0029523244011215866
122,122,0.40000000000190994,80,4795,0.998001,,0.002726794918999076
123,123,0.40000000000190994,80,4724,0.998001,,0.002683170634554699
124,124,0.40000000000190994,80,4902,0.9940149800149941,,0.002753854379989207
125,125,0.40000000000190994,80,5034,0.9940149800149941,,0.0026272556860931218
126,126,0.40000000000190994,80,4135,0.9940149800149941,,0.0026796709280461073
127,127,0.40000000000190994,80,4501,0.9940149800149941,,0.002554743899963796
128,128,0.40000000000190994,80,4852,0.9940149800149941,,0.0025637401558924466
129,129,0.40000000000190994,80,4529,0.9940149800149941,,0.0025135735340882093
130,130,0.40000000000190994,80,4988,0.9940149800149941,,0.0024363641277886927
131,131,0.40000000000190994,80,4796,0.9940149800149941,,0.0025539071939419955
132,132,0.40000000000190994,80,4853,0.9940149800149941,,0.0026419781788717955
133,133,0.40000000000190994,80,4576,0.9940149800149941,,0.0025005654752021655
134,134,0.40000000000190994,80,4902,0.9940149800149941,,0.002364468644373119
135,135,0.40000000000190994,80,4950,0.9940149800149941,,0.002613502147141844
136,136,0.40000000000190994,80,4941,0.9940149800149941,,0.0021769800514448434
137,137,0.40000000000190994,80,4149,0.9940149800149941,,0.0025166420091409236
138,138,0.40000000000190994,80,4421,0.9940149800149941,,0.0023013452882878482
139,139,0.40000000000190994,80,5002,0.9940149800149941,,0.0026166369498241693
140,140,0.40000000000190994,80,4626,0.9940149800149941,,0.0022151082957861945
141,141,0.40000000000190994,80,5231,0.9940149800149941,,0.002386515843681991
142,142,0.40000000000190994,80,4911,0.9940149800149941,,0.0023554173239972442
143,143,0.40000000000190994,80,4800,0.9940149800149941,,0.0024214965815190226
144,144,0.40000000000190994,80,4511,0.9940149800149941,,0.002542210655519739
145,145,0.40000000000190994,80,4551,0.9940149800149941,,0.0021835857623955235
146,146,0.40000000000190994,80,3582,0.9940149800149941,,0.002218522393377498
147,147,0.40000000000190994,80,4802,0.9940149800149941,,0.002315500023541972
148,148,0.40000000000190994,80,3740,0.9940149800149941,,0.002145591628504917
149,149,0.40000000000190994,80,5124,0.9940149800149941,,0.001963113551028073
150,150,0.40000000000190994,80,4051,0.9940149800149941,,0.002291320444783196
151,151,0.40000000000190994,80,5085,0.9940149800149941,,0.0021005213347962126
152,152,0.40000000000190994,80,4334,0.9940149800149941,,0.002045798144536093
153,153,0.40000000000190994,80,4803,0.9940149800149941,,0.0019623948755906895
154,154,0.40000000000190994,80,4745,0.9940149800149941,,0.0018725186528172344
155,155,0.40000000000190994,80,3500,0.9940149800149941,,0.0018841596029233187
156,156,0.40000000000190994,80,5135,0.9940149800149941,,0.0020295789145166054
157,157,0.40000000000190994,80,5227,0.9940149800149941,,0.001874065725132823
158,158,0.40000000000190994,80,4851,0.9940149800149941,,0.001978200802113861
159,159,0.40000000000190994,80,4988,0.9940149800149941,,0.001720122731057927
160,160,0.40000000000190994,80,4858,0.9940149800149941,,0.001803418097551912
161,161,0.40000000000190994,80,5033,0.9940149800149941,,0.0019281599670648575
162,162,0.40000000000190994,80,5125,0.9940149800149941,,0.0017423735407646745
163,163,0.40000000000190994,80,4880,0.9940149800149941,,0.0016494727024110034
164,164,0.40000000000190994,80,5095,0.9940149800149941,,0.0018867741746362299
165,165,0.40000000000190994,80,4739,0.9940149800149941,,0.0018472599040251225
166,166,0.40000000000190994,80,4890,0.9940149800149941,,0.0015501426241826266
167,167,0.40000000000190994,80,4005,0.9940149800149941,,0.0019326921319589019
168,168,0.40000000000190994,80,4076,0.9940149800149941,,0.0018015200621448457
169,169,0.40000000000190994,80,5403,0.9940149800149941,,0.0018667547847144306
170,170,0.40000000000190994,80,5167,0.9940149800149941,,0.0016748314665164798
171,171,0.40000000000190994,80,4986,0.9940149800149941,,0.0017048037407221273
172,172,0.40000000000190994,80,3913,0.9940149800149941,,0.0017071682959794998
173,173,0.40000000000190994,80,4891,0.9940149800149941,,0.0017123073630500585
174,174,0.40000000000190994,80,5014,0.9940149800149941,,0.001723695604596287
175,175,0.40000000000190994,80,3944,0.9940149800149941,,0.0016756358090788126
176,176,0.40000000000190994,80,4996,0.9940149800149941,,0.0018898775306297466
177,177,0.40000000000190994,80,4459,0.9940149800149941,,0.001626755081815645
178,178,0.40000000000190994,80,4370,0.9940149800149941,,0.001491693481511902
179,179,0.40000000000190994,80,4834,0.9940149800149941,,0.00152727919339668
180,180,0.40000000000190994,80,4749,0.9940149800149941,,0.00155049012391828
181,181,0.40000000000190994,80,4889,0.9940149800149941,,0.001769762864569202
182,182,0.40000000000190994,80,4962,0.9940149800149941,,0.0016601795505266637
183,183,0.40000000000190994,80,4591,0.9940149800149941,,0.0016105780232464895
184,184,0.40000000000190994,80,4152,0.9940149800149941,,0.0016971719160210341
185,185,0.40000000000190994,80,4653,0.9940149800149941,,0.0017283189372392371
186,186,0.40000000000190994,80,4596,0.9762739865836306,,0.0014832076412858441
187,187,0.40000000000190994,80,5013,0.9762739865836306,,0.0014199960423866287
188,188,0.40000000000190994,80,4641,0.9762739865836306,,0.0017092334455810487
189,189,0.40000000000190994,80,4515,0.9762739865836306,,0.0013949937565485016
190,190,0.40000000000190994,80,5081,0.9762739865836306,,0.0015381542179966345
191,191,0.40000000000190994,80,4748,0.9762739865836306,,0.0015227360709104687
192,192,0.40000000000190994,80,4895,0.9762739865836306,,0.0014044804847799242
193,193,0.40000000000190994,80,4791,0.9762739865836306,,0.0014559108385583386
194,194,0.40000000000190994,80,4923,0.9762739865836306,,0.0016540532960789278
195,195,0.40000000000190994,80,3554,0.9762739865836306,,0.0013822966138832271
196,196,0.40000000000190994,80,4171,0.9762739865836306,,0.001539480421342887
197,197,0.40000000000190994,80,5135,0.9762739865836306,,0.0016135403857333586
198,198,0.40000000000190994,80,5173,0.9762739865836306,,0.0013947275874670595
199,199,0.40000000000190994,80,4196,0.9762739865836306,,0.0012742366961902007
200,200,0.40000000000190994,80,4877,0.9762739865836306,,0.0012410094495862722
201,201,0.40000000000190994,80,4378,0.9762739865836306,,0.0014366466348292306
202,202,0.40000000000190994,80,5239,0.9762739865836306,,0.0012922857567900792
203,203,0.40000000000190994,80,5072,0.9762739865836306,,0.0013355315895751119
204,204,0.40000000000190994,80,5024,0.9762739865836306,,0.0013437195448204875
205,205,0.40000000000190994,80,5080,0.9762739865836306,,0.0011573586816666648
206,206,0.40000000000190994,80,4423,0.9762739865836306,,0.001322030002484098
207,207,0.40000000000190994,80,5263,0.9762739865836306,,0.0014913754275767133
208,208,0.40000000000190994,80,4995,0.9762739865836306,,0.0013253425277071074
209,209,0.40000000000190994,80,4545,0.9762739865836306,,0.0013940990902483463
210,210,0.40000000000190994,80,4328,0.9762739865836306,,0.0012682639353442937
211,211,0.40000000000190994,80,3517,0.9762739865836306,,0.0011746507661882788
212,212,0.40000000000190994,80,4931,0.9762739865836306,,0.0011148798803333193
213,213,0.40000000000190994,80,5124,0.9762739865836306,,0.0011177012347616255
214,214,0.40000000000190994,80,4915,0.9762739865836306,,0.0011245501082157716
215,215,0.40000000000190994,80,4978,0.9762739865836306,,0.0015023398154880852
216,216,0.40000000000190994,80,4161,0.9762739865836306,,0.0012348313757684082
217,217,0.40000000000190994,80,3978,0.9762739865836306,,0.0012420421408023685
218,218,0.40000000000190994,80,3967,0.9762739865836306,,0.001159171006293036
219,219,0.40000000000190994,80,4638,0.9762739865836306,,0.0011097950191469863
220,220,0.40000000000190994,80,4754,0.9762739865836306,,0.0013113272580085322
221,221,0.40000000000190994,80,4662,0.9762739865836306,,0.0012503232283052057
222,222,0.40000000000190994,80,4649,0.9762739865836306,,0.0012406019814079627
223,223,0.40000000000190994,80,4455,0.9762739865836306,,0.0010904423979809508
224,224,0.40000000000190994,80,4920,0.9762739865836306,,0.0011852940006065182
225,225,0.40000000000190994,80,4986,0.9762739865836306,,0.0009551836701575667
226,226,0.40000000000190994,80,5210,0.9762739865836306,,0.0008902049376047216
227,227,0.40000000000190994,80,4619,0.9762739865836306,,0.0011646300117718056
228,228,0.40000000000190994,80,5293,0.9762739865836306,,0.0011249792732996866
229,229,0.40000000000190994,80,4789,0.9762739865836306,,0.0012735858690575697
230,230,0.40000000000190994,80,4958,0.9762739865836306,,0.0011315093142911792
231,231,0.40000000000190994,80,5160,0.9762739865836306,,0.0010636370570864528
232,232,0.40000000000190994,80,5245,0.9762739865836306,,0.001026499638101086
233,233,0.40000000000190994,80,4706,0.9762739865836306,,0.0009429047277080826
234,234,0.40000000000190994,80,4989,0.9762739865836306,,0.0010670263873180375
235,235,0.40000000000190994,80,5309,0.9762739865836306,,0.001012817898299545
236,236,0.40000000000190994,80,4769,0.9762739865836306,,0.0009437714834348299
237,237,0.40000000000190994,80,4943,0.9762739865836306,,0.0008511162304785103
238,238,0.40000000000190994,80,5359,0.9762739865836306,,0.0010451847774675116
239,239,0.40000000000190994,80,5224,0.9762739865836306,,0.0008843102696118876
240,240,0.40000000000190994,80,4945,0.9762739865836306,,0.0009338798699900508
241,241,0.40000000000190994,80,4742,0.9762739865836306,,0.0008933032804634422
242,242,0.40000000000190994,80,4910,0.9762739865836306,,0.0008697880693944171
243,243,0.40000000000190994,80,4633,0.9762739865836306,,0.0008296120940940455
244,244,0.40000000000190994,80,5233,0.9762739865836306,,0.0009912718087434769
245,245,0.40000000000190994,80,4851,0.9762739865836306,,0.0009278940051444806
246,246,0.40000000000190994,80,4964,0.9762739865836306,,0.0008107077737804502
247,247,0.40000000000190994,80,4295,0.9762739865836306,,0.0008989294074126519
248,248,0.40000000000190994,80,5155,0.9762739865836306,,0.0008346204340341501
249,249,0.40000000000190994,80,5161,0.8868671875860655,,0.0007778818107908592
250,250,0.40000000000190994,80,4802,0.8868671875860655,,0.0007347603677771986
251,251,0.40000000000190994,80,4480,0.8868671875860655,,0.0008734612492844462
252,252,0.40000000000190994,80,5445,0.8868671875860655,,0.0008576380059821531
253,253,0.40000000000190994,80,4451,0.8868671875860655,,0.0008340951171703637
254,254,0.40000000000190994,80,4731,0.8868671875860655,,0.0008937351012718864
255,255,0.40000000000190994,80,4870,0.8868671875860655,,0.0008576282270951197
256,256,0.40000000000190994,80,5224,0.8868671875860655,,0.0007619902971782722
257,257,0.40000000000190994,80,5090,0.8868671875860655,,0.0007743746537016705
258,258,0.40000000000190994,80,4951,0.8868671875860655,,0.0007488604678655975
259,259,0.40000000000190994,80,4687,0.8868671875860655,,0.0007031476707197726
260,260,0.40000000000190994,80,4846,0.8868671875860655,,0.0007831778202671558
261,261,0.40000000000190994,80,5016,0.8868671875860655,,0.0007729764402029105
262,262,0.40000000000190994,80,4770,0.8868671875860655,,0.0007761743836454116
263,263,0.40000000000190994,80,4779,0.8868671875860655,,0.0006745818900526501
264,264,0.40000000000190994,80,4552,0.8868671875860655,,0.0006761133190593682
265,265,0.40000000000190994,80,4498,0.8868671875860655,,0.0007440016270265914
266,266,0.40000000000190994,80,4950,0.8868671875860655,,0.0006329216448648367
267,267,0.40000000000190994,80,4767,0.8868671875860655,,0.0007355648049269803
268,268,0.40000000000190994,80,5014,0.8868671875860655,,0.0006199324197950773
269,269,0.40000000000190994,80,4290,0.8868671875860655,,0.000707951927324757
270,270,0.40000000000190994,80,4752,0.8868671875860655,,0.000669318251311779
271,271,0.40000000000190994,80,4936,0.8868671875860655,,0.0006235811742953956
272,272,0.40000000000190994,80,4969,0.8868671875860655,,0.0006972036208026111
273,273,0.40000000000190994,80,5132,0.8868671875860655,,0.0006580632398254238
274,274,0.40000000000190994,80,4835,0.8868671875860655,,0.0006586682429770008
275,275,0.40000000000190994,80,4871,0.8868671875860655,,0.0007241064449772239
276,276,0.40000000000190994,80,4970,0.8868671875860655,,0.0006529506499646232
277,277,0.40000000000190994,80,5268,0.8868671875860655,,0.0006824032607255504
278,278,0.40000000000190994,80,4731,0.8868671875860655,,0.0006239174254005775
279,279,0.40000000000190994,80,4705,0.8868671875860655,,0.0006246276825550012
280,280,0.40000000000190994,80,4940,0.8868671875860655,,0.0005914249995839782
281,281,0.40000000000190994,80,4809,0.8868671875860655,,0.0006296466817730106
282,282,0.40000000000190994,80,4418,0.8868671875860655,,0.0006196070316946134
283,283,0.40000000000190994,80,5024,0.8868671875860655,,0.0005659408270730637
284,284,0.40000000000190994,80,4449,0.8868671875860655,,0.0005267053784336895
285,285,0.40000000000190994,80,4569,0.8868671875860655,,0.0006209104103618301
286,286,0.40000000000190994,80,4589,0.8868671875860655,,0.0005305600861902349
287,287,0.40000000000190994,80,4735,0.8868671875860655,,0.0006080123275751248
288,288,0.40000000000190994,80,4123,0.8868671875860655,,0.0004795114728040062
289,289,0.40000000000190994,80,4632,0.8868671875860655,,0.0005916700247325934
290,290,0.40000000000190994,80,4888,0.8868671875860655,,0.0005675788270309567
291,291,0.40000000000190994,80,5006,0.8868671875860655,,0.0005156362676643766
292,292,0.40000000000190994,80,5164,0.8868671875860655,,0.0004949557915097103
293,293,0.40000000000190994,80,4758,0.8868671875860655,,0.0006047697243047878
294,294,0.40000000000190994,80,5085,0.8868671875860655,,0.0005425679773907177
295,295,0.40000000000190994,80,4728,0.8868671875860655,,0.0005535259624593891
296,296,0.40000000000190994,80,4966,0.8868671875860655,,0.000503321920405142
297,297,0.40000000000190994,80,5104,0.8868671875860655,,0.0005074954351584893
298,298,0.40000000000190994,80,4878,0.8868671875860655,,0.000554329264559783
299,299,0.40000000000190994,80,4818,0.8868671875860655,,0.000514561303134542
300,300,0.40000000000190994,80,4935,0.8868671875860655,,0.0004169669991824776
301,301,0.40000000000190994,80,4649,0.8868671875860655,,0.00047402759082615376
302,302,0.40000000000190994,80,4501,0.8868671875860655,,0.0004843578062718734
303,303,0.40000000000190994,80,4697,0.8868671875860655,,0.0005191425734665245
304,304,0.40000000000190994,80,4923,0.8868671875860655,,0.000524619325005915
305,305,0.40000000000190994,80,5159,0.8868671875860655,,0.00042045868758577853
306,306,0.40000000000190994,80,4861,0.8868671875860655,,0.00043530591574381106
307,307,0.40000000000190994,80,4845,0.8868671875860655,,0.0004496206238400191
308,308,0.40000000000190994,80,4557,0.8868671875860655,,0.0004604638088494539
309,309,0.40000000000190994,80,4860,0.8868671875860655,,0.00040185527177527547
310,310,0.40000000000190994,80,4443,0.8868671875860655,,0.0003554074282874353
311,311,0.40000000000190994,80,4787,0.4865769398194597,,0.0004869372278335504
312,312,0.40000000000190994,80,4994,0.4865769398194597,,0.00041619025796535425
313,313,0.40000000000190994,80,4637,0.4865769398194597,,0.00040194448229158297
314,314,0.40000000000190994,80,4695,0.4865769398194597,,0.0004573673795675859
315,315,0.40000000000190994,80,4883,0.4865769398194597,,0.0003685918672999833
316,316,0.40000000000190994,80,4329,0.4865769398194597,,0.0003893407447321806
317,317,0.40000000000190994,80,4517,0.4865769398194597,,0.0004275403844076209
318,318,0.40000000000190994,80,4743,0.4865769398194597,,0.00038429339474532753
319,319,0.40499999999410363,81,5011,0.4865769398194597,,0.00036438037204789
320,320,0.404999999990423,81,4984,0.4865769398194597,,0.00035086003845208324
321,321,0.404999999990423,81,4498,0.4865769398194597,,0.0003855698960251175
322,322,0.404999999990423,81,4843,0.4865769398194597,,0.00039133702375693247
323,323,0.404999999990423,81,4357,0.4865769398194597,,0.0003765871915675234
324,324,0.404999999990423,81,4596,0.4865769398194597,,0.0003793217765633017
325,325,0.404999999990423,81,4723,0.4865769398194597,,0.0003374948792043142
326,326,0.404999999990423,81,4167,0.4865769398194597,,0.0003501791761664208
327,327,0.404999999990423,81,4627,0.4865769398194597,,0.0003461427077127155
328,328,0.404999999990423,81,4570,0.4865769398194597,,0.0003345268669363577
329,329,0.404999999990423,81,4788,0.4865769398194597,,0.0003790478003793396
330,330,0.404999999990423,81,4393,0.4865769398194597,,0.0003312089465907775
331,331,0.404999999990423,81,4537,0.4865769398194597,,0.00036717568582389504
332,332,0.404999999990423,81,4374,0.4865769398194597,,0.00036741275471285917
333,333,0.404999999990423,81,4409,0.4865769398194597,,0.0003107114062004257
334,334,0.404999999990423,81,4692,0.4865769398194597,,0.00035776103686657734
335,335,0.404999999990423,81,4615,0.4865769398194597,,0.00034100587072316557
336,336,0.404999999990423,81,4863,0.4865769398194597,,0.0002869363561330829
337,337,0.404999999990423,81,4607,0.4865769398194597,,0.00033466344393673353
338,338,0.404999999990423,81,4396,0.4865769398194597,,0.00034263296038261615
339,339,0.404999999990423,81,4635,0.4865769398194597,,0.0003016605041921139
340,340,0.404999999990423,81,4668,0.4865769398194597,,0.0003169691626681015
341,341,0.404999999990423,81,4780,0.4865769398194597,,0.0003435152757447213
342,342,0.404999999990423,81,4868,0.4865769398194597,,0.0003987850977864582
343,343,0.404999999990423,81,4481,0.4865769398194597,,0.0003217575831513386
344,344,0.404999999990423,81,4641,0.4865769398194597,,0.00031514429065282457
345,345,0.404999999990423,81,4730,0.4865769398194597,,0.00032369721884606406
346,346,0.404999999990423,81,4489,0.4865769398194597,,0.000285206719127018
347,347,0.404999999990423,81,4652,0.4865769398194597,,0.0003204671884304844
348,348,0.404999999990423,81,4993,0.4865769398194597,,0.000323783177009318
349,349,0.404999999990423,81,4769,0.4865769398194597,,0.0003001090735779144
350,350,0.404999999990423,81,4637,0.4865769398194597,,0.0003017997878487222
351,351,0.404999999990423,81,4096,0.4865769398194597,,0.00032748703597462736
352,352,0.404999999990423,81,4522,0.4865769398194597,,0.0002758867558441125
353,353,0.404999999990423,81,4629,0.4865769398194597,,0.0002995471986650955
354,354,0.404999999990423,81,4895,0.4865769398194597,,0.0002776052278932184
355,355,0.404999999990423,81,4420,0.4865769398194597,,0.00031973196018952876
356,356,0.404999999990423,81,4613,0.4865769398194597,,0.0003011314693139866
357,357,0.404999999990423,81,5068,0.4865769398194597,,0.0003009677202499006
358,358,0.404999999990423,81,4322,0.4865769398194597,,0.0002964495106425602
359,359,0.404999999990423,81,4480,0.4865769398194597,,0.00029424941749311984
360,360,0.404999999990423,81,4323,0.4865769398194597,,0.00024053223751252517
361,361,0.404999999990423,81,4872,0.4865769398194597,,0.00026027280182461254
362,362,0.404999999990423,81,4439,0.4865769398194597,,0.0002715485134103801
363,363,0.404999999990423,81,4505,0.4865769398194597,,0.000254710583249107
364,364,0.404999999990423,81,4808,0.4865769398194597,,0.00025777079645195045
365,365,0.404999999990423,81,4853,0.4865769398194597,,0.0002588322386145592
366,366,0.404999999990423,81,4496,0.4865769398194597,,0.0002568986365076853
367,367,0.404999999990423,81,4722,0.4865769398194597,,0.00023661846717004664
368,368,0.404999999990423,81,4789,0.4865769398194597,,0.0002527623510104604
369,369,0.404999999990423,81,4371,0.4865769398194597,,0.00022361220908351243
370,370,0.404999999990423,81,4460,0.4865769398194597,,0.0002411155255686026
371,371,0.404999999990423,81,4689,0.4865769398194597,,0.0002159869509341661
372,372,0.404999999990423,81,4527,0.4865769398194597,,0.0002559535678301472
373,373,0.404999999990423,81,4683,0.01,,0.0002540180921641877
374,374,0.404999999990423,81,4121,0.01,,0.0002229810634162277
375,375,0.404999999990423,81,4198,0.01,,0.00023103541207092348
376,376,0.404999999990423,81,4415,0.01,,0.00021123634360264987
377,377,0.404999999990423,81,4133,0.01,,0.000221476519072894
378,378,0.404999999990423,81,4171,0.01,,0.00021877483595744707
379,379,0.404999999990423,81,4283,0.01,,0.0001894354099931661
380,380,0.404999999990423,81,4121,0.01,,0.00024656961795699317
381,381,0.404999999990423,81,4121,0.01,,0.00021325718989828601
382,382,0.404999999990423,81,4121,0.01,,0.00021611365446005948
383,383,0.404999999990423,81,4121,0.01,,0.0002129235799657181
384,384,0.404999999990423,81,4121,0.01,,0.00022639832968707196
385,385,0.404999999990423,81,4121,0.01,,0.00020204374959575944
386,386,0.404999999990423,81,4121,0.01,,0.0002090481993946014
