,Episode,Duration,Slots,Score,Epsilon,min_loss,p1,p2
0,0,0.04860000000000009,81,13.35,1,99999,29,27
1,1,0.048000000000000265,80,30.999999999999993,0.9999333333333333,0.5809706449508667,35,36
2,2,0.04859999999999981,81,41.849999999999994,0.9998666666666667,0.4026578664779663,38,38
3,3,0.048599999999999144,81,29.166666666666664,0.9998,0.42084380984306335,34,36
4,4,0.048599999999999144,81,28.056666666666665,0.9997333333333334,0.22458066046237946,33,36
5,5,0.048599999999999144,81,31.95,0.9996666666666667,0.28984788060188293,33,36
6,6,0.047999999999999154,80,49.67,0.9996,0.24492058157920837,38,38
7,7,0.047999999999999154,80,33.89333333333333,0.9995333333333334,0.22113367915153503,37,38
8,8,0.047999999999999154,80,28.303333333333327,0.9994666666666667,0.19218413531780243,34,39
9,9,0.047999999999999154,80,27.859999999999996,0.9994000000000001,0.17810824513435364,32,38
10,10,0.04800000000000204,80,27.119999999999997,0.9993333333333334,0.17378878593444824,34,36
11,11,0.048000000000003595,80,36.696666666666665,0.9992666666666667,0.21109539270401,38,37
12,12,0.048000000000003595,80,29.97333333333333,0.9992000000000001,0.15217243134975433,34,36
13,13,0.048000000000003595,80,35.86666666666666,0.9991333333333334,0.14914289116859436,32,39
14,14,0.048000000000003595,80,32.876666666666665,0.9990666666666668,0.14441856741905212,35,35
15,15,0.048000000000003595,80,26.30333333333333,0.9990000000000001,0.1372504085302353,34,38
16,16,0.048000000000003595,80,35.17333333333333,0.9989333333333335,0.1341233253479004,32,38
17,17,0.048000000000003595,80,33.97,0.9988666666666668,0.13275402784347534,34,37
18,18,0.048000000000003595,80,30.036666666666665,0.9988000000000001,0.16442108154296875,33,36
19,19,0.048000000000003595,80,30.056666666666665,0.9987333333333335,0.1560613512992859,34,36
20,20,0.048000000000001486,80,34.633333333333326,0.9986666666666668,0.20619498193264008,30,38
21,21,0.04859999999999465,81,19.716666666666665,0.9986000000000002,0.20007893443107605,34,34
22,22,0.04859999999999465,81,35.49666666666666,0.9985333333333335,0.14922642707824707,32,38
23,23,0.04859999999999465,81,41.339999999999996,0.9984666666666668,0.16174060106277466,33,40
24,24,0.04859999999999465,81,44.78333333333333,0.9984000000000002,0.1607644259929657,37,38
25,25,0.04859999999999465,81,34.203333333333326,0.9983333333333335,0.1787126511335373,32,39
26,26,0.04859999999999465,81,32.586666666666666,0.9982666666666669,0.1684889793395996,35,33
27,27,0.04859999999999465,81,27.63333333333333,0.9982000000000002,0.18032456934452057,31,36
28,28,0.04859999999999465,81,38.38666666666666,0.9981333333333335,0.16383427381515503,34,39
29,29,0.04859999999999465,81,27.84333333333333,0.9980666666666669,0.15889689326286316,32,38
30,30,0.04859999999999465,81,32.22666666666667,0.9980000000000002,0.1411678045988083,33,39
31,31,0.04859999999999465,81,38.066666666666656,0.9979333333333336,0.1631164848804474,33,39
32,32,0.04859999999999465,81,34.26,0.9978666666666669,0.16465526819229126,35,38
33,33,0.04859999999999465,81,24.466666666666665,0.9978000000000002,0.15774591267108917,31,37
34,34,0.04859999999999465,81,34.38999999999999,0.9977333333333336,0.16620707511901855,36,36
35,35,0.04859999999999465,81,35.42999999999999,0.9976666666666669,0.14308255910873413,35,37
36,36,0.04859999999999465,81,34.89333333333333,0.9976000000000003,0.1665981560945511,33,38
37,37,0.04859999999999465,81,11.89,0.9975333333333336,0.16098561882972717,27,32
38,38,0.04859999999999465,81,18.72,0.997466666666667,0.1419876217842102,30,36
39,39,0.04859999999999465,81,42.483333333333334,0.9974000000000003,0.12205617874860764,36,38
40,40,0.04859999999999465,81,47.58666666666666,0.9973333333333336,0.13455495238304138,38,37
41,41,0.04859999999999487,81,29.309999999999995,0.997266666666667,0.13620521128177643,35,38
42,42,0.047999999999994714,80,37.29333333333333,0.9972000000000003,0.14578817784786224,34,38
43,43,0.047999999999994714,80,27.20333333333333,0.9971333333333336,0.1326746642589569,33,37
44,44,0.047999999999994714,80,36.14999999999999,0.997066666666667,0.1295754611492157,35,36
45,45,0.047999999999994714,80,34.559999999999995,0.9970000000000003,0.14476780593395233,36,37
46,46,0.047999999999994714,80,33.68,0.9969333333333337,0.13508087396621704,31,38
47,47,0.047999999999994714,80,50.74666666666666,0.996866666666667,0.13139009475708008,38,39
48,48,0.047999999999994714,80,33.22666666666666,0.9968000000000004,0.15799808502197266,34,36
49,49,0.047999999999994714,80,36.54333333333334,0.9967333333333337,0.11704321205615997,36,38
50,50,0.047999999999994714,80,31.759999999999998,0.996666666666667,0.1251741200685501,34,33
51,51,0.047999999999994714,80,29.97333333333333,0.9966000000000004,0.1092141792178154,33,37
52,52,0.047999999999994714,80,36.41,0.9965333333333337,0.1396871656179428,34,40
53,53,0.047999999999994714,80,36.203333333333326,0.9964666666666671,0.14379605650901794,34,38
54,54,0.047999999999994714,80,35.29333333333333,0.9964000000000004,0.1413249373435974,33,38
55,55,0.047999999999994714,80,14.276666666666666,0.9963333333333337,0.1620236039161682,27,34
56,56,0.047999999999994714,80,35.14,0.9962666666666671,0.1615440845489502,35,35
57,57,0.047999999999994714,80,44.493333333333325,0.9962000000000004,0.16940411925315857,37,36
58,58,0.047999999999994714,80,36.523333333333326,0.9961333333333338,0.14642970263957977,34,39
59,59,0.047999999999994714,80,35.61,0.9960666666666671,0.1501624882221222,33,36
60,60,0.047999999999994714,80,26.47,0.9960000000000004,0.14246228337287903,32,40
61,61,0.047999999999994714,80,35.17999999999999,0.9959333333333338,0.12391583621501923,32,40
62,62,0.047999999999994714,80,30.27666666666666,0.9958666666666671,0.1524745225906372,34,37
63,63,0.047999999999994714,80,30.776666666666664,0.9958000000000005,0.15813425183296204,35,34
64,64,0.047999999999994714,80,27.33333333333333,0.9957333333333338,0.18419884145259857,30,37
65,65,0.047999999999994714,80,34.41,0.9956666666666671,0.14613452553749084,33,40
66,66,0.047999999999994714,80,31.179999999999996,0.9956000000000005,0.14950504899024963,34,36
67,67,0.047999999999994714,80,34.236666666666665,0.9955333333333338,0.13911676406860352,34,37
68,68,0.047999999999994714,80,31.61,0.9954666666666672,0.1499682068824768,31,36
69,69,0.047999999999994714,80,36.523333333333326,0.9954000000000005,0.1287986934185028,35,38
70,70,0.047999999999994714,80,41.993333333333325,0.9953333333333338,0.11707015335559845,35,37
71,71,0.047999999999994714,80,26.78333333333333,0.9952666666666672,0.13562314212322235,33,36
72,72,0.047999999999994714,80,25.943333333333328,0.9952000000000005,0.1434611678123474,34,35
