,Episode,c&c,audio,video
0,0,0.006594999999999997,0.014849999999999999,0.03858000000000025
1,1,0.007074999999997979,0.01004999999999974,0.0350099999999991
2,2,0.0062050000000016,0.01177499999999971,0.027259999999999493
3,3,0.006865000000008101,0.009225000000001024,0.02997000000000507
4,4,0.006910000000007299,0.013425000000001339,0.035550000000005494
5,5,0.00677499999999015,0.008999999999999009,0.02557999999999041
6,6,0.007644999999990054,0.012224999999998654,0.03511999999998936
7,7,0.007164999999990107,0.011999999999998678,0.02551999999999042
8,8,0.007074999999990117,0.009074999999999,0.034819999999989394
9,9,0.006819999999990151,0.012149999999998662,0.02984999999998994
10,10,0.007269999999990095,0.011699999999998711,0.033699999999989516
11,11,0.006639999999990165,0.012974999999998571,0.03466999999998941
12,12,0.006699999999990158,0.014774999999998373,0.03304999999998959
13,13,0.007014999999990124,0.013049999999998563,0.03247999999998965
14,14,0.006474999999990183,0.010649999999998827,0.03238999999998966
15,15,0.007104999999990114,0.01117499999999877,0.03599999999998926
16,16,0.006984999999990127,0.013949999999998464,0.03645999999998921
17,17,0.0067599999999901515,0.013649999999998497,0.02974999999998995
18,18,0.007194999999990103,0.008699999999999042,0.031839999999989724
19,19,0.006235000000046109,0.011549999999998728,0.03215000000001396
20,20,0.006460000000070831,0.013800000000010026,0.03979000000004313
21,21,0.006475000000070841,0.011400000000008514,0.03709000000004143
22,22,0.006670000000070964,0.01177500000000875,0.03707000000004142
23,23,0.006640000000070945,0.012975000000009507,0.031370000000037826
24,24,0.006520000000070869,0.017100000000012106,0.041640000000044294
25,25,0.006685000000070973,0.014175000000010263,0.033360000000039074
26,26,0.006520000000070869,0.010575000000007995,0.029440000000036607
27,27,0.006715000000070992,0.011475000000008562,0.03068000000003739
28,28,0.006715000000070992,0.011625000000008656,0.027820000000035587
29,29,0.006745000000071011,0.008175000000006483,0.027260000000035235
30,30,0.0067900000000710396,0.00877500000000686,0.03140000000003784
31,31,0.006445000000070822,0.011100000000008325,0.044290000000045966
32,32,0.0064900000000708506,0.010050000000007664,0.039370000000042864
33,33,0.007345000000071389,0.010125000000007711,0.03786000000004191
34,34,0.006715000000070992,0.007800000000006246,0.03410000000003954
35,35,0.006865000000071087,0.012975000000009507,0.03432000000003968
36,36,0.007060000000071209,0.01612500000001149,0.04185000000004443
37,37,0.0069100000000711145,0.014850000000010688,0.03787000000004192
38,38,0.006610000000061911,0.011025000000008278,0.03169000000003807
39,39,0.006205000000052463,0.007950000000010338,0.027910000000062732
40,40,0.006850000000052869,0.007725000000010196,0.029910000000063993
41,41,0.006955000000052935,0.009825000000011519,0.03855000000006944
42,42,0.00656500000005269,0.00817500000001048,0.04162000000007137
43,43,0.007030000000052983,0.020850000000018465,0.03788000000006901
44,44,0.006745000000052803,0.009600000000011377,0.04160000000007136
45,45,0.006520000000052662,0.014625000000014543,0.03413000000006665
46,46,0.006895000000052898,0.011100000000012322,0.0454800000000738
47,47,0.007060000000053001,0.02182500000001908,0.03481000000006708
48,48,0.006415000000052596,0.01200000000001289,0.03444000000006685
49,49,0.006430000000052605,0.01005000000001166,0.02867000000006321
50,50,0.006655000000052746,0.011025000000012275,0.03545000000006748
51,51,0.006265000000052501,0.009750000000011472,0.031220000000064817
52,52,0.00656500000005269,0.007725000000010196,0.024720000000060725
53,53,0.006955000000052935,0.012375000000013126,0.03979000000007022
54,54,0.00655000000005268,0.013425000000013787,0.037110000000068526
55,55,0.006490000000052643,0.01117500000001237,0.036060000000067864
56,56,0.006925000000052917,0.01200000000001289,0.033800000000066444
57,57,0.006625000000052728,0.010725000000012086,0.03186000000006522
58,58,0.006745000000052803,0.011400000000012511,0.031100000000064743
59,59,0.006940000000052926,0.0117000000000127,0.02656000000006188
60,60,0.006655000000052746,0.010800000000012133,0.029530000000063752
61,61,0.006940000000052926,0.008250000000010527,0.03371000000006639
62,62,0.00628000000005251,0.00817500000001048,0.04497000000007348
63,63,0.006340000000052548,0.0117000000000127,0.030370000000064283
64,64,0.006445000000052614,0.017325000000016244,0.03705000000006849
65,65,0.006775000000052822,0.008550000000010716,0.026420000000061793
66,66,0.00656500000005269,0.015750000000015252,0.03729000000006864
67,67,0.006625000000052728,0.008550000000010716,0.026420000000061793
68,68,0.006775000000052822,0.009975000000011613,0.02624000000006168
69,69,0.006475000000052633,0.01770000000001648,0.02378000000006013
70,70,0.006745000000052803,0.010575000000011991,0.03188000000006523
71,71,0.006265000000052501,0.008025000000010385,0.031850000000065215
72,72,0.006610000000052718,0.01800000000001667,0.04565000000007391
73,73,0.006910000000052907,0.01822500000001681,0.0412000000000711
74,74,0.006790000000052832,0.008475000000010668,0.04184000000007151
75,75,0.0068350000000528596,0.012225000000013031,0.036070000000067874
76,76,0.0065799999999851975,0.010500000000011944,0.026360000000061758
77,77,0.006879999999765474,0.007949999999965485,0.022309999999839646
78,78,0.006714999999765858,0.007199999999967233,0.04078999999979658
79,79,0.007044999999765089,0.009974999999960765,0.03390999999981261
80,80,0.006849999999765544,0.011174999999957969,0.027219999999828205
81,81,0.006984999999765229,0.010499999999959542,0.028809999999824497
82,82,0.006654999999765998,0.010724999999959017,0.03158999999981802
83,83,0.007029999999765124,0.010874999999958668,0.028889999999824313
84,84,0.006984999999765229,0.010724999999959017,0.059059999999754
85,85,0.007044999999765089,0.006374999999969155,0.024219999999835196
86,86,0.007164999999764809,0.014324999999950627,0.049169999999777045
87,87,0.006429999999766523,0.013199999999953249,0.02831999999982564
88,88,0.006669999999765963,0.007574999999966359,0.033939999999812544
89,89,0.007089999999764984,0.007799999999965834,0.023739999999836316
90,90,0.006639999999766033,0.007124999999967407,0.022039999999840278
91,91,0.006909999999765404,0.01162499999995692,0.031219999999818882
92,92,0.007164999999764809,0.012299999999955347,0.028749999999824638
93,93,0.007179999999764775,0.008474999999964261,0.028699999999824755
94,94,0.006909999999765404,0.008249999999964786,0.028819999999824476
95,95,0.0067299999997658235,0.007649999999966184,0.022009999999840345
96,96,0.006429999999766523,0.010874999999958668,0.03891999999980093
97,97,0.006924999999765369,0.008924999999963212,0.033449999999813684
98,98,0.006804999999765649,0.00959999999996164,0.022679999999838784
99,99,0.007209999999764705,0.011324999999957619,0.031169999999819
100,100,0.0072549999997646,0.011699999999956745,0.023189999999837597
101,101,0.006834999999765579,0.010349999999959891,0.028279999999825733
102,102,0.007209999999764705,0.008399999999964436,0.02440999999983475
103,103,0.006969999999765264,0.008999999999963038,0.019169999999846966
104,104,0.00740499999976425,0.007199999999967233,0.026759999999829275
105,105,0.007824999999763271,0.010124999999960416,0.028639999999824896
106,106,0.0074799999997640755,0.011024999999958318,0.028269999999825757
107,107,0.0075249999997639705,0.009449999999961989,0.02002999999984496
108,108,0.00749499999976404,0.011999999999956046,0.023869999999836012
109,109,0.007074999999765019,0.01177499999995657,0.028339999999825595
110,110,0.007764999999763411,0.00787499999996566,0.019139999999847036
111,111,0.007719999999763516,0.012374999999955172,0.023129999999837735
112,112,0.007749999999763446,0.008249999999964786,0.020719999999843353
113,113,0.00731499999976446,0.014474999999950278,0.02901999999982401
114,114,0.007884999999763132,0.010649999999959192,0.026879999999828996
115,115,0.007914999999763061,0.01177499999995657,0.02392999999983587
116,116,0.007704999999763551,0.014024999999951326,0.023919999999835895
117,117,0.007674999999763621,0.009374999999962164,0.02450999999983452
118,118,0.0075249999997639705,0.008474999999964261,0.020429999999844028
119,119,0.00746499999976411,0.0074999999999665334,0.026979999999828762
120,120,0.008049999999762747,0.010349999999959891,0.017929999999849854
121,121,0.007899999999763097,0.009824999999961115,0.025139999999833053
122,122,0.007239999999764634,0.011249999999957794,0.029259999999823448
123,123,0.008379999999761977,0.009224999999962513,0.023679999999836453
124,124,0.008664999999761313,0.009974999999960765,0.025469999999832283
125,125,0.008019999999762818,0.008624999999963912,0.03337999999981385
126,126,0.007959999999762957,0.009149999999962688,0.028849999999824405
127,127,0.008274999999762223,0.010349999999959891,0.02626999999983042
128,128,0.008034999999762782,0.012374999999955172,0.03388999999981266
129,129,0.007884999999763132,0.010874999999958668,0.02332999999983727
130,130,0.007734999999763481,0.010424999999959716,0.02477999999983389
131,131,0.008079999999762676,0.010949999999958493,0.028329999999825616
132,132,0.008079999999762676,0.01004999999996059,0.028819999999824476
133,133,0.009084999999760335,0.008474999999964261,0.02979999999982219
134,134,0.008799999999760999,0.012599999999954647,0.02583999999983142
135,135,0.008979999999760579,0.010199999999960241,0.030179999999821305
136,136,0.008484999999761733,0.008774999999963562,0.026769999999829253
137,137,0.008019999999762818,0.015149999999948704,0.03109999999981916
138,138,0.008319999999762118,0.009524999999961814,0.027039999999828625
139,139,0.00861999999976142,0.00802499999996531,0.02882999999982445
140,140,0.008244999999762293,0.011174999999957969,0.03321999999981422
141,141,0.008904999999760754,0.011324999999957619,0.03064999999982021
142,142,0.00906999999976037,0.011399999999957444,0.03268999999981546
143,143,0.008934999999760685,0.009149999999962688,0.027549999999827435
144,144,0.00924999999975995,0.008474999999964261,0.032149999999816714
145,145,0.00885999999976086,0.009224999999962513,0.032279999999816414
146,146,0.008829999999760928,0.009449999999961989,0.022099999999840136
147,147,0.008409999999761908,0.007724999999966009,0.02943999999982303
148,148,0.008184999999762433,0.009299999999962338,0.030109999999821467
149,149,0.008514999999761663,0.008624999999963912,0.03953999999979949
150,150,0.00885999999976086,0.008399999999964436,0.024399999999834776
151,151,0.008019999999762818,0.010799999999958843,0.02689999999982895
152,152,0.008544999999760706,0.010949999999958493,0.025759999999831605
153,153,0.008214999999689531,0.011399999999973431,0.02782999999982678
154,154,0.008574999999688693,0.009899999999976927,0.04172999999979439
155,155,0.008439999999689007,0.008099999999981122,0.02889999999982429
156,156,0.008604999999688622,0.00937499999997815,0.031789999999817554
157,157,0.00906999999968754,0.009149999999978675,0.033749999999812985
158,158,0.008499999999688868,0.011474999999973257,0.031469999999818296
159,159,0.009129999999687399,0.008024999999981297,0.03669999999980611
160,160,0.008079999999689846,0.009674999999977452,0.030309999999821
161,161,0.007734999999690651,0.009524999999977801,0.02782999999982678
162,162,0.008424999999689042,0.010499999999975529,0.02825999999982578
163,163,0.008124999999689742,0.010199999999976228,0.03882999999980115
164,164,0.00767499999969079,0.015449999999963993,0.03311999999981445
165,165,0.008139999999689706,0.009749999999977277,0.026339999999830256
166,166,0.008724999999688343,0.0089249999999792,0.025969999999831118
167,167,0.007314999999691629,0.008999999999979025,0.028789999999824546
168,168,0.008349999999689217,0.01064999999997518,0.03147999999981828
169,169,0.00791499999969023,0.012749999999970285,0.029449999999823007
170,170,0.008544999999688763,0.009149999999978675,0.034089999999812194
171,171,0.00800499999969002,0.011474999999973257,0.029109999999823798
172,172,0.008244999999689463,0.015749999999963293,0.03321999999981422
173,173,0.007584999999691,0.013049999999969586,0.027939999999826527
174,174,0.008139999999689706,0.009899999999976927,0.028749999999824638
175,175,0.0073299999996915945,0.010049999999976578,0.03608999999980753
176,176,0.006849999999692713,0.011774999999972557,0.03744999999980436
177,177,0.007269999999691734,0.008399999999980423,0.026039999999830955
178,178,0.006639999999693202,0.009599999999977626,0.026759999999829275
179,179,0.006924999999692538,0.013874999999967663,0.04317999999979101
180,180,0.007149999999692014,0.01064999999997518,0.03377999999981292
181,181,0.007224999999691839,0.012374999999971159,0.029219999999823543
182,182,0.006999999999692363,0.03389999999992099,0.03645999999980667
183,183,0.006549999999693412,0.013274999999969062,0.042379999999792875
184,184,0.007029999999692294,0.011774999999972557,0.03524999999980949
185,185,0.007179999999691944,0.017624999999958924,0.03814999999980273
186,186,0.0063249999996939366,0.010049999999976578,0.03273999999981534
187,187,0.006564999999693377,0.012074999999971858,0.03254999999981578
188,188,0.007269999999691734,0.00877499999997955,0.04325999999979082
189,189,0.006999999999692363,0.009824999999977102,0.038199999999802614
190,190,0.007089999999692153,0.009674999999977452,0.030229999999821188
191,191,0.006894999999692608,0.009599999999977626,0.03234999999981625
192,192,0.0067899999996928525,0.009299999999978326,0.03288999999981499
193,193,0.006714999999693027,0.018074999999957875,0.042309999999793034
194,194,0.007104999999692119,0.009449999999977976,0.03426999999981177
195,195,0.006624999999693237,0.00907499999997885,0.033769999999812936
196,196,0.0065799999996933424,0.009974999999976752,0.026159999999830673
197,197,0.0065799999996933424,0.010874999999974655,0.037029999999805344
198,198,0.007059999999692224,0.010874999999974655,0.03889999999980098
199,199,0.0072849999996916995,0.011624999999972907,0.042159999999793384
200,200,0.006684999999693098,0.010199999999976228,0.03615999999980737
201,201,0.006594999999693307,0.010499999999975529,0.030249999999821142
202,202,0.006639999999693202,0.026174999999938997,0.04387999999978938
203,203,0.0063249999996939366,0.011774999999972557,0.03803999999980299
204,204,0.006819999999692783,0.009524999999977801,0.030959999999819486
205,205,0.006474999999693587,0.01267499999997046,0.03624999999980716
206,206,0.006504999999693517,0.011849999999972383,0.034599999999811004
207,207,0.006969999999692433,0.009149999999978675,0.038519999999801866
208,208,0.006624999999693237,0.009524999999977801,0.03967999999979917
209,209,0.006984999999692399,0.008624999999979899,0.03349999999981357
210,210,0.006609999999693273,0.012899999999969936,0.03784999999980343
211,211,0.006384999999693797,0.013424999999968712,0.0381199999998028
212,212,0.0065799999996933424,0.015599999999963643,0.046489999999783295
213,213,0.0063249999996939366,0.009674999999977452,0.04246999999979266
214,214,0.006564999999693377,0.009974999999976752,0.03273999999981534
215,215,0.006654999999693168,0.011399999999973431,0.03887999999980103
216,216,0.006129999999694391,0.022874999999946688,0.04001999999979837
217,217,0.0061599999996943215,0.009149999999978675,0.029669999999822495
218,218,0.006519999999693482,0.018974999999955777,0.05446999999976469
219,219,0.006669999999693132,0.01094999999997448,0.03362999999981327
